"VanillaC4_011 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_011.tcf]","Time (h)","V 2 [VanillaC4_011]","V 3 [VanillaC4_011]","V 4 [VanillaC4_011]","V 5 [VanillaC4_011]","V 6 [VanillaC4_011]","V 7 [VanillaC4_011]","V 8 [VanillaC4_011]","V 9 [VanillaC4_011]","V 10 [VanillaC4_011]","V 11 [VanillaC4_011]","V 12 [VanillaC4_011]","V 13 [VanillaC4_011]","V 14 [VanillaC4_011]","V 15 [VanillaC4_011]","V 16 [VanillaC4_011]","V  1 [VanillaC4_011]"
          19,        0.150000,          1.2413,          0.8193,          1.1884,          1.1723,          1.2204,          0.8172,          0.8647,          0.9099,          0.9454,          0.9799,          0.6255,          0.8598,          1.0924,          0.4890,          0.0001,          1.2132
          20,        0.158333,          1.2410,          0.8192,          1.1879,          1.1716,          1.2193,          0.8179,          0.8659,          0.9124,          0.9503,          0.9861,          0.6709,          0.9150,          1.1634,          0.7880,          0.3529,          1.2130
          21,        0.166667,          1.2408,          0.8191,          1.1874,          1.1710,          1.2184,          0.8184,          0.8667,          0.9139,          0.9531,          0.9899,          0.6995,          0.9414,          1.1895,          0.9283,          0.7120,          1.2129
          22,        0.175000,          1.2407,          0.8191,          1.1871,          1.1707,          1.2178,          0.8187,          0.8672,          0.9150,          0.9547,          0.9927,          0.7176,          0.9561,          1.2014,          1.0147,          0.9185,          1.2127
          23,        0.183333,          1.2405,          0.8190,          1.1869,          1.1703,          1.2173,          0.8189,          0.8677,          0.9156,          0.9558,          0.9944,          0.7311,          0.9641,          1.2067,          1.1219,          0.9920,          1.2126
          24,        0.191667,          1.2404,          0.8190,          1.1866,          1.1700,          1.2169,          0.8191,          0.8680,          0.9160,          0.9564,          0.9953,          0.7392,          0.9705,          1.2186,          1.1557,          1.0378,          1.2126
          25,        0.200000,          1.2404,          0.8189,          1.1865,          1.1698,          1.2166,          0.8192,          0.8683,          0.9165,          0.9568,          0.9959,          0.7449,          0.9790,          1.2297,          1.1743,          1.0733,          1.2125
          26,        0.208333,          1.2404,          0.8190,          1.1864,          1.1697,          1.2162,          0.8192,          0.8684,          0.9168,          0.9570,          0.9961,          0.7501,          0.9847,          1.2342,          1.1865,          1.1016,          1.2125
          27,        0.216667,          1.2403,          0.8189,          1.1864,          1.1695,          1.2161,          0.8193,          0.8686,          0.9169,          0.9573,          0.9964,          0.7539,          0.9880,          1.2365,          1.1949,          1.1233,          1.2126
          28,        0.225000,          1.2403,          0.8189,          1.1863,          1.1694,          1.2159,          0.8193,          0.8686,          0.9170,          0.9575,          0.9968,          0.7566,          0.9902,          1.2380,          1.2010,          1.1396,          1.2125
          29,        0.233333,          1.2402,          0.8189,          1.1863,          1.1693,          1.2158,          0.8194,          0.8687,          0.9170,          0.9576,          0.9971,          0.7585,          0.9916,          1.2389,          1.2055,          1.1520,          1.2125
          30,        0.241667,          1.2402,          0.8189,          1.1862,          1.1693,          1.2158,          0.8194,          0.8688,          0.9171,          0.9577,          0.9972,          0.7600,          0.9929,          1.2395,          1.2089,          1.1612,          1.2125
          31,        0.250000,          1.2402,          0.8189,          1.1861,          1.1693,          1.2157,          0.8194,          0.8688,          0.9171,          0.9578,          0.9974,          0.7612,          0.9938,          1.2401,          1.2112,          1.1682,          1.2125
          32,        0.258333,          1.2402,          0.8189,          1.1861,          1.1692,          1.2157,          0.8194,          0.8688,          0.9171,          0.9579,          0.9975,          0.7622,          0.9945,          1.2406,          1.2131,          1.1734,          1.2124
          33,        0.266667,          1.2402,          0.8189,          1.1861,          1.1692,          1.2156,          0.8195,          0.8688,          0.9171,          0.9579,          0.9976,          0.7629,          0.9951,          1.2410,          1.2146,          1.1777,          1.2124
          34,        0.275000,          1.2402,          0.8189,          1.1861,          1.1692,          1.2156,          0.8194,          0.8688,          0.9171,          0.9579,          0.9977,          0.7634,          0.9955,          1.2412,          1.2158,          1.1806,          1.2124
          35,        0.283333,          1.2402,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9976,          0.7638,          0.9958,          1.2414,          1.2165,          1.1832,          1.2124
          36,        0.291667,          1.2401,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7640,          0.9960,          1.2415,          1.2172,          1.1846,          1.2124
          37,        0.300000,          1.2401,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7643,          0.9963,          1.2416,          1.2176,          1.1861,          1.2124
          38,        0.308333,          1.2401,          0.8189,          1.1861,          1.1691,          1.2155,          0.8195,          0.8688,          0.9172,          0.9580,          0.9977,          0.7645,          0.9963,          1.2417,          1.2181,          1.1877,          1.2124
          39,        0.316667,          1.2402,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7646,          0.9964,          1.2417,          1.2184,          1.1884,          1.2124
          40,        0.325000,          1.2402,          0.8189,          1.1861,          1.1692,          1.2155,          0.8195,          0.8688,          0.9171,          0.9580,          0.9976,          0.7648,          0.9965,          1.2418,          1.2187,          1.1888,          1.2124
          41,        0.333333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8195,          0.8688,          0.9172,          0.9580,          0.9977,          0.7649,          0.9965,          1.2418,          1.2189,          1.1897,          1.2124
          42,        0.341667,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8195,          0.8688,          0.9172,          0.9580,          0.9977,          0.7649,          0.9966,          1.2419,          1.2189,          1.1902,          1.2124
          43,        0.350000,          1.2401,          0.8189,          1.1860,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7649,          0.9966,          1.2419,          1.2191,          1.1902,          1.2123
          44,        0.358333,          1.2402,          0.8189,          1.1860,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7650,          0.9966,          1.2419,          1.2191,          1.1905,          1.2124
          45,        0.366667,          1.2402,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9171,          0.9581,          0.9977,          0.7650,          0.9966,          1.2419,          1.2192,          1.1909,          1.2124
          46,        0.375000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2193,          1.1908,          1.2124
          47,        0.383333,          1.2402,          0.8189,          1.1860,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9978,          0.7651,          0.9967,          1.2419,          1.2192,          1.1913,          1.2124
          48,        0.391667,          1.2401,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2193,          1.1911,          1.2124
          49,        0.400000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1910,          1.2124
          50,        0.408333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9968,          1.2419,          1.2194,          1.1914,          1.2124
          51,        0.416667,          1.2401,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9978,          0.7651,          0.9967,          1.2420,          1.2194,          1.1910,          1.2125
          52,        0.425000,          1.2402,          0.8188,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1909,          1.2124
          53,        0.433333,          1.2402,          0.8189,          1.1860,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9978,          0.7651,          0.9967,          1.2420,          1.2194,          1.1910,          1.2125
          54,        0.441667,          1.2401,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9581,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1910,          1.2124
          55,        0.450000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2419,          1.2193,          1.1911,          1.2124
          56,        0.458333,          1.2402,          0.8189,          1.1860,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2193,          1.1914,          1.2124
          57,        0.466667,          1.2401,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2193,          1.1913,          1.2124
          58,        0.475000,          1.2401,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9978,          0.7651,          0.9967,          1.2419,          1.2194,          1.1912,          1.2124
          59,        0.483333,          1.2401,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8689,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1914,          1.2124
          60,        0.491667,          1.2401,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1913,          1.2125
          61,        0.500000,          1.2402,          0.8189,          1.1861,          1.1692,          1.2154,          0.8194,          0.8688,          0.9171,          0.9581,          0.9977,          0.7651,          0.9967,          1.2420,          1.2193,          1.1913,          1.2125
          62,        0.508333,          1.2402,          0.8189,          1.1860,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7652,          0.9967,          1.2420,          1.2194,          1.1909,          1.2124
          63,        0.516667,          1.2401,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8689,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2193,          1.1915,          1.2125
          64,        0.525000,          1.2402,          0.8188,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1930,          1.2124
          65,        0.533333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1916,          1.2124
          66,        0.541667,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9968,          1.2419,          1.2195,          1.1912,          1.2124
          67,        0.550000,          1.2401,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2195,          1.1925,          1.2124
          68,        0.558333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1915,          1.2124
          69,        0.566667,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9978,          0.7651,          0.9968,          1.2420,          1.2194,          1.1920,          1.2124
          70,        0.575000,          1.2401,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8689,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1919,          1.2124
          71,        0.583333,          1.2402,          0.8189,          1.1860,          1.1691,          1.2154,          0.8194,          0.8689,          0.9171,          0.9580,          0.9977,          0.7652,          0.9967,          1.2420,          1.2195,          1.1916,          1.2124
          72,        0.591667,          1.2402,          0.8189,          1.1860,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2195,          1.1932,          1.2125
          73,        0.600000,          1.2401,          0.8188,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9172,          0.9581,          0.9977,          0.7651,          0.9967,          1.2419,          1.2195,          1.1919,          1.2124
          74,        0.608333,          1.2402,          0.8189,          1.1860,          1.1691,          1.2154,          0.8195,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2196,          1.1920,          1.2124
          75,        0.616667,          1.2401,          0.8189,          1.1861,          1.1691,          1.2154,          0.8195,          0.8688,          0.9171,          0.9581,          0.9978,          0.7651,          0.9967,          1.2420,          1.2195,          1.1945,          1.2125
          76,        0.625000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9581,          0.9977,          0.7651,          0.9967,          1.2420,          1.2195,          1.1949,          1.2124
          77,        0.633333,          1.2402,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2195,          1.1912,          1.2123
          78,        0.641667,          1.2401,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2197,          1.1913,          1.2124
          79,        0.650000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1913,          1.2124
          80,        0.658333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1914,          1.2124
          81,        0.666667,          1.2401,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9581,          0.9978,          0.7651,          0.9967,          1.2420,          1.2193,          1.1915,          1.2124
          82,        0.675000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9581,          0.9977,          0.7652,          0.9967,          1.2419,          1.2194,          1.1915,          1.2124
          83,        0.683333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1914,          1.2124
          84,        0.691667,          1.2401,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7652,          0.9968,          1.2420,          1.2194,          1.1914,          1.2124
          85,        0.700000,          1.2401,          0.8188,          1.1860,          1.1691,          1.2155,          0.8194,          0.8689,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2419,          1.2194,          1.1914,          1.2123
          86,        0.708333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9978,          0.7651,          0.9967,          1.2420,          1.2194,          1.1914,          1.2124
          87,        0.716667,          1.2401,          0.8189,          1.1860,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1914,          1.2125
          88,        0.725000,          1.2402,          0.8188,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1915,          1.2124
          89,        0.733333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1913,          1.2124
          90,        0.741667,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1914,          1.2124
          91,        0.750000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9581,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1915,          1.2124
          92,        0.758333,          1.2402,          0.8189,          1.1861,          1.1692,          1.2154,          0.8194,          0.8688,          0.9172,          0.9581,          0.9977,          0.7651,          0.9967,          1.2419,          1.2193,          1.1915,          1.2124
          93,        0.766667,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2193,          1.1914,          1.2124
          94,        0.775000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1914,          1.2124
          95,        0.783333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9581,          0.9977,          0.7652,          0.9967,          1.2420,          1.2194,          1.1915,          1.2125
          96,        0.791667,          1.2401,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8689,          0.9172,          0.9580,          0.9977,          0.7652,          0.9967,          1.2419,          1.2194,          1.1915,          1.2124
          97,        0.800000,          1.2402,          0.8188,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1914,          1.2124
          98,        0.808333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1914,          1.2124
          99,        0.816667,          1.2401,          0.8189,          1.1860,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9978,          0.7652,          0.9968,          1.2420,          1.2194,          1.1913,          1.2124
         100,        0.825000,          1.2402,          0.8188,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1914,          1.2124
         101,        0.833333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8195,          0.8688,          0.9171,          0.9581,          0.9977,          0.7651,          0.9968,          1.2419,          1.2194,          1.1914,          1.2124
         102,        0.841667,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1915,          1.2124
         103,        0.850000,          1.2402,          0.8188,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9978,          0.7651,          0.9968,          1.2420,          1.2194,          1.1914,          1.2125
         104,        0.858333,          1.2401,          0.8189,          1.1861,          1.1691,          1.2154,          0.8195,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1913,          1.2124
         105,        0.866667,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8689,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1914,          1.2124
         106,        0.875000,          1.2402,          0.8189,          1.1860,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1915,          1.2124
         107,        0.883333,          1.2401,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9978,          0.7651,          0.9968,          1.2420,          1.2194,          1.1914,          1.2124
         108,        0.891667,          1.2402,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2419,          1.2194,          1.1914,          1.2124
         109,        0.900000,          1.2401,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9968,          1.2419,          1.2194,          1.1915,          1.2124
         110,        0.908333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9968,          1.2419,          1.2194,          1.1915,          1.2124
         111,        0.916667,          1.2401,          0.8189,          1.1860,          1.1692,          1.2155,          0.8194,          0.8688,          0.9171,          0.9581,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1914,          1.2124
         112,        0.925000,          1.2401,          0.8189,          1.1861,          1.1692,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1914,          1.2125
         113,        0.933333,          1.2401,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7652,          0.9967,          1.2419,          1.2194,          1.1915,          1.2124
         114,        0.941667,          1.2402,          0.8189,          1.1860,          1.1691,          1.2155,          0.8194,          0.8689,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1915,          1.2125
         115,        0.950000,          1.2402,          0.8188,          1.1860,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9581,          0.9977,          0.7651,          0.9967,          1.2420,          1.2193,          1.1914,          1.2124
         116,        0.958333,          1.2401,          0.8188,          1.1861,          1.1691,          1.2155,          0.8194,          0.8689,          0.9171,          0.9581,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1914,          1.2124
         117,        0.966667,          1.2401,          0.8189,          1.1860,          1.1691,          1.2155,          0.8194,          0.8688,          0.9172,          0.9581,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1914,          1.2124
         118,        0.975000,          1.2402,          0.8188,          1.1861,          1.1691,          1.2155,          0.8194,          0.8689,          0.9171,          0.9580,          0.9977,          0.7651,          0.9968,          1.2419,          1.2194,          1.1913,          1.2125
         119,        0.983333,          1.2402,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1915,          1.2125
         120,        0.991667,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9581,          0.9977,          0.7651,          0.9967,          1.2420,          1.2193,          1.1915,          1.2124
         121,        1.000000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8689,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1913,          1.2124
         122,        1.008333,          1.2401,          0.8189,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1916,          1.2124
         123,        1.016667,          1.2402,          0.8189,          1.1860,          1.1691,          1.2155,          0.8194,          0.8689,          0.9172,          0.9580,          0.9977,          0.7651,          0.9968,          1.2420,          1.2194,          1.1914,          1.2123
         124,        1.025000,          1.2402,          0.8188,          1.1861,          1.1691,          1.2154,          0.8194,          0.8688,          0.9172,          0.9580,          0.9978,          0.7651,          0.9967,          1.2419,          1.2194,          1.1915,          1.2124
         125,        1.033333,          1.2402,          0.8189,          1.1860,          1.1691,          1.2155,          0.8195,          0.8689,          0.9172,          0.9580,          0.9977,          0.7651,          0.9967,          1.2419,          1.2194,          1.1915,          1.2125
         126,        1.041667,          1.2402,          0.8188,          1.1860,          1.1691,          1.2155,          0.8194,          0.8688,          0.9171,          0.9580,          0.9977,          0.7651,          0.9968,          1.2419,          1.2194,          1.1914,          1.2124
         127,        1.050000,          1.2402,          0.8189,          1.1861,          1.1691,          1.2155,          0.8194,          0.8689,          0.9171,          0.9580,          0.9977,          0.7651,          0.9967,          1.2420,          1.2194,          1.1915,          1.2124
