"VanillaC4_011 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_011.tcf]","Time (h)","Q 2 [VanillaC4_011]","Q 3 [VanillaC4_011]","Q 4 [VanillaC4_011]","Q 5 [VanillaC4_011]","Q 6 [VanillaC4_011]","Q 7 [VanillaC4_011]","Q 1 [VanillaC4_011]","Q  8 [VanillaC4_011]"
          24,        0.191667,        -11.9962,        -11.9842,        -11.9464,        -11.8696,        -11.4629,        -10.6454,        -11.9993,         -9.8949
          25,        0.200000,        -11.9972,        -11.9882,        -11.9592,        -11.9012,        -11.5889,        -10.9959,        -11.9993,        -10.3461
          26,        0.208333,        -11.9980,        -11.9912,        -11.9695,        -11.9244,        -11.6840,        -11.2385,        -11.9996,        -10.7182
          27,        0.216667,        -11.9985,        -11.9932,        -11.9767,        -11.9425,        -11.7558,        -11.4184,        -11.9997,        -11.0137
          28,        0.225000,        -11.9989,        -11.9948,        -11.9824,        -11.9560,        -11.8112,        -11.5540,        -11.9998,        -11.2416
          29,        0.233333,        -11.9989,        -11.9961,        -11.9865,        -11.9664,        -11.8550,        -11.6565,        -11.9995,        -11.4158
          30,        0.241667,        -11.9992,        -11.9971,        -11.9899,        -11.9745,        -11.8884,        -11.7329,        -11.9997,        -11.5485
          31,        0.250000,        -11.9995,        -11.9979,        -11.9925,        -11.9804,        -11.9145,        -11.7933,        -12.0002,        -11.6482
          32,        0.258333,        -11.9995,        -11.9983,        -11.9939,        -11.9853,        -11.9342,        -11.8404,        -12.0001,        -11.7274
          33,        0.266667,        -11.9997,        -11.9988,        -11.9957,        -11.9888,        -11.9492,        -11.8766,        -11.9993,        -11.7882
          34,        0.275000,        -11.9999,        -11.9992,        -11.9965,        -11.9915,        -11.9610,        -11.9050,        -12.0003,        -11.8359
          35,        0.283333,        -11.9998,        -11.9994,        -11.9972,        -11.9933,        -11.9699,        -11.9265,        -12.0000,        -11.8732
          36,        0.291667,        -11.9998,        -11.9995,        -11.9981,        -11.9949,        -11.9773,        -11.9433,        -11.9996,        -11.9019
          37,        0.300000,        -12.0000,        -11.9999,        -11.9985,        -11.9961,        -11.9825,        -11.9561,        -12.0003,        -11.9245
          38,        0.308333,        -11.9998,        -11.9997,        -11.9986,        -11.9971,        -11.9866,        -11.9661,        -11.9999,        -11.9419
          39,        0.316667,        -11.9996,        -11.9998,        -11.9988,        -11.9979,        -11.9896,        -11.9742,        -11.9993,        -11.9548
          40,        0.325000,        -12.0002,        -12.0000,        -11.9995,        -11.9984,        -11.9920,        -11.9799,        -12.0004,        -11.9652
          41,        0.333333,        -12.0002,        -12.0000,        -11.9994,        -11.9985,        -11.9938,        -11.9846,        -11.9997,        -11.9732
          42,        0.341667,        -12.0000,        -11.9997,        -11.9996,        -11.9991,        -11.9954,        -11.9882,        -11.9996,        -11.9792
          43,        0.350000,        -12.0003,        -12.0001,        -11.9997,        -11.9992,        -11.9961,        -11.9909,        -12.0002,        -11.9842
          44,        0.358333,        -11.9998,        -12.0001,        -11.9998,        -11.9994,        -11.9971,        -11.9929,        -12.0000,        -11.9874
          45,        0.366667,        -12.0000,        -11.9999,        -12.0000,        -11.9995,        -11.9979,        -11.9945,        -11.9996,        -11.9909
          46,        0.375000,        -12.0001,        -11.9997,        -11.9999,        -11.9996,        -11.9985,        -11.9959,        -12.0002,        -11.9928
          47,        0.383333,        -12.0000,        -12.0002,        -12.0002,        -11.9998,        -11.9985,        -11.9967,        -12.0002,        -11.9940
          48,        0.391667,        -12.0000,        -12.0001,        -11.9998,        -11.9998,        -11.9991,        -11.9976,        -11.9996,        -11.9954
          49,        0.400000,        -12.0004,        -12.0001,        -12.0001,        -12.0000,        -11.9994,        -11.9981,        -12.0001,        -11.9967
          50,        0.408333,        -12.0000,        -11.9998,        -11.9996,        -11.9997,        -11.9995,        -11.9984,        -12.0000,        -11.9972
          51,        0.416667,        -11.9996,        -12.0001,        -11.9998,        -11.9999,        -11.9996,        -11.9990,        -11.9996,        -11.9986
          52,        0.425000,        -11.9999,        -12.0001,        -12.0001,        -12.0000,        -11.9995,        -11.9993,        -12.0003,        -11.9986
          53,        0.433333,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9998,        -11.9992,        -12.0002,        -11.9987
          54,        0.441667,        -11.9999,        -11.9998,        -12.0001,        -11.9999,        -11.9996,        -11.9995,        -11.9997,        -11.9991
          55,        0.450000,        -12.0002,        -12.0000,        -11.9999,        -11.9999,        -11.9999,        -11.9997,        -12.0000,        -11.9992
          56,        0.458333,        -12.0001,        -12.0001,        -12.0001,        -11.9999,        -11.9997,        -11.9997,        -11.9999,        -11.9992
          57,        0.466667,        -11.9998,        -12.0000,        -12.0000,        -12.0002,        -11.9997,        -11.9998,        -11.9998,        -11.9994
          58,        0.475000,        -12.0002,        -11.9998,        -12.0000,        -12.0000,        -11.9999,        -11.9997,        -12.0001,        -11.9995
          59,        0.483333,        -11.9997,        -11.9999,        -12.0000,        -12.0001,        -11.9998,        -11.9997,        -12.0004,        -11.9991
          60,        0.491667,        -12.0000,        -11.9999,        -12.0000,        -11.9999,        -11.9997,        -11.9998,        -11.9999,        -11.9994
          61,        0.500000,        -12.0002,        -12.0001,        -11.9999,        -11.9998,        -12.0000,        -12.0000,        -12.0003,        -11.9998
          62,        0.508333,        -12.0000,        -11.9998,        -12.0000,        -11.9998,        -12.0000,        -11.9996,        -11.9997,        -11.9996
          63,        0.516667,        -12.0001,        -12.0002,        -11.9998,        -12.0002,        -12.0000,        -11.9998,        -11.9998,        -11.9996
          64,        0.525000,        -12.0001,        -12.0002,        -12.0001,        -12.0000,        -12.0000,        -11.9997,        -12.0003,        -12.0006
          65,        0.533333,        -11.9999,        -12.0002,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -11.9999,        -12.0003
          66,        0.541667,        -11.9998,        -11.9999,        -12.0000,        -11.9998,        -11.9999,        -11.9999,        -11.9998,        -12.0011
          67,        0.550000,        -12.0003,        -12.0001,        -11.9998,        -12.0000,        -12.0001,        -12.0001,        -11.9998,        -11.9984
          68,        0.558333,        -11.9998,        -11.9999,        -12.0001,        -12.0001,        -12.0000,        -11.9999,        -11.9999,        -11.9990
          69,        0.566667,        -11.9996,        -12.0000,        -12.0001,        -11.9999,        -12.0000,        -11.9999,        -11.9998,        -11.9990
          70,        0.575000,        -12.0003,        -12.0000,        -11.9998,        -11.9999,        -12.0000,        -11.9999,        -12.0000,        -11.9997
          71,        0.583333,        -12.0002,        -12.0000,        -11.9999,        -12.0000,        -12.0002,        -11.9998,        -11.9998,        -12.0004
          72,        0.591667,        -12.0000,        -11.9998,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -11.9997,        -12.0000
          73,        0.600000,        -12.0003,        -12.0001,        -11.9999,        -12.0000,        -11.9999,        -12.0001,        -12.0000,        -12.0014
          74,        0.608333,        -11.9999,        -11.9998,        -12.0000,        -12.0001,        -11.9999,        -12.0000,        -11.9997,        -11.9995
          75,        0.616667,        -12.0002,        -12.0001,        -11.9999,        -12.0001,        -12.0000,        -12.0001,        -12.0002,        -11.9991
          76,        0.625000,        -12.0002,        -11.9999,        -12.0001,        -11.9998,        -12.0000,        -12.0000,        -12.0003,        -11.9998
          77,        0.633333,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0003
          78,        0.641667,        -12.0000,        -12.0001,        -11.9998,        -11.9997,        -12.0000,        -12.0000,        -11.9998,        -11.9973
          79,        0.650000,        -12.0000,        -12.0000,        -11.9998,        -12.0000,        -12.0001,        -12.0002,        -12.0003,        -11.9993
          80,        0.658333,        -12.0000,        -12.0003,        -12.0000,        -11.9996,        -12.0002,        -11.9999,        -11.9997,        -11.9986
          81,        0.666667,        -12.0004,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -11.9996
          82,        0.675000,        -11.9997,        -12.0000,        -12.0000,        -11.9999,        -11.9998,        -12.0001,        -12.0000,        -11.9997
          83,        0.683333,        -11.9999,        -12.0003,        -12.0000,        -12.0000,        -12.0003,        -12.0000,        -11.9997,        -11.9998
          84,        0.691667,        -11.9999,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -12.0001
          85,        0.700000,        -12.0001,        -12.0002,        -11.9999,        -12.0000,        -11.9999,        -11.9998,        -12.0001,        -11.9999
          86,        0.708333,        -12.0000,        -12.0000,        -11.9999,        -12.0001,        -12.0002,        -11.9998,        -11.9994,        -12.0003
          87,        0.716667,        -12.0001,        -12.0000,        -11.9998,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0001
          88,        0.725000,        -11.9999,        -12.0000,        -12.0002,        -12.0000,        -12.0000,        -12.0000,        -12.0001,        -11.9999
          89,        0.733333,        -11.9999,        -11.9998,        -12.0000,        -12.0000,        -12.0002,        -11.9999,        -12.0000,        -12.0003
          90,        0.741667,        -12.0001,        -12.0000,        -12.0002,        -12.0001,        -11.9999,        -11.9999,        -12.0002,        -12.0003
          91,        0.750000,        -11.9999,        -12.0001,        -12.0001,        -12.0004,        -11.9999,        -12.0002,        -12.0002,        -12.0000
          92,        0.758333,        -12.0001,        -11.9999,        -12.0001,        -12.0000,        -12.0000,        -11.9998,        -11.9996,        -11.9997
          93,        0.766667,        -12.0000,        -11.9999,        -12.0002,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9998
          94,        0.775000,        -11.9999,        -12.0001,        -11.9999,        -12.0001,        -12.0000,        -12.0001,        -12.0003,        -11.9998
          95,        0.783333,        -12.0000,        -11.9999,        -12.0002,        -12.0000,        -12.0001,        -12.0000,        -11.9996,        -11.9997
          96,        0.791667,        -12.0002,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9998,        -12.0003,        -11.9997
          97,        0.800000,        -12.0001,        -12.0000,        -11.9998,        -11.9999,        -12.0001,        -11.9998,        -12.0003,        -11.9999
          98,        0.808333,        -11.9998,        -12.0002,        -12.0000,        -11.9998,        -12.0000,        -12.0000,        -11.9993,        -11.9999
          99,        0.816667,        -12.0001,        -11.9999,        -11.9998,        -11.9999,        -12.0000,        -11.9999,        -12.0005,        -12.0004
         100,        0.825000,        -12.0001,        -11.9999,        -12.0000,        -12.0001,        -12.0002,        -12.0000,        -12.0003,        -12.0000
         101,        0.833333,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -11.9999,        -11.9995,        -11.9996
         102,        0.841667,        -12.0000,        -11.9998,        -12.0001,        -11.9999,        -11.9999,        -12.0000,        -12.0002,        -11.9999
         103,        0.850000,        -11.9999,        -11.9999,        -11.9999,        -12.0001,        -12.0000,        -11.9999,        -12.0004,        -12.0001
         104,        0.858333,        -11.9997,        -12.0000,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -11.9994,        -11.9998
         105,        0.866667,        -12.0003,        -12.0000,        -12.0001,        -12.0000,        -12.0001,        -12.0000,        -12.0004,        -11.9998
         106,        0.875000,        -12.0002,        -12.0003,        -11.9999,        -12.0002,        -11.9998,        -12.0002,        -12.0002,        -11.9998
         107,        0.883333,        -11.9999,        -12.0000,        -12.0001,        -12.0001,        -12.0002,        -12.0001,        -11.9996,        -11.9998
         108,        0.891667,        -12.0001,        -11.9997,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -12.0004,        -12.0003
         109,        0.900000,        -12.0000,        -12.0001,        -11.9999,        -11.9997,        -12.0002,        -11.9999,        -12.0000,        -11.9998
         110,        0.908333,        -11.9999,        -11.9999,        -12.0001,        -11.9999,        -11.9998,        -11.9998,        -11.9999,        -12.0000
         111,        0.916667,        -12.0001,        -11.9998,        -12.0004,        -12.0002,        -11.9999,        -12.0001,        -12.0003,        -12.0001
         112,        0.925000,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -12.0001,        -12.0000,        -11.9999,        -12.0002
         113,        0.933333,        -11.9998,        -11.9998,        -12.0001,        -12.0000,        -12.0001,        -11.9999,        -11.9998,        -12.0002
         114,        0.941667,        -12.0003,        -12.0003,        -11.9998,        -12.0001,        -12.0000,        -12.0001,        -12.0003,        -11.9998
         115,        0.950000,        -11.9999,        -12.0001,        -11.9999,        -11.9999,        -11.9999,        -12.0000,        -12.0003,        -12.0001
         116,        0.958333,        -11.9999,        -11.9999,        -12.0001,        -12.0002,        -12.0000,        -12.0000,        -11.9996,        -11.9998
         117,        0.966667,        -12.0002,        -12.0000,        -11.9999,        -12.0002,        -12.0001,        -12.0001,        -12.0002,        -12.0003
         118,        0.975000,        -12.0000,        -11.9999,        -11.9998,        -12.0001,        -11.9998,        -11.9999,        -11.9998,        -12.0003
         119,        0.983333,        -11.9999,        -12.0000,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -11.9999,        -12.0001
         120,        0.991667,        -12.0003,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0001,        -11.9998
         121,        1.000000,        -12.0000,        -12.0001,        -12.0002,        -11.9998,        -11.9999,        -12.0000,        -12.0001,        -11.9996
         122,        1.008333,        -11.9998,        -12.0002,        -12.0003,        -11.9999,        -11.9999,        -12.0000,        -11.9995,        -11.9998
         123,        1.016667,        -12.0002,        -12.0002,        -11.9999,        -12.0000,        -12.0002,        -12.0000,        -12.0004,        -11.9998
         124,        1.025000,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0001
         125,        1.033333,        -12.0001,        -11.9999,        -12.0002,        -11.9998,        -12.0000,        -12.0000,        -11.9995,        -12.0000
         126,        1.041667,        -12.0002,        -11.9998,        -11.9999,        -11.9999,        -11.9999,        -12.0001,        -12.0001,        -11.9999
         127,        1.050000,        -12.0001,        -12.0000,        -12.0000,        -12.0001,        -12.0000,        -11.9999,        -12.0000,        -11.9999
         128,        1.058333,        -11.9998,        -12.0000,        -12.0001,        -12.0001,        -11.9998,        -11.9997,        -11.9995,        -12.0003
         129,        1.066667,        -12.0001,        -12.0002,        -12.0002,        -12.0001,        -11.9999,        -12.0001,        -12.0002,        -11.9998
         130,        1.075000,        -12.0000,        -12.0000,        -12.0001,        -11.9999,        -11.9998,        -11.9999,        -12.0001,        -11.9996
         131,        1.083333,        -11.9999,        -12.0001,        -12.0002,        -12.0000,        -11.9999,        -12.0000,        -11.9999,        -12.0000
         132,        1.091667,        -12.0004,        -12.0001,        -11.9999,        -12.0000,        -12.0000,        -12.0001,        -12.0002,        -12.0002
         133,        1.100000,        -11.9998,        -12.0000,        -12.0001,        -11.9999,        -11.9998,        -11.9998,        -12.0003,        -11.9997
         134,        1.108333,        -11.9997,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -11.9999,        -11.9998,        -11.9998
         135,        1.116667,        -12.0002,        -11.9998,        -11.9999,        -12.0000,        -12.0003,        -12.0000,        -12.0000,        -12.0001
         136,        1.125000,        -12.0000,        -12.0002,        -12.0000,        -11.9999,        -12.0002,        -12.0001,        -12.0001,        -12.0000
         137,        1.133333,        -11.9998,        -12.0000,        -12.0000,        -11.9999,        -12.0002,        -12.0000,        -11.9999,        -11.9996
         138,        1.141667,        -12.0001,        -12.0000,        -11.9998,        -12.0001,        -11.9999,        -12.0000,        -12.0004,        -11.9995
         139,        1.150000,        -11.9997,        -12.0002,        -12.0004,        -12.0000,        -11.9999,        -11.9999,        -12.0002,        -12.0000
         140,        1.158333,        -11.9998,        -12.0001,        -12.0001,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -12.0004
         141,        1.166667,        -12.0002,        -12.0000,        -12.0001,        -11.9997,        -11.9999,        -11.9998,        -12.0000,        -11.9999
         142,        1.175000,        -11.9999,        -12.0000,        -12.0001,        -12.0000,        -12.0001,        -11.9999,        -11.9999,        -12.0003
         143,        1.183333,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -11.9997,        -11.9999,        -11.9999,        -11.9999
         144,        1.191667,        -12.0001,        -12.0001,        -11.9999,        -12.0000,        -12.0002,        -11.9999,        -12.0004,        -11.9998
         145,        1.200000,        -11.9999,        -11.9999,        -12.0000,        -11.9999,        -12.0002,        -12.0002,        -12.0000,        -12.0004
         146,        1.208333,        -12.0000,        -12.0002,        -11.9998,        -11.9998,        -11.9999,        -11.9999,        -11.9999,        -11.9996
         147,        1.216667,        -12.0000,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -12.0004
         148,        1.225000,        -11.9999,        -12.0002,        -12.0001,        -12.0001,        -12.0000,        -12.0001,        -12.0000,        -12.0004
         149,        1.233333,        -11.9999,        -12.0001,        -12.0000,        -12.0001,        -11.9999,        -12.0000,        -11.9998,        -12.0002
         150,        1.241667,        -12.0003,        -12.0001,        -11.9999,        -11.9998,        -12.0001,        -12.0002,        -12.0001,        -11.9999
         151,        1.250000,        -11.9997,        -12.0004,        -11.9999,        -12.0000,        -12.0000,        -12.0001,        -11.9998,        -12.0000
         152,        1.258333,        -11.9999,        -12.0000,        -12.0001,        -12.0001,        -12.0000,        -11.9999,        -11.9997,        -11.9997
         153,        1.266667,        -12.0002,        -11.9998,        -11.9997,        -11.9999,        -12.0000,        -12.0000,        -12.0000,        -11.9999
         154,        1.275000,        -11.9996,        -12.0000,        -12.0003,        -11.9999,        -11.9999,        -12.0003,        -12.0001,        -11.9998
         155,        1.283333,        -12.0002,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -12.0003,        -11.9999,        -11.9996
         156,        1.291667,        -12.0000,        -11.9999,        -12.0000,        -11.9998,        -11.9998,        -12.0000,        -12.0000,        -11.9999
         157,        1.300000,        -12.0000,        -12.0000,        -12.0002,        -12.0002,        -12.0000,        -12.0001,        -11.9999,        -11.9998
         158,        1.308333,        -12.0002,        -11.9999,        -12.0000,        -12.0000,        -11.9998,        -12.0001,        -12.0000,        -11.9999
         159,        1.316667,        -12.0002,        -12.0001,        -12.0000,        -12.0000,        -12.0001,        -12.0001,        -12.0000,        -11.9998
         160,        1.325000,        -11.9999,        -12.0000,        -11.9998,        -11.9999,        -12.0001,        -12.0000,        -12.0000,        -12.0003
         161,        1.333333,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -11.9999,        -11.9999,        -12.0000,        -12.0001
         162,        1.341667,        -12.0001,        -12.0002,        -12.0001,        -11.9999,        -12.0001,        -11.9998,        -12.0001,        -11.9998
         163,        1.350000,        -12.0000,        -12.0002,        -12.0004,        -11.9998,        -12.0001,        -12.0000,        -11.9999,        -12.0000
         164,        1.358333,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -12.0002
         165,        1.366667,        -12.0001,        -12.0001,        -12.0000,        -12.0001,        -12.0001,        -12.0003,        -12.0000,        -12.0001
         166,        1.375000,        -11.9996,        -12.0001,        -11.9998,        -11.9999,        -11.9998,        -12.0000,        -11.9996,        -12.0000
         167,        1.383333,        -11.9997,        -11.9998,        -12.0003,        -12.0001,        -11.9999,        -12.0000,        -12.0001,        -11.9999
         168,        1.391667,        -12.0000,        -12.0000,        -12.0002,        -12.0000,        -12.0003,        -11.9999,        -12.0002,        -12.0001
         169,        1.400000,        -11.9999,        -12.0001,        -11.9997,        -11.9999,        -12.0000,        -11.9998,        -11.9994,        -12.0003
         170,        1.408333,        -11.9999,        -11.9999,        -12.0000,        -12.0000,        -11.9998,        -12.0000,        -12.0000,        -11.9996
         171,        1.416667,        -12.0000,        -12.0000,        -11.9997,        -12.0001,        -12.0000,        -12.0002,        -12.0002,        -12.0000
         172,        1.425000,        -11.9999,        -12.0003,        -12.0003,        -11.9998,        -12.0000,        -11.9999,        -11.9994,        -12.0003
         173,        1.433333,        -11.9999,        -12.0000,        -12.0000,        -11.9999,        -11.9998,        -12.0001,        -12.0001,        -11.9999
         174,        1.441667,        -12.0002,        -12.0000,        -11.9999,        -11.9998,        -11.9999,        -11.9999,        -12.0001,        -12.0001
         175,        1.450000,        -11.9995,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -12.0000,        -11.9997,        -11.9999
         176,        1.458333,        -12.0002,        -12.0002,        -12.0001,        -12.0001,        -12.0001,        -11.9998,        -12.0000,        -11.9996
         177,        1.466667,        -12.0000,        -12.0003,        -12.0001,        -12.0001,        -11.9999,        -12.0000,        -12.0004,        -11.9997
         178,        1.475000,        -11.9999,        -12.0002,        -12.0003,        -11.9997,        -11.9999,        -12.0003,        -11.9996,        -11.9995
         179,        1.483333,        -12.0000,        -12.0000,        -12.0000,        -11.9998,        -12.0001,        -11.9998,        -11.9999,        -12.0004
         180,        1.491667,        -11.9999,        -12.0001,        -12.0000,        -12.0001,        -11.9999,        -12.0000,        -12.0002,        -12.0005
         181,        1.500000,        -11.9999,        -12.0001,        -11.9999,        -12.0001,        -12.0000,        -12.0000,        -11.9997,        -11.9998
         182,        1.508333,        -12.0002,        -11.9999,        -12.0001,        -11.9999,        -12.0000,        -12.0002,        -12.0000,        -11.9992
         183,        1.516667,        -12.0003,        -12.0001,        -11.9999,        -12.0001,        -11.9998,        -12.0000,        -12.0002,        -12.0003
         184,        1.525000,        -11.9999,        -11.9998,        -11.9998,        -11.9999,        -12.0000,        -11.9999,        -11.9996,        -12.0001
         185,        1.533333,        -11.9998,        -11.9999,        -12.0000,        -11.9999,        -11.9999,        -12.0001,        -12.0001,        -11.9997
         186,        1.541667,        -11.9999,        -11.9999,        -12.0000,        -12.0001,        -12.0000,        -11.9999,        -12.0002,        -11.9993
         187,        1.550000,        -12.0001,        -12.0003,        -12.0001,        -12.0001,        -12.0001,        -12.0000,        -11.9995,        -12.0002
         188,        1.558333,        -12.0000,        -12.0000,        -12.0002,        -11.9999,        -12.0001,        -12.0001,        -12.0002,        -11.9998
         189,        1.566667,        -12.0001,        -12.0002,        -12.0000,        -12.0001,        -12.0000,        -12.0000,        -12.0002,        -11.9994
         190,        1.575000,        -11.9999,        -12.0000,        -12.0001,        -11.9999,        -12.0000,        -12.0000,        -11.9996,        -11.9993
         191,        1.583333,        -12.0000,        -11.9999,        -11.9999,        -11.9998,        -12.0001,        -12.0001,        -12.0002,        -12.0000
         192,        1.591667,        -12.0000,        -12.0000,        -11.9998,        -11.9999,        -12.0002,        -12.0000,        -12.0001,        -12.0026
         193,        1.600000,        -11.9997,        -11.9999,        -12.0002,        -12.0002,        -12.0001,        -12.0000,        -11.9996,        -11.9934
         194,        1.608333,        -12.0001,        -12.0000,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -11.9998,        -11.9985
         195,        1.616667,        -11.9999,        -12.0001,        -12.0001,        -11.9999,        -12.0000,        -12.0001,        -12.0005,        -11.9988
         196,        1.625000,        -11.9998,        -12.0002,        -12.0000,        -12.0002,        -12.0000,        -12.0000,        -11.9996,        -11.9990
         197,        1.633333,        -12.0002,        -12.0000,        -12.0002,        -11.9998,        -12.0001,        -11.9998,        -12.0004,        -11.9995
         198,        1.641667,        -12.0000,        -12.0002,        -11.9999,        -11.9997,        -12.0000,        -11.9999,        -12.0002,        -11.9999
         199,        1.650000,        -11.9998,        -12.0001,        -12.0003,        -12.0000,        -12.0000,        -12.0001,        -11.9997,        -11.9998
         200,        1.658333,        -11.9999,        -12.0000,        -12.0000,        -12.0000,        -11.9999,        -12.0002,        -12.0005,        -11.9998
         201,        1.666667,        -12.0001,        -12.0002,        -11.9999,        -12.0001,        -12.0001,        -11.9999,        -12.0002,        -12.0004
         202,        1.675000,        -11.9999,        -12.0001,        -12.0001,        -12.0001,        -12.0000,        -12.0000,        -11.9995,        -12.0003
         203,        1.683333,        -11.9999,        -12.0000,        -12.0000,        -11.9999,        -12.0000,        -11.9999,        -12.0002,        -12.0000
         204,        1.691667,        -11.9999,        -12.0002,        -12.0000,        -11.9999,        -12.0001,        -12.0001,        -12.0003,        -11.9999
         205,        1.700000,        -11.9997,        -12.0000,        -12.0001,        -11.9999,        -12.0001,        -11.9998,        -11.9997,        -12.0002
         206,        1.708333,        -12.0001,        -12.0000,        -12.0002,        -11.9998,        -12.0000,        -11.9998,        -12.0004,        -11.9998
         207,        1.716667,        -12.0000,        -12.0003,        -12.0002,        -12.0000,        -11.9999,        -11.9998,        -12.0004,        -11.9999
         208,        1.725000,        -11.9998,        -11.9999,        -12.0001,        -12.0001,        -11.9999,        -12.0001,        -11.9995,        -11.9995
         209,        1.733333,        -12.0000,        -12.0003,        -12.0000,        -11.9999,        -12.0000,        -12.0000,        -12.0005,        -12.0001
