"OutphaseC4_015","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_015.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\results\015\OutphaseC4_015_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.1503,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.3346,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -12.8207,          0.0000
,        0.016667,          1.2787,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.7946,         -3.2010,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -18.1445,          0.0001
,        0.025000,          1.4855,          0.0000,          2.0625,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.7834,        -13.9762,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -24.6239,         -0.0001
,        0.033333,          1.5563,          0.0755,          2.8334,          1.2888,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7089,        -22.1863,        -10.8542,          0.0000,          0.0000,          0.0000,          0.0000,        -29.8687,          0.0001
,        0.041667,          1.6239,          0.8717,          3.2166,          0.8427,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7343,        -29.2098,        -14.5968,          0.0000,          0.0000,          0.0000,          0.0000,        -33.5785,         -0.0002
,        0.050000,          1.6515,          1.2667,          3.1304,          0.7789,          0.5921,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.7570,        -32.7396,        -15.8551,          0.0000,          0.0000,          0.0000,          0.0000,        -36.3259,         -0.0003
,        0.058333,          1.6702,          1.5746,          2.3753,          0.9164,          0.7095,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7083,        -36.2631,        -19.0961,         -0.9298,          0.0000,          0.0000,          0.0000,        -37.3214,         -0.0001
,        0.066667,          1.6996,          1.6272,          2.1499,          1.0573,          0.7758,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.7903,        -37.0092,        -20.7610,         -5.5625,          0.0000,          0.0000,          0.0000,        -39.0677,          0.0003
