"OutphaseC4_005 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_005.tcf]","Time (h)","V 2 [OutphaseC4_005]","V 3 [OutphaseC4_005]","V 4 [OutphaseC4_005]","V 5 [OutphaseC4_005]","V 6 [OutphaseC4_005]","V 7 [OutphaseC4_005]","V 8 [OutphaseC4_005]","V 9 [OutphaseC4_005]","V 10 [OutphaseC4_005]","V 11 [OutphaseC4_005]","V 12 [OutphaseC4_005]","V 13 [OutphaseC4_005]","V 14 [OutphaseC4_005]","V 15 [OutphaseC4_005]","V 16 [OutphaseC4_005]","V  1 [OutphaseC4_005]"
          29,        0.233333,          0.8174,          0.0000,          0.4332,          0.1627,          0.1288,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2268
          30,        0.241667,          0.8191,          0.0000,          0.4183,          0.1683,          0.1405,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2271
          31,        0.250000,          0.8190,          0.0000,          0.4055,          0.1737,          0.1541,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2286
          32,        0.258333,          0.8199,          0.0000,          0.3948,          0.1790,          0.1730,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2270
          33,        0.266667,          0.8201,          0.0000,          0.3846,          0.1849,          0.1930,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2289
          34,        0.275000,          0.8206,          0.0000,          0.3755,          0.1914,          0.2141,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2276
          35,        0.283333,          0.8209,          0.0000,          0.3688,          0.1977,          0.2347,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2279
          36,        0.291667,          0.8209,          0.0000,          0.3627,          0.2047,          0.2540,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2291
          37,        0.300000,          0.8212,          0.0000,          0.3577,          0.2109,          0.2727,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2273
          38,        0.308333,          0.8210,          0.0000,          0.3540,          0.2154,          0.2901,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2292
          39,        0.316667,          0.8218,          0.0000,          0.3507,          0.2185,          0.3068,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2279
          40,        0.325000,          0.8214,          0.0000,          0.3485,          0.2209,          0.3220,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2280
          41,        0.333333,          0.8215,          0.0000,          0.3471,          0.2226,          0.3360,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2295
          42,        0.341667,          0.8218,          0.0000,          0.3446,          0.2239,          0.3492,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2274
          43,        0.350000,          0.8215,          0.0000,          0.3428,          0.2248,          0.3609,          0.0000,          0.0000,          0.0463,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2293
          44,        0.358333,          0.8220,          0.0000,          0.3403,          0.2263,          0.3714,          0.0000,          0.0000,          0.0489,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2282
          45,        0.366667,          0.8216,          0.0000,          0.3382,          0.2287,          0.3803,          0.0000,          0.0000,          0.0535,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2280
          46,        0.375000,          0.8218,          0.0000,          0.3353,          0.2313,          0.3884,          0.0000,          0.1250,          0.0546,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2297
          47,        0.383333,          0.8217,          0.0000,          0.3325,          0.2341,          0.3958,          0.0000,          0.1526,          0.0545,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2273
          48,        0.391667,          0.8215,          0.0000,          0.3294,          0.2361,          0.4026,          0.0000,          0.1689,          0.0550,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2294
          49,        0.400000,          0.8220,          0.0000,          0.3274,          0.2383,          0.4088,          0.0000,          0.1713,          0.0519,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2282
          50,        0.408333,          0.8215,          0.0000,          0.3261,          0.2394,          0.4149,          0.0000,          0.1783,          0.0500,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2280
          51,        0.416667,          0.8219,          0.0000,          0.3243,          0.2395,          0.4205,          0.0000,          0.1791,          0.0484,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2300
          52,        0.425000,          0.8218,          0.0000,          0.3230,          0.2379,          0.4250,          0.0000,          0.1801,          0.0463,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2274
          53,        0.433333,          0.8216,          0.0000,          0.3224,          0.2350,          0.4293,          0.0000,          0.1816,          0.0444,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2296
          54,        0.441667,          0.8221,          0.0000,          0.3212,          0.2329,          0.4330,          0.0000,          0.1800,          0.0439,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2281
          55,        0.450000,          0.8215,          0.0000,          0.3196,          0.2315,          0.4358,          0.0000,          0.1789,          0.0426,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2279
          56,        0.458333,          0.8220,          0.0000,          0.3180,          0.2299,          0.4385,          0.0000,          0.1790,          0.0438,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2304
          57,        0.466667,          0.8219,          0.0000,          0.3165,          0.2287,          0.4400,          0.0000,          0.1768,          0.0429,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2273
          58,        0.475000,          0.8216,          0.0000,          0.3159,          0.2282,          0.4418,          0.0000,          0.1752,          0.0453,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2297
          59,        0.483333,          0.8220,          0.0000,          0.3156,          0.2282,          0.4436,          0.0000,          0.1726,          0.0450,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2281
          60,        0.491667,          0.8215,          0.0000,          0.3162,          0.2275,          0.4456,          0.0000,          0.1679,          0.0479,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2278
          61,        0.500000,          0.8220,          0.0000,          0.3166,          0.2258,          0.4473,          0.0000,          0.1638,          0.0492,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2306
          62,        0.508333,          0.8219,          0.0000,          0.3167,          0.2234,          0.4489,          0.0000,          0.1607,          0.0514,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2273
          63,        0.516667,          0.8215,          0.0000,          0.3166,          0.2214,          0.4506,          0.0000,          0.1559,          0.0538,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2298
          64,        0.525000,          0.8220,          0.0000,          0.3161,          0.2205,          0.4520,          0.0000,          0.1508,          0.0558,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2280
          65,        0.533333,          0.8216,          0.0000,          0.3160,          0.2209,          0.4527,          0.0000,          0.1456,          0.0590,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2277
          66,        0.541667,          0.8222,          0.0000,          0.3158,          0.2221,          0.4533,          0.0000,          0.1408,          0.0614,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2310
          67,        0.550000,          0.8219,          0.0000,          0.3159,          0.2232,          0.4537,          0.0000,          0.1362,          0.0649,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2274
          68,        0.558333,          0.8215,          0.0000,          0.3167,          0.2234,          0.4546,          0.0000,          0.1321,          0.0679,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.2300
          69,        0.566667,          0.8220,          0.0000,          0.3174,          0.2234,          0.4557,          0.0000,          0.1284,          0.0713,          0.0000,          0.0000,          0.0361,          0.0000,          0.0000,          0.0000,          0.0000,          0.2279
          70,        0.575000,          0.8216,          0.0000,          0.3185,          0.2225,          0.4567,          0.0000,          0.1250,          0.0747,          0.0000,          0.0000,          0.0463,          0.0367,          0.0000,          0.0000,          0.0000,          0.2277
          71,        0.583333,          0.8222,          0.0000,          0.3192,          0.2215,          0.4578,          0.0000,          0.1219,          0.0765,          0.0000,          0.0000,          0.0624,          0.0614,          0.0000,          0.0000,          0.0000,          0.2314
          72,        0.591667,          0.8218,          0.0000,          0.3202,          0.2207,          0.4581,          0.0000,          0.1184,          0.0776,          0.0000,          0.0000,          0.0822,          0.0621,          0.0000,          0.0000,          0.0000,          0.2273
          73,        0.600000,          0.8214,          0.0000,          0.3216,          0.2203,          0.4584,          0.0000,          0.1151,          0.0786,          0.0000,          0.0000,          0.0929,          0.0654,          0.0000,          0.0000,          0.0000,          0.2302
          74,        0.608333,          0.8221,          0.0000,          0.3232,          0.2207,          0.4585,          0.0000,          0.1125,          0.0801,          0.0000,          0.0000,          0.1130,          0.0613,          0.1022,          0.0000,          0.0000,          0.2279
          75,        0.616667,          0.8218,          0.0000,          0.3247,          0.2211,          0.4585,          0.0000,          0.1100,          0.0830,          0.0000,          0.0000,          0.1233,          0.0650,          0.1016,          0.0000,          0.0000,          0.2277
          76,        0.625000,          0.8221,          0.0000,          0.3258,          0.2214,          0.4588,          0.0000,          0.1079,          0.0866,          0.0000,          0.0000,          0.1320,          0.0624,          0.0916,          0.0000,          0.0000,          0.2320
          77,        0.633333,          0.8218,          0.0000,          0.3265,          0.2219,          0.4590,          0.0000,          0.1056,          0.0910,          0.0000,          0.0000,          0.1426,          0.0616,          0.0915,          0.0000,          0.0000,          0.2273
          78,        0.641667,          0.8213,          0.0000,          0.3269,          0.2228,          0.4595,          0.0000,          0.1032,          0.0947,          0.0651,          0.0000,          0.1482,          0.0598,          0.0884,          0.0000,          0.0000,          0.2304
          79,        0.650000,          0.8222,          0.0000,          0.3271,          0.2245,          0.4599,          0.0000,          0.1017,          0.0983,          0.0658,          0.0000,          0.1547,          0.0579,          0.0850,          0.0000,          0.0000,          0.2278
          80,        0.658333,          0.8218,          0.0000,          0.3278,          0.2262,          0.4600,          0.0000,          0.1001,          0.1016,          0.0936,          0.0000,          0.1585,          0.0557,          0.0878,          0.0000,          0.0000,          0.2278
          81,        0.666667,          0.8222,          0.0000,          0.3281,          0.2278,          0.4605,          0.0000,          0.0985,          0.1044,          0.0947,          0.0000,          0.1611,          0.0546,          0.0872,          0.0000,          0.0000,          0.2324
          82,        0.675000,          0.8218,          0.0000,          0.3285,          0.2288,          0.4605,          0.0000,          0.0969,          0.1063,          0.1240,          0.0000,          0.1619,          0.0549,          0.0858,          0.0000,          0.0000,          0.2272
          83,        0.683333,          0.8210,          0.0000,          0.3288,          0.2289,          0.4610,          0.0000,          0.0960,          0.1066,          0.1438,          0.0000,          0.1619,          0.0547,          0.0840,          0.0000,          0.0000,          0.2306
          84,        0.691667,          0.8221,          0.0000,          0.3290,          0.2286,          0.4614,          0.0000,          0.0950,          0.1062,          0.1709,          0.0000,          0.1603,          0.0552,          0.0848,          0.0000,          0.0000,          0.2278
          85,        0.700000,          0.8218,          0.0000,          0.3293,          0.2281,          0.4615,          0.0000,          0.0936,          0.1054,          0.1904,          0.0000,          0.1587,          0.0547,          0.0857,          0.0000,          0.0000,          0.2278
          86,        0.708333,          0.8222,          0.0000,          0.3293,          0.2276,          0.4616,          0.0000,          0.0924,          0.1039,          0.2298,          0.0000,          0.1553,          0.0567,          0.0876,          0.0000,          0.0000,          0.2329
          87,        0.716667,          0.8218,          0.0000,          0.3294,          0.2271,          0.4612,          0.0000,          0.0915,          0.1025,          0.2471,          0.0000,          0.1519,          0.0576,          0.0913,          0.0300,          0.0000,          0.2272
          88,        0.725000,          0.8209,          0.0000,          0.3295,          0.2264,          0.4610,          0.0000,          0.0913,          0.1008,          0.2627,          0.0000,          0.1476,          0.0587,          0.0953,          0.3402,          0.0000,          0.2309
          89,        0.733333,          0.8223,          0.0000,          0.3294,          0.2259,          0.4608,          0.0000,          0.0909,          0.0996,          0.2746,          0.0000,          0.1428,          0.0614,          0.1030,          0.4912,          0.0000,          0.2276
          90,        0.741667,          0.8218,          0.0000,          0.3296,          0.2251,          0.4606,          0.0000,          0.0901,          0.0982,          0.2853,          0.0000,          0.1374,          0.0633,          0.1113,          0.6045,          0.0000,          0.2277
          91,        0.750000,          0.8222,          0.0000,          0.3295,          0.2244,          0.4608,          0.0000,          0.0891,          0.0970,          0.2942,          0.0000,          0.1311,          0.0658,          0.1217,          0.6990,          0.6860,          0.2333
          92,        0.758333,          0.8218,          0.0000,          0.3297,          0.2236,          0.4606,          0.0000,          0.0881,          0.0963,          0.3027,          0.0000,          0.1253,          0.0693,          0.1320,          0.7844,          0.8614,          0.2272
          93,        0.766667,          0.8207,          0.0000,          0.3300,          0.2225,          0.4606,          0.0000,          0.0871,          0.0963,          0.3130,          0.0000,          0.1197,          0.0726,          0.1433,          0.8586,          0.9981,          0.2312
          94,        0.775000,          0.8223,          0.0000,          0.3301,          0.2217,          0.4607,          0.0000,          0.0864,          0.0970,          0.3195,          0.0000,          0.1149,          0.0768,          0.1545,          0.9243,          1.1115,          0.2276
          95,        0.783333,          0.8218,          0.0000,          0.3306,          0.2206,          0.4605,          0.0000,          0.0856,          0.0975,          0.3250,          0.0000,          0.1096,          0.0808,          0.1660,          0.9830,          1.2057,          0.2278
          96,        0.791667,          0.8223,          0.0000,          0.3309,          0.2195,          0.4607,          0.0000,          0.0852,          0.0975,          0.3300,          0.0000,          0.1040,          0.0856,          0.1770,          1.0369,          1.2906,          0.2338
          97,        0.800000,          0.8218,          0.0000,          0.3314,          0.2186,          0.4604,          0.0000,          0.0847,          0.0968,          0.3346,          0.0000,          0.0988,          0.0902,          0.1874,          1.0832,          1.3664,          0.2273
          98,        0.808333,          0.8204,          0.0000,          0.3321,          0.2175,          0.4606,          0.0000,          0.0844,          0.0957,          0.3382,          0.0000,          0.0930,          0.0936,          0.1977,          1.1248,          1.4320,          0.2316
          99,        0.816667,          0.8221,          0.0000,          0.3327,          0.2168,          0.4605,          0.0000,          0.0842,          0.0946,          0.3418,          0.0000,          0.0876,          0.0963,          0.2072,          1.1622,          1.4926,          0.2275
         100,        0.825000,          0.8216,          0.0000,          0.3337,          0.2157,          0.4603,          0.0000,          0.0835,          0.0939,          0.3449,          0.0000,          0.0825,          0.0985,          0.2160,          1.1953,          1.5459,          0.2279
         101,        0.833333,          0.8222,          0.0000,          0.3345,          0.2150,          0.4606,          0.0000,          0.0830,          0.0938,          0.3470,          0.0000,          0.0777,          0.1006,          0.2243,          1.2250,          1.5934,          0.2342
         102,        0.841667,          0.8219,          0.0000,          0.3356,          0.2143,          0.4603,          0.0000,          0.0826,          0.0944,          0.3490,          0.0000,          0.0739,          0.1031,          0.2316,          1.2520,          1.6360,          0.2275
         103,        0.850000,          0.8204,          0.0000,          0.3367,          0.2136,          0.4604,          0.0000,          0.0822,          0.0957,          0.3511,          0.0367,          0.0696,          0.1060,          0.2384,          1.2764,          1.6741,          0.2320
         104,        0.858333,          0.8222,          0.0000,          0.3378,          0.2131,          0.4604,          0.0000,          0.0816,          0.0973,          0.3528,          0.0850,          0.0654,          0.1091,          0.2445,          1.2989,          1.7085,          0.2275
         105,        0.866667,          0.8218,          0.0000,          0.3393,          0.2125,          0.4603,          0.0000,          0.0808,          0.0987,          0.3544,          0.0861,          0.0612,          0.1119,          0.2503,          1.3183,          1.7401,          0.2279
         106,        0.875000,          0.8223,          0.0000,          0.3406,          0.2121,          0.4606,          0.0000,          0.0803,          0.0996,          0.3557,          0.0623,          0.0573,          0.1144,          0.2552,          1.3364,          1.7682,          0.2343
         107,        0.883333,          0.8219,          0.0000,          0.3421,          0.2119,          0.4603,          0.0000,          0.0799,          0.1001,          0.3572,          0.0886,          0.0547,          0.1175,          0.2597,          1.3518,          1.7934,          0.2276
         108,        0.891667,          0.8202,          0.0000,          0.3436,          0.2114,          0.4605,          0.0000,          0.0796,          0.1003,          0.3581,          0.0894,          0.0522,          0.1210,          0.2638,          1.3655,          1.8158,          0.2324
         109,        0.900000,          0.8221,          0.0000,          0.3451,          0.2113,          0.4605,          0.0000,          0.0793,          0.1002,          0.3592,          0.0857,          0.0511,          0.1253,          0.2674,          1.3772,          1.8360,          0.2275
         110,        0.908333,          0.8218,          0.0000,          0.3469,          0.2109,          0.4604,          0.0000,          0.0790,          0.0997,          0.3602,          0.0831,          0.0506,          0.1283,          0.2705,          1.3879,          1.8542,          0.2281
         111,        0.916667,          0.8223,          0.0000,          0.3485,          0.2107,          0.4607,          0.0000,          0.0786,          0.0989,          0.3609,          0.0887,          0.0499,          0.1309,          0.2731,          1.3974,          1.8705,          0.2342
         112,        0.925000,          0.8221,          0.0000,          0.3503,          0.2105,          0.4604,          0.0000,          0.0781,          0.0983,          0.3618,          0.0944,          0.0491,          0.1319,          0.2753,          1.4061,          1.8852,          0.2277
         113,        0.933333,          0.8203,          0.0000,          0.3521,          0.2102,          0.4606,          0.0000,          0.0777,          0.0982,          0.3623,          0.0932,          0.0479,          0.1309,          0.2774,          1.4139,          1.8986,          0.2331
         114,        0.941667,          0.8222,          0.0000,          0.3538,          0.2101,          0.4606,          0.0000,          0.0773,          0.0987,          0.3628,          0.0909,          0.0469,          0.1291,          0.2794,          1.4209,          1.9102,          0.2276
         115,        0.950000,          0.8218,          0.0000,          0.3560,          0.2098,          0.4603,          0.0000,          0.0770,          0.0994,          0.3634,          0.0898,          0.0460,          0.1268,          0.2810,          1.4273,          1.9210,          0.2284
         116,        0.958333,          0.8223,          0.0000,          0.3577,          0.2095,          0.4606,          0.0000,          0.0767,          0.1004,          0.3639,          0.0892,          0.0446,          0.1246,          0.2823,          1.4328,          1.9303,          0.2341
         117,        0.966667,          0.8222,          0.0000,          0.3599,          0.2094,          0.4603,          0.0000,          0.0764,          0.1013,          0.3643,          0.0894,          0.0429,          0.1225,          0.2837,          1.4379,          1.9388,          0.2278
         118,        0.975000,          0.8203,          0.0000,          0.3619,          0.2089,          0.4604,          0.0000,          0.0759,          0.1020,          0.3647,          0.0899,          0.0412,          0.1202,          0.2850,          1.4426,          1.9464,          0.2338
         119,        0.983333,          0.8221,          0.0000,          0.3638,          0.2087,          0.4604,          0.0000,          0.0755,          0.1025,          0.3651,          0.0910,          0.0405,          0.1186,          0.2863,          1.4466,          1.9532,          0.2276
         120,        0.991667,          0.8217,          0.0000,          0.3662,          0.2082,          0.4602,          0.0000,          0.0750,          0.1029,          0.3653,          0.0912,          0.0402,          0.1182,          0.2875,          1.4503,          1.9592,          0.2288
         121,        1.000000,          0.8223,          0.0000,          0.3682,          0.2077,          0.4605,          0.0000,          0.0747,          0.1032,          0.3656,          0.0908,          0.0395,          0.1185,          0.2886,          1.4535,          1.9646,          0.2338
         122,        1.008333,          0.8223,          0.0000,          0.3707,          0.2073,          0.4600,          0.0000,          0.0742,          0.1035,          0.3658,          0.0902,          0.0380,          0.1184,          0.2898,          1.4564,          1.9694,          0.2280
         123,        1.016667,          0.8204,          0.0000,          0.3730,          0.2066,          0.4602,          0.0000,          0.0737,          0.1036,          0.3660,          0.0926,          0.0364,          0.1175,          0.2907,          1.4591,          1.9739,          0.2344
         124,        1.025000,          0.8222,          0.0000,          0.3752,          0.2062,          0.4599,          0.0000,          0.0733,          0.1035,          0.3663,          0.0933,          0.0351,          0.1165,          0.2914,          1.4615,          1.9777,          0.2277
         125,        1.033333,          0.8217,          0.0000,          0.3779,          0.2054,          0.4599,          0.0000,          0.0727,          0.1033,          0.3665,          0.0939,          0.0340,          0.1162,          0.2918,          1.4636,          1.9811,          0.2292
         126,        1.041667,          0.8223,          0.0000,          0.3804,          0.2048,          0.4601,          0.0000,          0.0722,          0.1029,          0.3665,          0.0930,          0.0332,          0.1169,          0.2922,          1.4654,          1.9843,          0.2334
