"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  124.4675    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         4.000,              , 0.8478454    ,  70100.60    ,  86400.00    ,  0.000000    ,  86400.85    ,  70100.60    ,  16300.25    ,  16300.25    , 0.6706431E-03, 0.4285220E-06,  156501.4    ,  16424.72    ,  156501.4    , 0.6706431E-03, 0.4285220E-06, 0.4285220E-06
         4.500,              ,  0.000000    ,  10800.00    ,  10800.00    ,  0.000000    ,  10800.00    ,  10800.00    , 0.1548529E-03,  0.000000    ,-0.1548529E-03,-0.7169114E-06,  21600.00    ,  16424.72    ,  178101.4    , 0.5157902E-03, 0.2896048E-06, 0.2896048E-06
         5.000,              ,  0.000000    ,  10800.00    ,  10800.00    ,  0.000000    ,  10800.00    ,  10800.00    ,-0.4553795E-04,  0.000000    , 0.4553795E-04, 0.2108238E-06,  21600.00    ,  16424.72    ,  199701.4    , 0.5613282E-03, 0.2810837E-06, 0.2810837E-06
         5.500,              ,  0.000000    ,  10800.00    ,  10800.00    ,  0.000000    ,  10800.00    ,  10800.00    ,-0.5533695E-03, 0.1953125E-02, 0.2506495E-02, 0.1160414E-04,  21600.00    ,  16424.72    ,  221301.4    , 0.3067823E-02, 0.1386264E-05, 0.1386264E-05
         6.000,              ,  0.000000    ,  10800.00    ,  10800.00    ,  0.000000    ,  10800.00    ,  10800.00    , 0.3341436E-03, 0.1953125E-02, 0.1618981E-02, 0.7495285E-05,  21600.00    ,  16424.72    ,  242901.4    , 0.4686804E-02, 0.1929508E-05, 0.1929508E-05
         6.000,              ,  0.000000    , 0.7518820    , 0.7518768    ,  0.000000    , 0.7518768    , 0.7518820    ,-0.5245209E-05,  0.000000    , 0.5245209E-05, 0.3488065E-03,  1.503759    ,  16424.72    ,  242902.9    , 0.4692049E-02, 0.1931656E-05, 0.1931656E-05
