"VanillaC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_004.tcf]","Time (h)","V 2 [VanillaC4_004]","V 3 [VanillaC4_004]","V 4 [VanillaC4_004]","V 5 [VanillaC4_004]","V 6 [VanillaC4_004]","V 7 [VanillaC4_004]","V 8 [VanillaC4_004]","V 9 [VanillaC4_004]","V 10 [VanillaC4_004]","V 11 [VanillaC4_004]","V 12 [VanillaC4_004]","V 13 [VanillaC4_004]","V 14 [VanillaC4_004]","V 15 [VanillaC4_004]","V 16 [VanillaC4_004]","V  1 [VanillaC4_004]"
          13,        0.100000,          0.8906,          0.3451,          0.8268,          0.8068,          0.8704,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.8696
          14,        0.108333,          0.8894,          0.3472,          0.8250,          0.8053,          0.8676,          0.0554,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.8688
          15,        0.116667,          0.8886,          0.3484,          0.8235,          0.8040,          0.8648,          0.2119,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.8684
          16,        0.125000,          0.8880,          0.3494,          0.8225,          0.8032,          0.8623,          0.2687,          0.1540,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.8680
          17,        0.133333,          0.8875,          0.3500,          0.8216,          0.8023,          0.8601,          0.3003,          0.2863,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.8677
          18,        0.141667,          0.8874,          0.3503,          0.8209,          0.8016,          0.8589,          0.3196,          0.3440,          0.1975,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.8676
          19,        0.150000,          0.8872,          0.3507,          0.8205,          0.8010,          0.8578,          0.3328,          0.3687,          0.3530,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0003,          0.8675
          20,        0.158333,          0.8870,          0.3508,          0.8201,          0.8005,          0.8570,          0.3375,          0.3839,          0.4051,          0.2322,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.8674
          21,        0.166667,          0.8869,          0.3511,          0.8198,          0.8001,          0.8564,          0.3414,          0.3945,          0.4309,          0.4061,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.8673
          22,        0.175000,          0.8868,          0.3511,          0.8196,          0.7999,          0.8557,          0.3443,          0.4018,          0.4487,          0.4562,          0.3661,          0.0000,          0.0000,          0.0000,          0.0001,          0.0004,          0.8674
          23,        0.183333,          0.8868,          0.3512,          0.8195,          0.7996,          0.8553,          0.3464,          0.4073,          0.4602,          0.4839,          0.4772,          0.0000,          0.0000,          0.0000,          0.0003,          0.0003,          0.8672
          24,        0.191667,          0.8867,          0.3513,          0.8193,          0.7995,          0.8550,          0.3481,          0.4112,          0.4678,          0.5016,          0.5222,          0.0000,          0.0000,          0.0000,          0.0011,          0.0002,          0.8672
          25,        0.200000,          0.8867,          0.3513,          0.8192,          0.7995,          0.8548,          0.3492,          0.4140,          0.4719,          0.5122,          0.5435,          0.0000,          0.0000,          0.0000,          0.0003,          0.0002,          0.8672
          26,        0.208333,          0.8867,          0.3513,          0.8192,          0.7992,          0.8545,          0.3500,          0.4161,          0.4755,          0.5193,          0.5577,          0.0000,          0.3773,          0.8678,          0.0001,          0.0002,          0.8672
          27,        0.216667,          0.8867,          0.3514,          0.8191,          0.7992,          0.8543,          0.3506,          0.4176,          0.4781,          0.5243,          0.5669,          0.0000,          0.4773,          0.8898,          0.0007,          0.0000,          0.8672
          28,        0.225000,          0.8866,          0.3514,          0.8191,          0.7991,          0.8543,          0.3511,          0.4187,          0.4800,          0.5281,          0.5729,          0.1082,          0.5206,          0.8916,          0.5274,          0.0004,          0.8672
          29,        0.233333,          0.8866,          0.3514,          0.8191,          0.7991,          0.8542,          0.3515,          0.4196,          0.4815,          0.5309,          0.5774,          0.1656,          0.5415,          0.8912,          0.7687,          0.0094,          0.8672
          30,        0.241667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8541,          0.3518,          0.4200,          0.4825,          0.5329,          0.5803,          0.1980,          0.5554,          0.8896,          0.8139,          0.3575,          0.8672
          31,        0.250000,          0.8866,          0.3515,          0.8191,          0.7991,          0.8540,          0.3519,          0.4205,          0.4832,          0.5344,          0.5825,          0.2186,          0.5649,          0.8895,          0.8299,          0.5785,          0.8672
          32,        0.258333,          0.8865,          0.3514,          0.8191,          0.7991,          0.8540,          0.3520,          0.4208,          0.4838,          0.5354,          0.5840,          0.2326,          0.5710,          0.8888,          0.8368,          0.6969,          0.8672
          33,        0.266667,          0.8866,          0.3514,          0.8190,          0.7991,          0.8540,          0.3522,          0.4210,          0.4842,          0.5361,          0.5852,          0.2427,          0.5757,          0.8877,          0.8455,          0.7425,          0.8672
          34,        0.275000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8540,          0.3522,          0.4212,          0.4845,          0.5367,          0.5860,          0.2501,          0.5788,          0.8870,          0.8534,          0.7738,          0.8672
          35,        0.283333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4212,          0.4847,          0.5372,          0.5865,          0.2554,          0.5811,          0.8870,          0.8568,          0.7955,          0.8672
          36,        0.291667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4214,          0.4849,          0.5375,          0.5870,          0.2594,          0.5827,          0.8871,          0.8594,          0.8106,          0.8672
          37,        0.300000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4215,          0.4849,          0.5377,          0.5874,          0.2624,          0.5841,          0.8872,          0.8614,          0.8217,          0.8672
          38,        0.308333,          0.8866,          0.3513,          0.8190,          0.7989,          0.8539,          0.3523,          0.4215,          0.4850,          0.5378,          0.5876,          0.2645,          0.5850,          0.8871,          0.8628,          0.8298,          0.8672
          39,        0.316667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4852,          0.5380,          0.5878,          0.2662,          0.5858,          0.8871,          0.8637,          0.8357,          0.8672
          40,        0.325000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4215,          0.4852,          0.5381,          0.5879,          0.2674,          0.5863,          0.8871,          0.8645,          0.8402,          0.8671
          41,        0.333333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4215,          0.4852,          0.5381,          0.5880,          0.2684,          0.5867,          0.8871,          0.8650,          0.8435,          0.8672
          42,        0.341667,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4852,          0.5382,          0.5881,          0.2691,          0.5870,          0.8871,          0.8654,          0.8461,          0.8672
          43,        0.350000,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5382,          0.5882,          0.2697,          0.5871,          0.8871,          0.8657,          0.8478,          0.8672
          44,        0.358333,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4215,          0.4853,          0.5383,          0.5881,          0.2701,          0.5873,          0.8869,          0.8659,          0.8493,          0.8672
          45,        0.366667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5382,          0.5882,          0.2704,          0.5876,          0.8870,          0.8661,          0.8502,          0.8672
          46,        0.375000,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2706,          0.5876,          0.8870,          0.8662,          0.8510,          0.8672
          47,        0.383333,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4854,          0.5383,          0.5882,          0.2708,          0.5877,          0.8870,          0.8663,          0.8516,          0.8672
          48,        0.391667,          0.8865,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2710,          0.5878,          0.8869,          0.8664,          0.8520,          0.8672
          49,        0.400000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5882,          0.2710,          0.5878,          0.8869,          0.8664,          0.8523,          0.8671
          50,        0.408333,          0.8866,          0.3515,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2711,          0.5878,          0.8870,          0.8664,          0.8526,          0.8672
          51,        0.416667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2712,          0.5878,          0.8870,          0.8665,          0.8527,          0.8671
          52,        0.425000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2712,          0.5879,          0.8869,          0.8666,          0.8529,          0.8672
          53,        0.433333,          0.8866,          0.3514,          0.8191,          0.7990,          0.8538,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2712,          0.5878,          0.8870,          0.8665,          0.8532,          0.8672
          54,        0.441667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2712,          0.5879,          0.8870,          0.8665,          0.8532,          0.8672
          55,        0.450000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8532,          0.8671
          56,        0.458333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4854,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8533,          0.8672
          57,        0.466667,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8672
          58,        0.475000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2714,          0.5878,          0.8870,          0.8665,          0.8534,          0.8672
          59,        0.483333,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8671
          60,        0.491667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8673
          61,        0.500000,          0.8865,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4217,          0.4853,          0.5384,          0.5882,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8672
          62,        0.508333,          0.8865,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2714,          0.5879,          0.8870,          0.8666,          0.8535,          0.8672
          63,        0.516667,          0.8865,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8534,          0.8672
          64,        0.525000,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4852,          0.5384,          0.5882,          0.2713,          0.5879,          0.8870,          0.8666,          0.8533,          0.8672
          65,        0.533333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4217,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8672
          66,        0.541667,          0.8865,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8868,          0.8666,          0.8534,          0.8671
          67,        0.550000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8540,          0.3523,          0.4216,          0.4853,          0.5384,          0.5883,          0.2714,          0.5879,          0.8869,          0.8665,          0.8534,          0.8672
          68,        0.558333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8672
          69,        0.566667,          0.8865,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8672
          70,        0.575000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8535,          0.8672
          71,        0.583333,          0.8865,          0.3514,          0.8190,          0.7991,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5884,          0.2714,          0.5879,          0.8869,          0.8666,          0.8535,          0.8672
          72,        0.591667,          0.8865,          0.3513,          0.8191,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2714,          0.5879,          0.8870,          0.8665,          0.8533,          0.8672
          73,        0.600000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8538,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8672
          74,        0.608333,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8672
          75,        0.616667,          0.8867,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5384,          0.5882,          0.2712,          0.5879,          0.8869,          0.8665,          0.8534,          0.8671
          76,        0.625000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8533,          0.8672
          77,        0.633333,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2712,          0.5879,          0.8870,          0.8666,          0.8535,          0.8672
          78,        0.641667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5879,          0.8870,          0.8665,          0.8534,          0.8671
          79,        0.650000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3525,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5879,          0.8869,          0.8665,          0.8535,          0.8672
          80,        0.658333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8672
          81,        0.666667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4217,          0.4853,          0.5384,          0.5882,          0.2713,          0.5878,          0.8869,          0.8666,          0.8534,          0.8672
          82,        0.675000,          0.8866,          0.3513,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8535,          0.8672
          83,        0.683333,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5878,          0.8869,          0.8665,          0.8536,          0.8672
          84,        0.691667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5879,          0.8870,          0.8665,          0.8534,          0.8672
          85,        0.700000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3525,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8532,          0.8673
          86,        0.708333,          0.8866,          0.3514,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8672
          87,        0.716667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8538,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8533,          0.8672
          88,        0.725000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8534,          0.8672
          89,        0.733333,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5878,          0.8870,          0.8665,          0.8535,          0.8672
          90,        0.741667,          0.8866,          0.3514,          0.8191,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5879,          0.8870,          0.8666,          0.8533,          0.8672
          91,        0.750000,          0.8866,          0.3513,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8870,          0.8666,          0.8535,          0.8672
          92,        0.758333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5878,          0.8870,          0.8666,          0.8535,          0.8672
          93,        0.766667,          0.8866,          0.3514,          0.8190,          0.7989,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8533,          0.8672
          94,        0.775000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8535,          0.8672
          95,        0.783333,          0.8866,          0.3514,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8535,          0.8672
          96,        0.791667,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8535,          0.8672
          97,        0.800000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2713,          0.5878,          0.8869,          0.8666,          0.8531,          0.8671
          98,        0.808333,          0.8866,          0.3514,          0.8190,          0.7989,          0.8539,          0.3523,          0.4216,          0.4853,          0.5384,          0.5882,          0.2714,          0.5879,          0.8869,          0.8665,          0.8533,          0.8672
          99,        0.816667,          0.8865,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4217,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8533,          0.8672
         100,        0.825000,          0.8866,          0.3515,          0.8190,          0.7990,          0.8539,          0.3523,          0.4217,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8672
         101,        0.833333,          0.8865,          0.3514,          0.8190,          0.7989,          0.8540,          0.3523,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8671
         102,        0.841667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8538,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8532,          0.8672
         103,        0.850000,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5879,          0.8870,          0.8665,          0.8533,          0.8672
         104,        0.858333,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8532,          0.8672
         105,        0.866667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2712,          0.5878,          0.8869,          0.8666,          0.8533,          0.8672
         106,        0.875000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8538,          0.3524,          0.4216,          0.4854,          0.5383,          0.5883,          0.2712,          0.5879,          0.8869,          0.8665,          0.8535,          0.8672
         107,        0.883333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8538,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2712,          0.5879,          0.8869,          0.8665,          0.8533,          0.8672
         108,        0.891667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8672
         109,        0.900000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3525,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5878,          0.8869,          0.8665,          0.8535,          0.8672
         110,        0.908333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8665,          0.8533,          0.8672
         111,        0.916667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4217,          0.4854,          0.5385,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8536,          0.8672
         112,        0.925000,          0.8866,          0.3514,          0.8190,          0.7989,          0.8539,          0.3524,          0.4217,          0.4853,          0.5383,          0.5883,          0.2714,          0.5878,          0.8869,          0.8665,          0.8532,          0.8672
         113,        0.933333,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8533,          0.8672
         114,        0.941667,          0.8867,          0.3514,          0.8190,          0.7990,          0.8538,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8536,          0.8672
         115,        0.950000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4854,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8672
         116,        0.958333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8533,          0.8672
         117,        0.966667,          0.8865,          0.3514,          0.8190,          0.7989,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2712,          0.5879,          0.8869,          0.8665,          0.8535,          0.8672
         118,        0.975000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4853,          0.5384,          0.5882,          0.2714,          0.5878,          0.8870,          0.8666,          0.8532,          0.8672
         119,        0.983333,          0.8866,          0.3514,          0.8191,          0.7990,          0.8538,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8533,          0.8672
         120,        0.991667,          0.8866,          0.3513,          0.8190,          0.7990,          0.8539,          0.3525,          0.4216,          0.4853,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8666,          0.8535,          0.8672
         121,        1.000000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8534,          0.8672
         122,        1.008333,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5882,          0.2713,          0.5878,          0.8870,          0.8665,          0.8535,          0.8672
         123,        1.016667,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3523,          0.4216,          0.4854,          0.5383,          0.5882,          0.2713,          0.5879,          0.8869,          0.8665,          0.8534,          0.8672
         124,        1.025000,          0.8866,          0.3515,          0.8191,          0.7991,          0.8538,          0.3524,          0.4217,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8870,          0.8666,          0.8536,          0.8671
         125,        1.033333,          0.8866,          0.3515,          0.8190,          0.7990,          0.8538,          0.3523,          0.4216,          0.4853,          0.5384,          0.5881,          0.2713,          0.5879,          0.8870,          0.8666,          0.8535,          0.8671
         126,        1.041667,          0.8866,          0.3514,          0.8191,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5384,          0.5883,          0.2713,          0.5879,          0.8869,          0.8665,          0.8538,          0.8672
         127,        1.050000,          0.8866,          0.3514,          0.8190,          0.7990,          0.8539,          0.3524,          0.4216,          0.4853,          0.5383,          0.5883,          0.2713,          0.5879,          0.8869,          0.8666,          0.8535,          0.8672
