"InphaseC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_012.tcf]","Time (h)","Q 2 [InphaseC4_012]","Q 3 [InphaseC4_012]","Q 4 [InphaseC4_012]","Q 5 [InphaseC4_012]","Q 6 [InphaseC4_012]","Q 7 [InphaseC4_012]","Q 1 [InphaseC4_012]","Q  8 [InphaseC4_012]"
         210,        1.741667,        -15.0001,        -14.9999,        -15.0006,        -15.0003,        -14.9997,        -14.9997,        -14.9995,        -14.9997
         211,        1.750000,        -15.0006,        -14.9999,        -14.9996,        -14.9998,        -15.0003,        -15.0002,        -15.0002,        -15.0008
         212,        1.758333,        -15.0008,        -14.9999,        -14.9998,        -14.9997,        -15.0002,        -14.9999,        -15.0007,        -14.9999
         213,        1.766667,        -15.0003,        -15.0001,        -14.9995,        -15.0001,        -15.0010,        -14.9999,        -15.0004,        -15.0002
         214,        1.775000,        -14.9994,        -15.0003,        -15.0001,        -14.9996,        -14.9999,        -14.9999,        -14.9996,        -14.9997
         215,        1.783333,        -14.9999,        -15.0002,        -14.9994,        -15.0005,        -14.9999,        -15.0000,        -14.9993,        -15.0004
         216,        1.791667,        -14.9993,        -15.0001,        -15.0005,        -15.0000,        -14.9997,        -15.0000,        -14.9996,        -14.9992
         217,        1.800000,        -14.9996,        -15.0000,        -15.0002,        -15.0000,        -15.0003,        -15.0001,        -14.9999,        -15.0005
         218,        1.808333,        -15.0008,        -14.9999,        -15.0005,        -14.9999,        -15.0002,        -14.9998,        -15.0006,        -15.0001
         219,        1.816667,        -15.0002,        -15.0000,        -15.0005,        -15.0000,        -15.0009,        -15.0001,        -15.0010,        -14.9999
         220,        1.825000,        -14.9996,        -15.0001,        -14.9996,        -15.0002,        -14.9998,        -14.9999,        -15.0003,        -14.9997
         221,        1.833333,        -14.9998,        -15.0002,        -14.9996,        -15.0000,        -14.9997,        -15.0000,        -15.0002,        -15.0005
         222,        1.841667,        -14.9997,        -15.0001,        -15.0001,        -15.0001,        -15.0001,        -14.9998,        -14.9999,        -14.9999
         223,        1.850000,        -14.9996,        -14.9999,        -15.0002,        -15.0005,        -15.0001,        -15.0000,        -14.9995,        -15.0000
         224,        1.858333,        -14.9998,        -15.0001,        -15.0000,        -15.0000,        -15.0005,        -15.0000,        -14.9994,        -15.0003
         225,        1.866667,        -15.0008,        -14.9998,        -15.0005,        -14.9995,        -15.0002,        -14.9999,        -14.9997,        -15.0000
         226,        1.875000,        -15.0012,        -14.9999,        -15.0003,        -14.9999,        -15.0001,        -15.0000,        -15.0005,        -14.9989
         227,        1.883333,        -15.0005,        -15.0004,        -15.0004,        -14.9999,        -15.0000,        -14.9998,        -15.0004,        -14.9996
         228,        1.891667,        -15.0002,        -15.0003,        -14.9999,        -15.0000,        -15.0000,        -14.9999,        -15.0004,        -15.0002
         229,        1.900000,        -15.0001,        -15.0002,        -14.9996,        -15.0000,        -15.0001,        -15.0000,        -14.9997,        -14.9997
         230,        1.908333,        -14.9997,        -15.0001,        -14.9998,        -14.9998,        -15.0009,        -15.0001,        -14.9998,        -14.9997
         231,        1.916667,        -14.9989,        -14.9999,        -15.0001,        -15.0001,        -14.9998,        -14.9997,        -14.9998,        -15.0000
         232,        1.925000,        -15.0000,        -15.0001,        -14.9996,        -15.0003,        -15.0006,        -15.0001,        -14.9999,        -14.9996
         233,        1.933333,        -14.9997,        -14.9998,        -14.9997,        -14.9998,        -14.9998,        -14.9997,        -15.0002,        -14.9995
         234,        1.941667,        -14.9998,        -14.9999,        -15.0000,        -14.9997,        -14.9998,        -15.0001,        -15.0010,        -14.9992
         235,        1.950000,        -14.9997,        -14.9998,        -15.0004,        -15.0001,        -15.0000,        -14.9999,        -15.0009,        -14.9995
         236,        1.958333,        -15.0000,        -15.0003,        -14.9998,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -14.9997
         237,        1.966667,        -14.9998,        -14.9999,        -14.9996,        -15.0007,        -15.0005,        -15.0001,        -14.9996,        -15.0006
         238,        1.975000,        -14.9997,        -14.9999,        -14.9999,        -14.9999,        -14.9996,        -15.0000,        -14.9994,        -15.0002
         239,        1.983333,        -15.0000,        -15.0001,        -15.0002,        -14.9997,        -14.9995,        -14.9998,        -14.9996,        -15.0001
         240,        1.991667,        -15.0008,        -14.9999,        -15.0006,        -14.9997,        -15.0006,        -15.0002,        -15.0002,        -14.9995
         241,        2.000000,        -15.0009,        -15.0001,        -15.0003,        -14.9999,        -15.0005,        -14.9999,        -15.0005,        -14.9996
         242,        2.008333,        -15.0004,        -15.0000,        -14.9998,        -15.0004,        -15.0004,        -15.0001,        -15.0003,        -14.9999
         243,        2.016667,        -14.9999,        -15.0003,        -14.9993,        -15.0001,        -14.9996,        -15.0005,        -15.0000,        -14.9996
         244,        2.025000,        -14.9996,        -15.0002,        -15.0000,        -15.0002,        -15.0000,        -14.9999,        -14.9996,        -15.0009
         245,        2.033333,        -14.9994,        -14.9998,        -15.0002,        -14.9999,        -14.9999,        -14.9998,        -14.9996,        -15.0000
         246,        2.041667,        -14.9993,        -14.9999,        -15.0001,        -14.9998,        -15.0005,        -15.0001,        -14.9998,        -14.9994
         247,        2.050000,        -14.9998,        -14.9998,        -15.0000,        -14.9997,        -14.9997,        -15.0003,        -15.0002,        -15.0002
         248,        2.058333,        -15.0001,        -15.0000,        -15.0003,        -14.9999,        -15.0001,        -15.0000,        -15.0009,        -15.0003
         249,        2.066667,        -15.0010,        -14.9999,        -15.0002,        -14.9995,        -14.9996,        -15.0001,        -15.0008,        -15.0001
         250,        2.075000,        -14.9999,        -15.0001,        -14.9996,        -15.0004,        -15.0000,        -15.0000,        -15.0004,        -15.0000
         251,        2.083333,        -14.9997,        -14.9999,        -14.9998,        -15.0000,        -14.9992,        -15.0001,        -14.9994,        -14.9997
         252,        2.091667,        -14.9995,        -14.9998,        -14.9992,        -15.0001,        -14.9998,        -15.0000,        -14.9995,        -14.9999
         253,        2.100000,        -15.0005,        -14.9998,        -14.9996,        -15.0002,        -14.9999,        -15.0000,        -14.9996,        -14.9996
         254,        2.108333,        -15.0003,        -14.9999,        -15.0004,        -14.9999,        -14.9999,        -15.0000,        -14.9999,        -14.9995
         255,        2.116667,        -15.0005,        -15.0001,        -15.0001,        -15.0000,        -14.9993,        -15.0001,        -15.0006,        -14.9994
         256,        2.125000,        -15.0004,        -15.0003,        -15.0004,        -14.9999,        -14.9998,        -15.0000,        -15.0006,        -14.9998
         257,        2.133333,        -15.0000,        -15.0002,        -14.9999,        -14.9998,        -15.0003,        -14.9998,        -15.0003,        -15.0003
         258,        2.141667,        -14.9998,        -15.0003,        -15.0004,        -15.0001,        -15.0003,        -15.0000,        -14.9998,        -14.9999
         259,        2.150000,        -14.9997,        -15.0002,        -15.0000,        -14.9998,        -14.9991,        -15.0000,        -14.9998,        -14.9997
         260,        2.158333,        -14.9990,        -14.9998,        -14.9992,        -14.9999,        -14.9996,        -15.0000,        -14.9998,        -15.0006
         261,        2.166667,        -14.9995,        -15.0001,        -15.0001,        -15.0003,        -14.9999,        -14.9998,        -14.9999,        -15.0000
         262,        2.175000,        -15.0008,        -14.9998,        -15.0000,        -15.0003,        -14.9999,        -14.9999,        -15.0007,        -15.0001
         263,        2.183333,        -15.0005,        -14.9999,        -14.9995,        -14.9999,        -14.9997,        -15.0002,        -15.0012,        -15.0006
         264,        2.191667,        -14.9999,        -15.0000,        -15.0002,        -15.0001,        -15.0003,        -15.0001,        -15.0005,        -15.0001
         265,        2.200000,        -14.9993,        -14.9997,        -15.0001,        -15.0007,        -15.0000,        -14.9998,        -14.9998,        -14.9997
         266,        2.208333,        -14.9990,        -14.9999,        -15.0002,        -15.0002,        -15.0002,        -15.0000,        -14.9995,        -15.0009
         267,        2.216667,        -14.9998,        -14.9999,        -14.9998,        -14.9997,        -14.9998,        -15.0000,        -14.9992,        -15.0000
         268,        2.225000,        -14.9998,        -14.9997,        -15.0000,        -15.0001,        -14.9996,        -14.9999,        -14.9997,        -14.9997
         269,        2.233333,        -15.0003,        -14.9998,        -15.0002,        -15.0001,        -15.0003,        -15.0000,        -15.0002,        -14.9995
         270,        2.241667,        -15.0004,        -15.0000,        -15.0002,        -14.9997,        -14.9997,        -14.9999,        -15.0007,        -15.0000
         271,        2.250000,        -15.0001,        -15.0002,        -15.0000,        -15.0001,        -14.9999,        -14.9999,        -15.0000,        -15.0001
         272,        2.258333,        -14.9989,        -15.0004,        -14.9994,        -14.9995,        -15.0000,        -15.0000,        -14.9995,        -14.9999
         273,        2.266667,        -14.9996,        -15.0000,        -15.0003,        -15.0001,        -14.9996,        -14.9999,        -14.9991,        -15.0002
         274,        2.275000,        -14.9990,        -15.0001,        -15.0008,        -15.0003,        -14.9999,        -15.0002,        -14.9996,        -15.0000
         275,        2.283333,        -15.0000,        -15.0000,        -15.0001,        -15.0003,        -14.9999,        -15.0000,        -14.9997,        -15.0001
         276,        2.291667,        -14.9999,        -15.0000,        -15.0000,        -14.9998,        -15.0006,        -14.9998,        -15.0003,        -15.0005
         277,        2.300000,        -15.0005,        -14.9999,        -15.0000,        -15.0000,        -14.9996,        -15.0002,        -15.0011,        -14.9998
         278,        2.308333,        -15.0000,        -14.9999,        -15.0004,        -15.0000,        -14.9998,        -14.9999,        -15.0005,        -15.0008
         279,        2.316667,        -14.9997,        -15.0001,        -15.0002,        -15.0003,        -15.0001,        -14.9998,        -14.9997,        -15.0000
         280,        2.325000,        -14.9994,        -14.9999,        -15.0002,        -15.0006,        -15.0004,        -15.0000,        -14.9992,        -14.9999
         281,        2.333333,        -15.0001,        -15.0000,        -14.9996,        -15.0000,        -15.0006,        -14.9998,        -14.9995,        -14.9991
         282,        2.341667,        -15.0000,        -14.9997,        -15.0002,        -15.0000,        -15.0002,        -15.0001,        -14.9996,        -15.0003
         283,        2.350000,        -15.0003,        -14.9998,        -14.9997,        -15.0001,        -15.0007,        -14.9999,        -15.0002,        -15.0002
         284,        2.358333,        -15.0008,        -15.0001,        -14.9999,        -15.0000,        -14.9995,        -15.0000,        -15.0007,        -14.9994
         285,        2.366667,        -15.0009,        -15.0002,        -14.9997,        -15.0000,        -15.0005,        -14.9999,        -14.9999,        -15.0004
         286,        2.375000,        -14.9996,        -15.0002,        -14.9994,        -15.0000,        -14.9996,        -14.9999,        -14.9999,        -15.0001
         287,        2.383333,        -14.9995,        -15.0001,        -15.0001,        -15.0001,        -15.0000,        -14.9999,        -14.9997,        -15.0000
         288,        2.391667,        -14.9994,        -15.0003,        -15.0001,        -15.0000,        -15.0000,        -14.9999,        -14.9997,        -15.0001
         289,        2.400000,        -14.9997,        -15.0000,        -14.9999,        -15.0002,        -14.9996,        -15.0001,        -14.9998,        -15.0003
         290,        2.408333,        -15.0000,        -14.9999,        -14.9994,        -14.9998,        -14.9997,        -15.0001,        -15.0002,        -14.9995
         291,        2.416667,        -15.0009,        -15.0000,        -15.0003,        -15.0001,        -15.0005,        -15.0000,        -15.0012,        -15.0002
         292,        2.425000,        -15.0004,        -14.9998,        -14.9999,        -15.0002,        -14.9996,        -14.9999,        -15.0006,        -14.9998
         293,        2.433333,        -14.9997,        -14.9999,        -14.9997,        -15.0002,        -15.0004,        -15.0002,        -14.9999,        -15.0002
         294,        2.441667,        -14.9996,        -15.0000,        -15.0004,        -14.9998,        -15.0002,        -14.9999,        -14.9998,        -14.9998
         295,        2.450000,        -14.9999,        -15.0000,        -15.0001,        -14.9997,        -15.0000,        -14.9998,        -14.9992,        -14.9999
         296,        2.458333,        -15.0002,        -15.0000,        -15.0003,        -15.0004,        -15.0005,        -15.0003,        -14.9996,        -14.9999
         297,        2.466667,        -15.0006,        -14.9996,        -15.0006,        -15.0000,        -15.0001,        -15.0000,        -14.9999,        -14.9998
         298,        2.475000,        -15.0011,        -15.0001,        -15.0002,        -15.0000,        -14.9999,        -15.0001,        -15.0005,        -15.0003
         299,        2.483333,        -15.0002,        -15.0002,        -14.9995,        -15.0000,        -14.9996,        -15.0002,        -15.0002,        -14.9998
         300,        2.491667,        -15.0001,        -15.0002,        -14.9998,        -15.0000,        -15.0000,        -15.0001,        -14.9998,        -15.0006
         301,        2.500000,        -14.9994,        -15.0003,        -15.0001,        -15.0000,        -15.0000,        -15.0001,        -14.9994,        -14.9998
         302,        2.508333,        -14.9993,        -14.9999,        -15.0003,        -15.0000,        -14.9998,        -15.0003,        -14.9998,        -15.0003
         303,        2.516667,        -14.9997,        -15.0000,        -15.0013,        -15.0000,        -15.0011,        -14.9999,        -14.9996,        -15.0003
         304,        2.525000,        -15.0001,        -14.9999,        -14.9999,        -14.9996,        -14.9999,        -14.9998,        -15.0001,        -15.0006
         305,        2.533333,        -15.0004,        -14.9997,        -15.0001,        -14.9998,        -15.0003,        -15.0002,        -15.0006,        -14.9995
         306,        2.541667,        -15.0004,        -14.9999,        -14.9998,        -14.9998,        -14.9994,        -15.0004,        -15.0013,        -15.0003
         307,        2.550000,        -14.9994,        -14.9998,        -14.9998,        -15.0001,        -15.0001,        -14.9999,        -15.0005,        -15.0003
         308,        2.558333,        -15.0001,        -15.0000,        -14.9995,        -14.9999,        -14.9992,        -15.0001,        -14.9999,        -15.0003
         309,        2.566667,        -14.9993,        -15.0000,        -14.9996,        -15.0001,        -14.9997,        -15.0001,        -14.9994,        -15.0002
         310,        2.575000,        -14.9999,        -14.9998,        -14.9993,        -15.0000,        -15.0008,        -14.9997,        -14.9996,        -15.0004
         311,        2.583333,        -15.0003,        -15.0000,        -14.9994,        -15.0001,        -15.0005,        -15.0000,        -14.9996,        -14.9999
         312,        2.591667,        -15.0011,        -14.9997,        -14.9999,        -14.9998,        -15.0003,        -14.9998,        -14.9998,        -14.9997
         313,        2.600000,        -15.0011,        -15.0000,        -14.9994,        -14.9999,        -15.0004,        -15.0000,        -15.0007,        -15.0003
         314,        2.608333,        -15.0004,        -14.9999,        -15.0002,        -15.0000,        -14.9993,        -14.9999,        -15.0006,        -14.9993
         315,        2.616667,        -15.0000,        -15.0003,        -14.9998,        -15.0000,        -15.0003,        -14.9999,        -14.9997,        -14.9998
         316,        2.625000,        -14.9989,        -15.0002,        -14.9996,        -14.9997,        -14.9999,        -14.9998,        -14.9993,        -15.0003
         317,        2.633333,        -14.9996,        -15.0003,        -15.0000,        -14.9998,        -15.0002,        -15.0001,        -14.9996,        -15.0002
         318,        2.641667,        -15.0000,        -15.0000,        -15.0004,        -15.0000,        -14.9999,        -15.0001,        -14.9996,        -15.0007
         319,        2.650000,        -14.9998,        -14.9999,        -15.0003,        -14.9998,        -15.0003,        -14.9999,        -14.9999,        -15.0000
         320,        2.658333,        -15.0007,        -14.9999,        -14.9999,        -15.0000,        -15.0001,        -15.0002,        -15.0008,        -15.0001
         321,        2.666667,        -15.0003,        -15.0000,        -14.9999,        -14.9998,        -14.9999,        -15.0000,        -15.0010,        -15.0001
         322,        2.675000,        -15.0003,        -15.0002,        -14.9997,        -14.9997,        -14.9999,        -15.0000,        -15.0002,        -15.0004
         323,        2.683333,        -14.9991,        -15.0002,        -15.0001,        -15.0002,        -15.0003,        -14.9998,        -14.9995,        -14.9998
         324,        2.691667,        -14.9991,        -15.0001,        -14.9998,        -15.0002,        -14.9998,        -15.0002,        -14.9993,        -15.0004
         325,        2.700000,        -15.0001,        -14.9998,        -15.0006,        -14.9996,        -15.0001,        -15.0001,        -14.9993,        -15.0000
         326,        2.708333,        -15.0003,        -14.9999,        -14.9999,        -14.9997,        -15.0003,        -15.0001,        -14.9995,        -15.0005
         327,        2.716667,        -15.0003,        -14.9998,        -15.0005,        -15.0001,        -15.0006,        -15.0000,        -15.0004,        -14.9998
         328,        2.725000,        -15.0005,        -14.9997,        -15.0001,        -14.9998,        -15.0003,        -15.0001,        -15.0003,        -14.9999
         329,        2.733333,        -15.0003,        -15.0002,        -14.9998,        -15.0001,        -15.0001,        -14.9998,        -15.0001,        -15.0007
         330,        2.741667,        -14.9997,        -15.0003,        -14.9999,        -14.9995,        -14.9996,        -15.0001,        -14.9997,        -15.0007
         331,        2.750000,        -14.9998,        -15.0002,        -15.0003,        -14.9999,        -15.0000,        -14.9998,        -14.9995,        -15.0004
         332,        2.758333,        -14.9997,        -15.0000,        -15.0005,        -15.0003,        -15.0006,        -14.9998,        -14.9997,        -15.0001
         333,        2.766667,        -14.9993,        -14.9998,        -15.0002,        -14.9998,        -14.9997,        -14.9997,        -14.9998,        -14.9995
         334,        2.775000,        -15.0001,        -15.0000,        -15.0006,        -15.0001,        -14.9999,        -15.0002,        -15.0006,        -15.0000
         335,        2.783333,        -14.9994,        -15.0000,        -14.9999,        -15.0002,        -15.0003,        -15.0001,        -15.0009,        -14.9996
         336,        2.791667,        -14.9998,        -15.0001,        -15.0002,        -15.0005,        -14.9999,        -14.9999,        -15.0004,        -14.9998
         337,        2.800000,        -14.9996,        -14.9999,        -14.9995,        -14.9999,        -14.9998,        -14.9999,        -14.9996,        -15.0002
         338,        2.808333,        -14.9995,        -15.0002,        -15.0004,        -15.0001,        -15.0002,        -15.0000,        -14.9993,        -14.9997
         339,        2.816667,        -14.9997,        -15.0002,        -14.9998,        -14.9997,        -14.9994,        -14.9999,        -14.9993,        -15.0004
         340,        2.825000,        -15.0002,        -14.9997,        -15.0005,        -15.0003,        -15.0002,        -15.0000,        -14.9997,        -15.0007
         341,        2.833333,        -15.0011,        -14.9998,        -15.0000,        -14.9999,        -14.9999,        -14.9998,        -15.0005,        -14.9998
         342,        2.841667,        -15.0006,        -15.0000,        -15.0001,        -15.0000,        -15.0002,        -15.0001,        -15.0006,        -14.9999
         343,        2.850000,        -14.9998,        -15.0005,        -14.9998,        -14.9998,        -14.9997,        -15.0005,        -14.9999,        -15.0004
         344,        2.858333,        -14.9999,        -15.0001,        -15.0000,        -14.9998,        -15.0003,        -14.9999,        -14.9999,        -15.0001
         345,        2.866667,        -14.9996,        -14.9999,        -15.0000,        -14.9998,        -14.9994,        -14.9998,        -14.9997,        -14.9998
         346,        2.875000,        -14.9995,        -15.0000,        -15.0001,        -15.0000,        -14.9998,        -14.9999,        -14.9996,        -15.0004
         347,        2.883333,        -14.9997,        -15.0000,        -15.0003,        -15.0001,        -15.0004,        -14.9999,        -15.0000,        -15.0003
         348,        2.891667,        -15.0003,        -14.9998,        -15.0001,        -15.0000,        -15.0000,        -14.9999,        -15.0012,        -15.0002
         349,        2.900000,        -14.9997,        -14.9997,        -14.9993,        -15.0000,        -14.9998,        -15.0000,        -15.0008,        -14.9998
         350,        2.908333,        -14.9995,        -14.9998,        -14.9999,        -15.0002,        -15.0000,        -15.0000,        -14.9999,        -14.9996
         351,        2.916667,        -15.0000,        -15.0002,        -15.0005,        -15.0000,        -15.0000,        -15.0002,        -14.9998,        -14.9999
         352,        2.925000,        -14.9998,        -15.0002,        -14.9996,        -15.0001,        -14.9997,        -15.0001,        -14.9990,        -15.0007
         353,        2.933333,        -14.9998,        -14.9998,        -15.0002,        -14.9998,        -15.0002,        -15.0001,        -14.9994,        -14.9998
         354,        2.941667,        -15.0000,        -14.9999,        -15.0004,        -15.0002,        -15.0008,        -14.9999,        -14.9998,        -14.9999
         355,        2.950000,        -15.0005,        -15.0001,        -15.0004,        -15.0002,        -14.9998,        -15.0000,        -15.0006,        -14.9999
         356,        2.958333,        -15.0004,        -15.0002,        -15.0002,        -15.0004,        -14.9991,        -15.0000,        -15.0003,        -15.0004
         357,        2.966667,        -15.0005,        -15.0002,        -14.9999,        -14.9998,        -15.0005,        -15.0003,        -14.9999,        -15.0006
         358,        2.975000,        -14.9997,        -15.0002,        -15.0001,        -15.0001,        -14.9997,        -15.0002,        -14.9996,        -15.0005
         359,        2.983333,        -14.9997,        -15.0000,        -14.9999,        -15.0004,        -15.0000,        -14.9999,        -14.9994,        -14.9998
         360,        2.991667,        -14.9998,        -14.9999,        -14.9995,        -14.9999,        -15.0000,        -14.9998,        -14.9998,        -14.9995
         361,        3.000000,        -14.9999,        -14.9998,        -15.0001,        -15.0001,        -15.0000,        -15.0000,        -15.0002,        -15.0002
         362,        3.008333,        -15.0002,        -14.9998,        -15.0001,        -14.9997,        -15.0002,        -15.0002,        -15.0009,        -14.9998
         363,        3.016667,        -14.9999,        -14.9999,        -14.9999,        -14.9998,        -14.9994,        -15.0001,        -15.0009,        -14.9996
         364,        3.025000,        -14.9996,        -14.9998,        -14.9998,        -14.9999,        -15.0002,        -14.9998,        -15.0002,        -15.0000
         365,        3.033333,        -14.9995,        -14.9999,        -14.9996,        -15.0000,        -14.9998,        -14.9999,        -14.9995,        -15.0002
         366,        3.041667,        -14.9993,        -15.0001,        -14.9998,        -15.0000,        -15.0000,        -15.0000,        -14.9995,        -14.9997
         367,        3.050000,        -14.9995,        -15.0001,        -15.0001,        -14.9999,        -15.0009,        -15.0003,        -14.9996,        -15.0004
         368,        3.058333,        -15.0001,        -14.9998,        -14.9997,        -14.9998,        -14.9999,        -15.0000,        -14.9998,        -15.0002
         369,        3.066667,        -15.0016,        -15.0000,        -14.9996,        -15.0000,        -15.0006,        -15.0000,        -15.0003,        -14.9998
         370,        3.075000,        -15.0007,        -15.0000,        -14.9999,        -14.9998,        -15.0008,        -15.0001,        -15.0000,        -14.9998
         371,        3.083333,        -14.9996,        -15.0001,        -14.9998,        -14.9999,        -15.0003,        -14.9998,        -14.9997,        -15.0003
         372,        3.091667,        -14.9987,        -15.0000,        -14.9997,        -14.9999,        -15.0008,        -15.0003,        -14.9994,        -14.9999
         373,        3.100000,        -14.9994,        -15.0002,        -14.9999,        -15.0000,        -15.0004,        -15.0001,        -14.9997,        -15.0010
         374,        3.108333,        -14.9998,        -14.9999,        -14.9999,        -14.9999,        -15.0005,        -15.0001,        -14.9995,        -14.9995
         375,        3.116667,        -15.0005,        -15.0000,        -15.0000,        -14.9995,        -15.0008,        -15.0000,        -15.0004,        -15.0004
         376,        3.125000,        -15.0006,        -14.9997,        -15.0004,        -15.0001,        -14.9999,        -15.0000,        -15.0004,        -14.9999
         377,        3.133333,        -14.9997,        -15.0000,        -14.9999,        -15.0003,        -15.0001,        -14.9999,        -15.0009,        -15.0003
         378,        3.141667,        -14.9995,        -15.0003,        -14.9994,        -15.0003,        -15.0005,        -14.9997,        -15.0000,        -14.9999
         379,        3.150000,        -15.0002,        -15.0002,        -15.0000,        -14.9995,        -15.0002,        -15.0001,        -14.9994,        -14.9995
         380,        3.158333,        -14.9992,        -14.9999,        -14.9994,        -15.0001,        -14.9997,        -14.9998,        -14.9994,        -15.0006
         381,        3.166667,        -14.9994,        -14.9998,        -15.0001,        -15.0000,        -15.0000,        -14.9999,        -14.9995,        -14.9998
         382,        3.175000,        -15.0007,        -14.9997,        -15.0000,        -14.9997,        -15.0005,        -15.0000,        -14.9998,        -15.0002
         383,        3.183333,        -15.0004,        -14.9998,        -14.9997,        -14.9999,        -15.0000,        -14.9999,        -15.0005,        -15.0001
         384,        3.191667,        -15.0008,        -15.0001,        -14.9997,        -15.0002,        -15.0002,        -14.9999,        -15.0004,        -15.0005
         385,        3.200000,        -15.0004,        -15.0002,        -15.0002,        -15.0001,        -14.9999,        -14.9999,        -15.0001,        -15.0000
         386,        3.208333,        -14.9989,        -15.0005,        -15.0002,        -14.9997,        -15.0002,        -15.0000,        -14.9997,        -14.9995
         387,        3.216667,        -14.9992,        -15.0003,        -15.0001,        -15.0000,        -15.0007,        -15.0001,        -14.9992,        -15.0004
         388,        3.225000,        -14.9996,        -14.9998,        -15.0007,        -14.9999,        -14.9994,        -15.0000,        -14.9996,        -15.0001
         389,        3.233333,        -15.0000,        -14.9999,        -15.0002,        -14.9996,        -14.9999,        -15.0001,        -15.0002,        -15.0001
         390,        3.241667,        -15.0004,        -15.0000,        -14.9999,        -15.0000,        -15.0007,        -15.0001,        -15.0009,        -14.9995
         391,        3.250000,        -15.0001,        -14.9999,        -15.0000,        -15.0000,        -14.9997,        -14.9998,        -15.0009,        -14.9997
         392,        3.258333,        -14.9998,        -15.0001,        -14.9999,        -15.0000,        -15.0004,        -15.0002,        -15.0002,        -14.9997
         393,        3.266667,        -14.9995,        -15.0001,        -15.0002,        -14.9999,        -15.0006,        -14.9999,        -14.9996,        -15.0000
         394,        3.275000,        -14.9997,        -14.9998,        -14.9993,        -15.0002,        -15.0002,        -14.9996,        -14.9993,        -15.0001
         395,        3.283333,        -14.9997,        -14.9998,        -14.9993,        -15.0000,        -15.0003,        -15.0002,        -14.9994,        -14.9996
         396,        3.291667,        -15.0012,        -14.9998,        -15.0004,        -15.0001,        -15.0001,        -15.0001,        -14.9998,        -14.9997
         397,        3.300000,        -15.0007,        -14.9999,        -15.0001,        -15.0001,        -14.9995,        -14.9999,        -15.0003,        -14.9999
         398,        3.308333,        -15.0009,        -15.0002,        -15.0000,        -14.9997,        -15.0004,        -15.0002,        -15.0001,        -15.0000
         399,        3.316667,        -14.9997,        -15.0003,        -15.0000,        -14.9999,        -14.9995,        -14.9999,        -15.0000,        -14.9995
         400,        3.325000,        -14.9997,        -15.0004,        -15.0000,        -15.0001,        -14.9995,        -15.0000,        -14.9994,        -14.9999
         401,        3.333333,        -14.9996,        -15.0002,        -15.0003,        -14.9999,        -15.0004,        -15.0002,        -14.9995,        -15.0008
         402,        3.341667,        -14.9992,        -15.0002,        -15.0000,        -15.0000,        -14.9996,        -15.0003,        -14.9996,        -15.0005
         403,        3.350000,        -15.0003,        -14.9996,        -15.0004,        -15.0001,        -14.9999,        -15.0002,        -15.0000,        -15.0004
         404,        3.358333,        -15.0006,        -14.9997,        -14.9998,        -15.0000,        -14.9998,        -14.9999,        -15.0010,        -14.9994
         405,        3.366667,        -15.0006,        -15.0000,        -14.9995,        -14.9999,        -15.0005,        -14.9999,        -15.0011,        -14.9999
         406,        3.375000,        -15.0002,        -15.0001,        -14.9997,        -15.0001,        -14.9998,        -15.0000,        -15.0005,        -15.0007
         407,        3.383333,        -14.9997,        -15.0001,        -14.9999,        -15.0000,        -14.9998,        -14.9998,        -14.9998,        -15.0000
         408,        3.391667,        -14.9991,        -15.0000,        -15.0001,        -14.9999,        -15.0003,        -15.0000,        -14.9994,        -14.9999
         409,        3.400000,        -15.0000,        -15.0000,        -14.9994,        -15.0000,        -14.9997,        -15.0001,        -14.9994,        -14.9995
         410,        3.408333,        -15.0007,        -14.9997,        -15.0002,        -15.0002,        -14.9999,        -15.0001,        -15.0002,        -14.9999
         411,        3.416667,        -15.0003,        -14.9998,        -15.0002,        -14.9996,        -14.9994,        -15.0002,        -15.0006,        -14.9991
         412,        3.425000,        -15.0018,        -14.9998,        -14.9998,        -14.9997,        -15.0002,        -15.0002,        -15.0007,        -14.9998
         413,        3.433333,        -14.9998,        -15.0003,        -14.9999,        -14.9999,        -15.0004,        -14.9999,        -15.0002,        -14.9998
         414,        3.441667,        -15.0004,        -15.0003,        -15.0004,        -14.9999,        -14.9998,        -15.0000,        -14.9998,        -15.0000
         415,        3.450000,        -14.9992,        -15.0001,        -15.0003,        -14.9997,        -15.0002,        -15.0000,        -14.9994,        -14.9997
         416,        3.458333,        -14.9997,        -15.0000,        -14.9994,        -14.9999,        -14.9999,        -15.0004,        -14.9998,        -15.0000
         417,        3.466667,        -15.0004,        -14.9997,        -14.9997,        -15.0000,        -14.9997,        -14.9999,        -14.9997,        -15.0001
         418,        3.475000,        -14.9995,        -14.9998,        -15.0003,        -14.9999,        -15.0004,        -15.0002,        -15.0006,        -15.0001
         419,        3.483333,        -15.0007,        -14.9997,        -14.9997,        -15.0000,        -14.9998,        -15.0000,        -15.0009,        -14.9998
         420,        3.491667,        -15.0000,        -14.9999,        -14.9999,        -15.0000,        -14.9996,        -15.0001,        -15.0007,        -14.9994
         421,        3.500000,        -15.0002,        -14.9999,        -15.0000,        -14.9998,        -15.0003,        -15.0001,        -15.0005,        -14.9995
