"InphaseC4_012 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_012.tcf]","Time (h)","V 2 [InphaseC4_012]","V 3 [InphaseC4_012]","V 4 [InphaseC4_012]","V 5 [InphaseC4_012]","V 6 [InphaseC4_012]","V 7 [InphaseC4_012]","V 8 [InphaseC4_012]","V 9 [InphaseC4_012]","V 10 [InphaseC4_012]","V 11 [InphaseC4_012]","V 12 [InphaseC4_012]","V 13 [InphaseC4_012]","V 14 [InphaseC4_012]","V 15 [InphaseC4_012]","V 16 [InphaseC4_012]","V  1 [InphaseC4_012]"
          21,        0.166667,          1.0060,          0.2788,          0.8367,          1.8684,          1.0511,          0.1821,          0.6741,          1.6066,          0.1161,          0.3478,          0.7769,          0.7323,          0.4436,          0.2480,          0.2248,          1.4448
          22,        0.175000,          1.0055,          0.2794,          0.8371,          1.8692,          1.0445,          0.1901,          0.6822,          1.6331,          0.1454,          0.3639,          0.8551,          1.0197,          0.7395,          0.3641,          0.3448,          1.4438
          23,        0.183333,          1.0050,          0.2797,          0.8374,          1.8699,          1.0396,          0.1964,          0.6883,          1.6518,          0.1718,          0.3845,          0.9138,          1.2862,          0.8826,          0.4355,          0.4345,          1.4430
          24,        0.191667,          1.0048,          0.2801,          0.8376,          1.8704,          1.0359,          0.2010,          0.6925,          1.6642,          0.1948,          0.4033,          0.9561,          1.4857,          1.0124,          0.4985,          0.4820,          1.4425
          25,        0.200000,          1.0046,          0.2802,          0.8377,          1.8706,          1.0335,          0.2043,          0.6957,          1.6729,          0.2146,          0.4171,          0.9852,          1.6153,          1.1073,          0.5693,          0.5196,          1.4421
          26,        0.208333,          1.0045,          0.2804,          0.8378,          1.8708,          1.0314,          0.2066,          0.6980,          1.6801,          0.2310,          0.4281,          1.0075,          1.6835,          1.1693,          0.6248,          0.5546,          1.4419
          27,        0.216667,          1.0043,          0.2804,          0.8379,          1.8709,          1.0298,          0.2083,          0.6997,          1.6861,          0.2430,          0.4373,          1.0236,          1.7161,          1.2176,          0.6670,          0.5865,          1.4417
          28,        0.225000,          1.0043,          0.2805,          0.8379,          1.8710,          1.0288,          0.2095,          0.7007,          1.6901,          0.2525,          0.4439,          1.0354,          1.7418,          1.2488,          0.6986,          0.6189,          1.4415
          29,        0.233333,          1.0043,          0.2805,          0.8380,          1.8711,          1.0281,          0.2104,          0.7016,          1.6928,          0.2599,          0.4488,          1.0438,          1.7605,          1.2708,          0.7210,          0.6535,          1.4414
          30,        0.241667,          1.0043,          0.2806,          0.8380,          1.8712,          1.0276,          0.2110,          0.7021,          1.6957,          0.2654,          0.4527,          1.0500,          1.7733,          1.2877,          0.7374,          0.6743,          1.4413
          31,        0.250000,          1.0042,          0.2806,          0.8380,          1.8712,          1.0273,          0.2115,          0.7026,          1.6970,          0.2698,          0.4556,          1.0544,          1.7819,          1.2998,          0.7488,          0.6883,          1.4412
          32,        0.258333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0270,          0.2120,          0.7029,          1.6971,          0.2732,          0.4579,          1.0577,          1.7861,          1.3086,          0.7565,          0.6979,          1.4412
          33,        0.266667,          1.0042,          0.2806,          0.8381,          1.8712,          1.0268,          0.2120,          0.7031,          1.6972,          0.2755,          0.4596,          1.0601,          1.7892,          1.3152,          0.7623,          0.7045,          1.4412
          34,        0.275000,          1.0042,          0.2807,          0.8380,          1.8712,          1.0267,          0.2122,          0.7032,          1.6977,          0.2770,          0.4607,          1.0618,          1.7925,          1.3196,          0.7664,          0.7092,          1.4412
          35,        0.283333,          1.0042,          0.2806,          0.8380,          1.8712,          1.0266,          0.2123,          0.7033,          1.6981,          0.2782,          0.4616,          1.0631,          1.7951,          1.3228,          0.7695,          0.7126,          1.4412
          36,        0.291667,          1.0042,          0.2807,          0.8379,          1.8712,          1.0265,          0.2124,          0.7035,          1.6986,          0.2790,          0.4622,          1.0639,          1.7969,          1.3251,          0.7718,          0.7151,          1.4412
          37,        0.300000,          1.0042,          0.2807,          0.8380,          1.8712,          1.0265,          0.2124,          0.7035,          1.6985,          0.2795,          0.4626,          1.0646,          1.7982,          1.3268,          0.7734,          0.7169,          1.4412
          38,        0.308333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0264,          0.2126,          0.7035,          1.6985,          0.2800,          0.4629,          1.0651,          1.7992,          1.3280,          0.7745,          0.7182,          1.4412
          39,        0.316667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0264,          0.2125,          0.7035,          1.6985,          0.2804,          0.4632,          1.0654,          1.7999,          1.3288,          0.7754,          0.7192,          1.4413
          40,        0.325000,          1.0041,          0.2807,          0.8380,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2805,          0.4634,          1.0656,          1.8002,          1.3294,          0.7760,          0.7199,          1.4413
          41,        0.333333,          1.0042,          0.2807,          0.8379,          1.8713,          1.0264,          0.2125,          0.7035,          1.6985,          0.2807,          0.4635,          1.0659,          1.8007,          1.3298,          0.7765,          0.7204,          1.4413
          42,        0.341667,          1.0042,          0.2807,          0.8380,          1.8712,          1.0264,          0.2127,          0.7035,          1.6985,          0.2808,          0.4637,          1.0660,          1.8009,          1.3301,          0.7767,          0.7207,          1.4412
          43,        0.350000,          1.0042,          0.2807,          0.8380,          1.8713,          1.0264,          0.2125,          0.7036,          1.6986,          0.2810,          0.4637,          1.0660,          1.8011,          1.3304,          0.7770,          0.7210,          1.4412
          44,        0.358333,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2125,          0.7036,          1.6985,          0.2810,          0.4637,          1.0661,          1.8012,          1.3306,          0.7772,          0.7211,          1.4412
          45,        0.366667,          1.0042,          0.2807,          0.8380,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2811,          0.4638,          1.0661,          1.8013,          1.3307,          0.7772,          0.7213,          1.4412
          46,        0.375000,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2811,          0.4638,          1.0663,          1.8014,          1.3308,          0.7773,          0.7214,          1.4411
          47,        0.383333,          1.0041,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0662,          1.8014,          1.3308,          0.7774,          0.7214,          1.4411
          48,        0.391667,          1.0042,          0.2807,          0.8381,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0662,          1.8014,          1.3309,          0.7774,          0.7214,          1.4412
          49,        0.400000,          1.0041,          0.2806,          0.8380,          1.8713,          1.0264,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8015,          1.3309,          0.7774,          0.7215,          1.4411
          50,        0.408333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3309,          0.7775,          0.7215,          1.4412
          51,        0.416667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7037,          1.6985,          0.2812,          0.4637,          1.0662,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
          52,        0.425000,          1.0042,          0.2807,          0.8381,          1.8712,          1.0264,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
          53,        0.433333,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7215,          1.4412
          54,        0.441667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4413
          55,        0.450000,          1.0042,          0.2806,          0.8381,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7215,          1.4413
          56,        0.458333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0264,          0.2126,          0.7037,          1.6985,          0.2812,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4413
          57,        0.466667,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4413
          58,        0.475000,          1.0042,          0.2806,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
          59,        0.483333,          1.0041,          0.2807,          0.8379,          1.8713,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
          60,        0.491667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          61,        0.500000,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0662,          1.8015,          1.3310,          0.7776,          0.7216,          1.4412
          62,        0.508333,          1.0041,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7215,          1.4411
          63,        0.516667,          1.0042,          0.2806,          0.8380,          1.8712,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7776,          0.7216,          1.4411
          64,        0.525000,          1.0042,          0.2806,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7215,          1.4412
          65,        0.533333,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0664,          1.8015,          1.3310,          0.7776,          0.7215,          1.4412
          66,        0.541667,          1.0042,          0.2806,          0.8379,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2812,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7217,          1.4412
          67,        0.550000,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          68,        0.558333,          1.0041,          0.2807,          0.8381,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7776,          0.7216,          1.4413
          69,        0.566667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7037,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4413
          70,        0.575000,          1.0042,          0.2807,          0.8379,          1.8713,          1.0263,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7217,          1.4413
          71,        0.583333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2127,          0.7036,          1.6986,          0.2812,          0.4639,          1.0664,          1.8016,          1.3310,          0.7775,          0.7216,          1.4413
          72,        0.591667,          1.0042,          0.2806,          0.8380,          1.8712,          1.0263,          0.2127,          0.7036,          1.6985,          0.2813,          0.4639,          1.0662,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          73,        0.600000,          1.0042,          0.2807,          0.8379,          1.8712,          1.0264,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          74,        0.608333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0662,          1.8016,          1.3310,          0.7776,          0.7216,          1.4412
          75,        0.616667,          1.0042,          0.2807,          0.8381,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4411
          76,        0.625000,          1.0041,          0.2808,          0.8381,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          77,        0.633333,          1.0042,          0.2807,          0.8381,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
          78,        0.641667,          1.0042,          0.2806,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7776,          0.7216,          1.4411
          79,        0.650000,          1.0042,          0.2806,          0.8380,          1.8713,          1.0263,          0.2127,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4411
          80,        0.658333,          1.0042,          0.2806,          0.8380,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          81,        0.666667,          1.0041,          0.2808,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8015,          1.3310,          0.7776,          0.7215,          1.4412
          82,        0.675000,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7037,          1.6986,          0.2813,          0.4638,          1.0662,          1.8016,          1.3310,          0.7775,          0.7216,          1.4413
          83,        0.683333,          1.0042,          0.2806,          0.8380,          1.8712,          1.0263,          0.2125,          0.7036,          1.6985,          0.2812,          0.4639,          1.0662,          1.8015,          1.3310,          0.7776,          0.7215,          1.4413
          84,        0.691667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7776,          0.7215,          1.4413
          85,        0.700000,          1.0041,          0.2807,          0.8381,          1.8713,          1.0263,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7776,          0.7216,          1.4413
          86,        0.708333,          1.0042,          0.2807,          0.8380,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          87,        0.716667,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          88,        0.725000,          1.0042,          0.2807,          0.8379,          1.8713,          1.0263,          0.2126,          0.7037,          1.6985,          0.2812,          0.4639,          1.0662,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
          89,        0.733333,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2125,          0.7036,          1.6985,          0.2812,          0.4639,          1.0662,          1.8016,          1.3310,          0.7776,          0.7216,          1.4412
          90,        0.741667,          1.0041,          0.2807,          0.8380,          1.8713,          1.0263,          0.2127,          0.7035,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          91,        0.750000,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4411
          92,        0.758333,          1.0042,          0.2806,          0.8380,          1.8712,          1.0264,          0.2127,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          93,        0.766667,          1.0042,          0.2806,          0.8380,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7215,          1.4412
          94,        0.775000,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          95,        0.783333,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2127,          0.7036,          1.6984,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          96,        0.791667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2125,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
          97,        0.800000,          1.0041,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4413
          98,        0.808333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4413
          99,        0.816667,          1.0042,          0.2806,          0.8381,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4413
         100,        0.825000,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6986,          0.2812,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
         101,        0.833333,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7037,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7215,          1.4412
         102,        0.841667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0264,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
         103,        0.850000,          1.0041,          0.2807,          0.8381,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
         104,        0.858333,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2127,          0.7036,          1.6986,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7776,          0.7216,          1.4412
         105,        0.866667,          1.0042,          0.2808,          0.8380,          1.8713,          1.0263,          0.2125,          0.7035,          1.6986,          0.2813,          0.4638,          1.0664,          1.8016,          1.3310,          0.7775,          0.7216,          1.4411
         106,        0.875000,          1.0042,          0.2807,          0.8380,          1.8713,          1.0264,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4411
         107,        0.883333,          1.0041,          0.2807,          0.8380,          1.8713,          1.0263,          0.2125,          0.7036,          1.6986,          0.2812,          0.4639,          1.0664,          1.8016,          1.3310,          0.7775,          0.7216,          1.4411
         108,        0.891667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2125,          0.7036,          1.6986,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4411
         109,        0.900000,          1.0042,          0.2807,          0.8379,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7776,          0.7216,          1.4412
         110,        0.908333,          1.0041,          0.2807,          0.8380,          1.8712,          1.0264,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
         111,        0.916667,          1.0041,          0.2807,          0.8379,          1.8712,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8015,          1.3311,          0.7775,          0.7216,          1.4413
         112,        0.925000,          1.0042,          0.2806,          0.8380,          1.8713,          1.0263,          0.2127,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4413
         113,        0.933333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4413
         114,        0.941667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0664,          1.8016,          1.3310,          0.7775,          0.7216,          1.4413
         115,        0.950000,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4413
         116,        0.958333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
         117,        0.966667,          1.0042,          0.2806,          0.8380,          1.8712,          1.0263,          0.2127,          0.7036,          1.6986,          0.2812,          0.4639,          1.0662,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
         118,        0.975000,          1.0041,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7037,          1.6986,          0.2812,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7217,          1.4412
         119,        0.983333,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2126,          0.7037,          1.6985,          0.2813,          0.4638,          1.0664,          1.8016,          1.3310,          0.7775,          0.7216,          1.4412
         120,        0.991667,          1.0041,          0.2806,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3309,          0.7775,          0.7216,          1.4411
         121,        1.000000,          1.0042,          0.2806,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6985,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
         122,        1.008333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4411
         123,        1.016667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7035,          1.6986,          0.2813,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4411
         124,        1.025000,          1.0042,          0.2807,          0.8380,          1.8712,          1.0263,          0.2127,          0.7036,          1.6985,          0.2813,          0.4638,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
         125,        1.033333,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7036,          1.6986,          0.2813,          0.4639,          1.0663,          1.8015,          1.3310,          0.7775,          0.7216,          1.4412
         126,        1.041667,          1.0042,          0.2807,          0.8380,          1.8713,          1.0263,          0.2125,          0.7035,          1.6985,          0.2813,          0.4638,          1.0663,          1.8016,          1.3310,          0.7775,          0.7217,          1.4413
         127,        1.050000,          1.0041,          0.2807,          0.8380,          1.8713,          1.0263,          0.2126,          0.7035,          1.6985,          0.2812,          0.4639,          1.0663,          1.8016,          1.3310,          0.7775,          0.7216,          1.4413
