"VanillaC4_003","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_003.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\results\003\VanillaC4_003_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.016667,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.9272,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.0211,          0.0003
,        0.025000,          0.9277,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.8674,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.5804,          0.0003
,        0.033333,          0.8858,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,          0.0002,          0.8388,         -0.6871,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.7819,          0.0003
,        0.041667,          0.8612,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.8216,         -1.9136,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.8718,          0.0001
,        0.050000,          0.8438,          0.0000,          0.3959,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0004,          0.8112,         -2.3825,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9219,          0.0002
,        0.058333,          0.8334,          0.0009,          0.7478,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.8048,         -2.6194,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9522,          0.0004
,        0.066667,          0.8265,          0.1313,          0.7553,          0.0081,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.8004,         -2.7591,         -0.8130,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9680,          0.0002
,        0.075000,          0.8218,          0.1676,          0.7555,          0.6966,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0003,          0.7978,         -2.8431,         -1.7688,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9787,         -0.0002
,        0.083333,          0.8179,          0.1884,          0.7522,          0.7190,          0.0908,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.7960,         -2.9041,         -2.2224,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9860,          0.0004
,        0.091667,          0.8164,          0.1995,          0.7500,          0.7235,          0.7808,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.7949,         -2.9281,         -2.4882,          0.0000,          0.0000,          0.0000,          0.0000,         -2.9905,          0.0003
,        0.100000,          0.8150,          0.2071,          0.7479,          0.7238,          0.7890,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0003,          0.7940,         -2.9504,         -2.6529,         -0.3020,          0.0000,          0.0000,          0.0000,         -2.9933,          0.0000
,        0.108333,          0.8140,          0.2119,          0.7461,          0.7245,          0.7893,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0003,          0.7933,         -2.9657,         -2.7621,         -1.5056,          0.0000,          0.0000,          0.0000,         -2.9955,          0.0001
,        0.116667,          0.8133,          0.2153,          0.7447,          0.7240,          0.7864,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.7928,         -2.9761,         -2.8351,         -2.0327,          0.0000,          0.0000,          0.0000,         -2.9969,          0.0000
,        0.125000,          0.8128,          0.2175,          0.7436,          0.7232,          0.7850,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.7926,         -2.9834,         -2.8843,         -2.3427,          0.0000,          0.0000,          0.0000,         -2.9979,         -0.0003
,        0.133333,          0.8125,          0.2192,          0.7430,          0.7225,          0.7837,          0.0451,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0002,          0.7924,         -2.9884,         -2.9180,         -2.5399,         -0.8906,          0.0000,          0.0000,         -2.9985,         -0.0004
,        0.141667,          0.8122,          0.2201,          0.7425,          0.7218,          0.7823,          0.1240,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.7924,         -2.9919,         -2.9413,         -2.6764,         -1.6860,          0.0000,          0.0000,         -2.9990,          0.0002
,        0.150000,          0.8120,          0.2209,          0.7421,          0.7212,          0.7811,          0.1587,          0.1748,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0002,          0.7922,         -2.9943,         -2.9577,         -2.7704,         -2.1112,          0.0000,          0.0000,         -2.9994,         -0.0000
,        0.158333,          0.8119,          0.2215,          0.7418,          0.7210,          0.7801,          0.1796,          0.2284,          0.1031,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.7921,         -2.9961,         -2.9696,         -2.8358,         -2.3810,          0.0000,          0.0000,         -2.9995,          0.0000
,        0.166667,          0.8118,          0.2219,          0.7415,          0.7208,          0.7793,          0.1929,          0.2588,          0.2502,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.7921,         -2.9972,         -2.9782,         -2.8816,         -2.5569,          0.0000,          0.0000,         -2.9997,          0.0004
