"OutphaseC4_020 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_020.tcf]","Time (h)","V 2 [OutphaseC4_020]","V 3 [OutphaseC4_020]","V 4 [OutphaseC4_020]","V 5 [OutphaseC4_020]","V 6 [OutphaseC4_020]","V 7 [OutphaseC4_020]","V 8 [OutphaseC4_020]","V 9 [OutphaseC4_020]","V 10 [OutphaseC4_020]","V 11 [OutphaseC4_020]","V 12 [OutphaseC4_020]","V 13 [OutphaseC4_020]","V 14 [OutphaseC4_020]","V 15 [OutphaseC4_020]","V 16 [OutphaseC4_020]","V  1 [OutphaseC4_020]"
          55,        0.450000,          2.0318,          2.1268,          2.3787,          1.9872,          1.9247,          2.7208,          0.6261,          1.1456,          2.0332,          2.2740,          0.4088,          1.3213,          2.0060,          3.1644,          5.1820,          1.0440
          56,        0.458333,          2.0318,          2.1269,          2.3785,          1.9876,          1.9246,          2.7210,          0.6257,          1.1465,          2.0331,          2.2741,          0.4079,          1.3217,          2.0059,          3.1645,          5.1821,          1.0440
          57,        0.466667,          2.0318,          2.1269,          2.3784,          1.9879,          1.9246,          2.7208,          0.6253,          1.1474,          2.0331,          2.2743,          0.4071,          1.3227,          2.0057,          3.1646,          5.1821,          1.0440
          58,        0.475000,          2.0318,          2.1269,          2.3783,          1.9882,          1.9245,          2.7209,          0.6249,          1.1483,          2.0331,          2.2743,          0.4065,          1.3239,          2.0056,          3.1645,          5.1821,          1.0440
          59,        0.483333,          2.0317,          2.1269,          2.3782,          1.9886,          1.9245,          2.7208,          0.6245,          1.1490,          2.0330,          2.2745,          0.4058,          1.3250,          2.0054,          3.1645,          5.1822,          1.0440
          60,        0.491667,          2.0318,          2.1269,          2.3780,          1.9889,          1.9244,          2.7209,          0.6242,          1.1498,          2.0330,          2.2746,          0.4050,          1.3258,          2.0053,          3.1645,          5.1822,          1.0440
          61,        0.500000,          2.0318,          2.1270,          2.3780,          1.9892,          1.9243,          2.7208,          0.6237,          1.1506,          2.0330,          2.2747,          0.4044,          1.3270,          2.0050,          3.1645,          5.1822,          1.0440
          62,        0.508333,          2.0318,          2.1269,          2.3778,          1.9895,          1.9243,          2.7209,          0.6234,          1.1515,          2.0330,          2.2749,          0.4036,          1.3279,          2.0049,          3.1644,          5.1823,          1.0440
          63,        0.516667,          2.0318,          2.1270,          2.3777,          1.9898,          1.9243,          2.7209,          0.6231,          1.1523,          2.0330,          2.2750,          0.4029,          1.3288,          2.0047,          3.1645,          5.1822,          1.0440
          64,        0.525000,          2.0318,          2.1269,          2.3776,          1.9901,          1.9243,          2.7209,          0.6227,          1.1531,          2.0329,          2.2751,          0.4022,          1.3299,          2.0045,          3.1645,          5.1822,          1.0440
          65,        0.533333,          2.0318,          2.1270,          2.3775,          1.9905,          1.9242,          2.7209,          0.6223,          1.1539,          2.0329,          2.2752,          0.4015,          1.3309,          2.0043,          3.1644,          5.1823,          1.0440
          66,        0.541667,          2.0318,          2.1270,          2.3774,          1.9907,          1.9242,          2.7208,          0.6221,          1.1546,          2.0329,          2.2754,          0.4008,          1.3317,          2.0042,          3.1645,          5.1823,          1.0441
          67,        0.550000,          2.0318,          2.1270,          2.3773,          1.9910,          1.9242,          2.7209,          0.6217,          1.1554,          2.0328,          2.2755,          0.4001,          1.3326,          2.0040,          3.1645,          5.1823,          1.0440
          68,        0.558333,          2.0318,          2.1270,          2.3772,          1.9913,          1.9241,          2.7208,          0.6214,          1.1562,          2.0328,          2.2756,          0.3994,          1.3337,          2.0038,          3.1644,          5.1823,          1.0440
          69,        0.566667,          2.0317,          2.1270,          2.3771,          1.9916,          1.9241,          2.7209,          0.6210,          1.1569,          2.0328,          2.2757,          0.3987,          1.3347,          2.0036,          3.1645,          5.1823,          1.0440
          70,        0.575000,          2.0318,          2.1271,          2.3771,          1.9919,          1.9240,          2.7207,          0.6206,          1.1575,          2.0327,          2.2759,          0.3981,          1.3356,          2.0034,          3.1645,          5.1823,          1.0440
          71,        0.583333,          2.0318,          2.1271,          2.3770,          1.9921,          1.9240,          2.7209,          0.6204,          1.1583,          2.0327,          2.2760,          0.3974,          1.3365,          2.0032,          3.1645,          5.1822,          1.0440
          72,        0.591667,          2.0318,          2.1271,          2.3769,          1.9924,          1.9240,          2.7207,          0.6200,          1.1590,          2.0328,          2.2761,          0.3967,          1.3375,          2.0031,          3.1645,          5.1823,          1.0440
          73,        0.600000,          2.0318,          2.1271,          2.3768,          1.9926,          1.9240,          2.7209,          0.6198,          1.1597,          2.0327,          2.2762,          0.3961,          1.3384,          2.0029,          3.1645,          5.1823,          1.0440
          74,        0.608333,          2.0318,          2.1270,          2.3767,          1.9929,          1.9239,          2.7207,          0.6194,          1.1604,          2.0327,          2.2764,          0.3954,          1.3392,          2.0027,          3.1645,          5.1823,          1.0440
          75,        0.616667,          2.0317,          2.1271,          2.3766,          1.9931,          1.9239,          2.7209,          0.6192,          1.1611,          2.0326,          2.2765,          0.3949,          1.3403,          2.0025,          3.1645,          5.1823,          1.0440
          76,        0.625000,          2.0318,          2.1271,          2.3766,          1.9934,          1.9239,          2.7207,          0.6188,          1.1617,          2.0326,          2.2766,          0.3942,          1.3411,          2.0023,          3.1644,          5.1824,          1.0440
          77,        0.633333,          2.0318,          2.1271,          2.3765,          1.9936,          1.9238,          2.7209,          0.6186,          1.1624,          2.0325,          2.2767,          0.3935,          1.3420,          2.0021,          3.1645,          5.1823,          1.0440
          78,        0.641667,          2.0318,          2.1271,          2.3764,          1.9939,          1.9238,          2.7207,          0.6183,          1.1631,          2.0326,          2.2768,          0.3928,          1.3429,          2.0019,          3.1644,          5.1823,          1.0440
          79,        0.650000,          2.0318,          2.1271,          2.3764,          1.9940,          1.9237,          2.7208,          0.6180,          1.1637,          2.0326,          2.2769,          0.3923,          1.3439,          2.0017,          3.1645,          5.1823,          1.0440
          80,        0.658333,          2.0318,          2.1271,          2.3763,          1.9943,          1.9238,          2.7206,          0.6177,          1.1644,          2.0325,          2.2770,          0.3916,          1.3448,          2.0014,          3.1645,          5.1822,          1.0440
          81,        0.666667,          2.0318,          2.1271,          2.3762,          1.9945,          1.9237,          2.7209,          0.6175,          1.1650,          2.0325,          2.2772,          0.3910,          1.3456,          2.0012,          3.1645,          5.1823,          1.0440
          82,        0.675000,          2.0318,          2.1271,          2.3761,          1.9947,          1.9237,          2.7206,          0.6171,          1.1656,          2.0325,          2.2773,          0.3904,          1.3464,          2.0010,          3.1645,          5.1823,          1.0440
          83,        0.683333,          2.0317,          2.1271,          2.3761,          1.9949,          1.9237,          2.7208,          0.6169,          1.1661,          2.0324,          2.2773,          0.3898,          1.3472,          2.0008,          3.1646,          5.1823,          1.0440
          84,        0.691667,          2.0318,          2.1272,          2.3760,          1.9951,          1.9236,          2.7206,          0.6166,          1.1667,          2.0324,          2.2775,          0.3891,          1.3480,          2.0006,          3.1645,          5.1824,          1.0440
          85,        0.700000,          2.0318,          2.1271,          2.3759,          1.9953,          1.9236,          2.7208,          0.6164,          1.1674,          2.0324,          2.2776,          0.3885,          1.3488,          2.0004,          3.1646,          5.1823,          1.0440
          86,        0.708333,          2.0318,          2.1272,          2.3759,          1.9955,          1.9236,          2.7206,          0.6161,          1.1680,          2.0325,          2.2777,          0.3879,          1.3497,          2.0001,          3.1646,          5.1823,          1.0440
          87,        0.716667,          2.0318,          2.1272,          2.3758,          1.9957,          1.9236,          2.7208,          0.6159,          1.1685,          2.0323,          2.2778,          0.3873,          1.3507,          1.9999,          3.1646,          5.1823,          1.0440
          88,        0.725000,          2.0317,          2.1272,          2.3758,          1.9959,          1.9236,          2.7207,          0.6156,          1.1690,          2.0323,          2.2779,          0.3868,          1.3513,          1.9997,          3.1646,          5.1823,          1.0440
          89,        0.733333,          2.0318,          2.1271,          2.3757,          1.9961,          1.9235,          2.7208,          0.6154,          1.1696,          2.0323,          2.2780,          0.3862,          1.3521,          1.9994,          3.1646,          5.1823,          1.0440
          90,        0.741667,          2.0319,          2.1272,          2.3757,          1.9962,          1.9235,          2.7207,          0.6151,          1.1702,          2.0323,          2.2781,          0.3856,          1.3528,          1.9993,          3.1647,          5.1823,          1.0440
          91,        0.750000,          2.0318,          2.1272,          2.3756,          1.9964,          1.9235,          2.7207,          0.6150,          1.1707,          2.0323,          2.2782,          0.3850,          1.3536,          1.9991,          3.1647,          5.1823,          1.0440
          92,        0.758333,          2.0318,          2.1272,          2.3756,          1.9966,          1.9235,          2.7207,          0.6147,          1.1713,          2.0322,          2.2783,          0.3845,          1.3545,          1.9988,          3.1646,          5.1823,          1.0440
          93,        0.766667,          2.0318,          2.1272,          2.3755,          1.9968,          1.9234,          2.7207,          0.6144,          1.1718,          2.0323,          2.2784,          0.3839,          1.3554,          1.9986,          3.1647,          5.1823,          1.0440
          94,        0.775000,          2.0318,          2.1272,          2.3755,          1.9970,          1.9234,          2.7207,          0.6143,          1.1723,          2.0323,          2.2785,          0.3833,          1.3560,          1.9984,          3.1647,          5.1823,          1.0441
          95,        0.783333,          2.0317,          2.1272,          2.3754,          1.9971,          1.9234,          2.7207,          0.6141,          1.1729,          2.0322,          2.2785,          0.3828,          1.3568,          1.9981,          3.1647,          5.1823,          1.0440
          96,        0.791667,          2.0318,          2.1272,          2.3754,          1.9973,          1.9233,          2.7207,          0.6138,          1.1733,          2.0322,          2.2787,          0.3822,          1.3576,          1.9979,          3.1647,          5.1824,          1.0440
          97,        0.800000,          2.0318,          2.1272,          2.3753,          1.9974,          1.9233,          2.7207,          0.6136,          1.1739,          2.0322,          2.2788,          0.3816,          1.3584,          1.9977,          3.1647,          5.1823,          1.0440
          98,        0.808333,          2.0318,          2.1272,          2.3753,          1.9976,          1.9233,          2.7208,          0.6134,          1.1743,          2.0321,          2.2789,          0.3811,          1.3591,          1.9975,          3.1648,          5.1823,          1.0440
          99,        0.816667,          2.0318,          2.1272,          2.3752,          1.9977,          1.9232,          2.7206,          0.6132,          1.1748,          2.0321,          2.2790,          0.3806,          1.3598,          1.9973,          3.1647,          5.1823,          1.0440
         100,        0.825000,          2.0318,          2.1273,          2.3752,          1.9978,          1.9232,          2.7208,          0.6130,          1.1752,          2.0321,          2.2790,          0.3800,          1.3606,          1.9971,          3.1647,          5.1823,          1.0440
         101,        0.833333,          2.0318,          2.1272,          2.3752,          1.9980,          1.9232,          2.7206,          0.6129,          1.1757,          2.0321,          2.2791,          0.3795,          1.3614,          1.9968,          3.1648,          5.1823,          1.0440
         102,        0.841667,          2.0318,          2.1272,          2.3751,          1.9981,          1.9232,          2.7208,          0.6126,          1.1761,          2.0321,          2.2792,          0.3790,          1.3621,          1.9966,          3.1648,          5.1823,          1.0440
         103,        0.850000,          2.0318,          2.1272,          2.3751,          1.9982,          1.9231,          2.7206,          0.6124,          1.1765,          2.0321,          2.2793,          0.3785,          1.3629,          1.9964,          3.1647,          5.1823,          1.0440
         104,        0.858333,          2.0318,          2.1273,          2.3751,          1.9984,          1.9232,          2.7208,          0.6122,          1.1769,          2.0320,          2.2794,          0.3780,          1.3636,          1.9962,          3.1647,          5.1823,          1.0440
         105,        0.866667,          2.0317,          2.1272,          2.3750,          1.9985,          1.9231,          2.7206,          0.6121,          1.1773,          2.0320,          2.2794,          0.3775,          1.3643,          1.9960,          3.1648,          5.1822,          1.0440
         106,        0.875000,          2.0318,          2.1273,          2.3750,          1.9986,          1.9231,          2.7208,          0.6118,          1.1779,          2.0320,          2.2795,          0.3770,          1.3649,          1.9958,          3.1648,          5.1823,          1.0440
         107,        0.883333,          2.0318,          2.1272,          2.3750,          1.9987,          1.9230,          2.7206,          0.6117,          1.1782,          2.0320,          2.2796,          0.3765,          1.3656,          1.9956,          3.1649,          5.1823,          1.0440
         108,        0.891667,          2.0318,          2.1272,          2.3749,          1.9988,          1.9230,          2.7208,          0.6115,          1.1787,          2.0320,          2.2797,          0.3761,          1.3664,          1.9953,          3.1648,          5.1824,          1.0440
         109,        0.900000,          2.0318,          2.1273,          2.3749,          1.9989,          1.9230,          2.7205,          0.6113,          1.1791,          2.0320,          2.2798,          0.3756,          1.3669,          1.9952,          3.1648,          5.1824,          1.0440
         110,        0.908333,          2.0318,          2.1273,          2.3748,          1.9990,          1.9230,          2.7208,          0.6112,          1.1796,          2.0319,          2.2798,          0.3751,          1.3677,          1.9950,          3.1648,          5.1824,          1.0440
         111,        0.916667,          2.0318,          2.1273,          2.3749,          1.9992,          1.9230,          2.7205,          0.6111,          1.1799,          2.0320,          2.2799,          0.3747,          1.3683,          1.9948,          3.1649,          5.1824,          1.0440
         112,        0.925000,          2.0318,          2.1273,          2.3748,          1.9993,          1.9230,          2.7208,          0.6109,          1.1803,          2.0319,          2.2800,          0.3742,          1.3689,          1.9947,          3.1649,          5.1824,          1.0440
         113,        0.933333,          2.0318,          2.1273,          2.3748,          1.9994,          1.9230,          2.7205,          0.6108,          1.1808,          2.0319,          2.2801,          0.3737,          1.3695,          1.9946,          3.1648,          5.1824,          1.0440
         114,        0.941667,          2.0318,          2.1273,          2.3747,          1.9994,          1.9229,          2.7208,          0.6106,          1.1811,          2.0319,          2.2801,          0.3733,          1.3702,          1.9945,          3.1649,          5.1824,          1.0440
         115,        0.950000,          2.0318,          2.1273,          2.3747,          1.9995,          1.9229,          2.7206,          0.6105,          1.1814,          2.0318,          2.2802,          0.3728,          1.3708,          1.9945,          3.1649,          5.1824,          1.0439
         116,        0.958333,          2.0318,          2.1273,          2.3747,          1.9996,          1.9229,          2.7208,          0.6103,          1.1818,          2.0319,          2.2803,          0.3725,          1.3714,          1.9945,          3.1649,          5.1824,          1.0440
         117,        0.966667,          2.0318,          2.1273,          2.3746,          1.9997,          1.9228,          2.7205,          0.6101,          1.1821,          2.0318,          2.2804,          0.3720,          1.3720,          1.9944,          3.1649,          5.1824,          1.0440
         118,        0.975000,          2.0318,          2.1273,          2.3746,          1.9998,          1.9228,          2.7208,          0.6100,          1.1825,          2.0318,          2.2805,          0.3715,          1.3724,          1.9944,          3.1649,          5.1824,          1.0440
         119,        0.983333,          2.0317,          2.1273,          2.3746,          1.9999,          1.9228,          2.7205,          0.6098,          1.1828,          2.0318,          2.2805,          0.3711,          1.3732,          1.9945,          3.1649,          5.1824,          1.0440
         120,        0.991667,          2.0318,          2.1273,          2.3745,          2.0000,          1.9229,          2.7208,          0.6097,          1.1831,          2.0318,          2.2806,          0.3707,          1.3738,          1.9945,          3.1649,          5.1825,          1.0440
         121,        1.000000,          2.0318,          2.1273,          2.3745,          2.0001,          1.9228,          2.7205,          0.6095,          1.1835,          2.0318,          2.2806,          0.3703,          1.3744,          1.9945,          3.1649,          5.1824,          1.0440
         122,        1.008333,          2.0318,          2.1273,          2.3745,          2.0002,          1.9228,          2.7208,          0.6094,          1.1838,          2.0318,          2.2807,          0.3699,          1.3750,          1.9945,          3.1649,          5.1824,          1.0440
         123,        1.016667,          2.0318,          2.1273,          2.3745,          2.0003,          1.9228,          2.7205,          0.6093,          1.1841,          2.0317,          2.2808,          0.3695,          1.3754,          1.9946,          3.1649,          5.1824,          1.0439
         124,        1.025000,          2.0318,          2.1273,          2.3745,          2.0003,          1.9228,          2.7207,          0.6091,          1.1844,          2.0318,          2.2808,          0.3691,          1.3761,          1.9946,          3.1649,          5.1824,          1.0440
         125,        1.033333,          2.0318,          2.1273,          2.3744,          2.0004,          1.9227,          2.7205,          0.6090,          1.1847,          2.0318,          2.2809,          0.3687,          1.3767,          1.9947,          3.1649,          5.1824,          1.0439
         126,        1.041667,          2.0318,          2.1273,          2.3744,          2.0005,          1.9227,          2.7207,          0.6089,          1.1850,          2.0317,          2.2810,          0.3683,          1.3772,          1.9947,          3.1649,          5.1824,          1.0440
