"OutphaseC4_020 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_OutphaseC4\runs\OutphaseC4_020.tcf]","Time (h)","Q 2 [OutphaseC4_020]","Q 3 [OutphaseC4_020]","Q 4 [OutphaseC4_020]","Q 5 [OutphaseC4_020]","Q 6 [OutphaseC4_020]","Q 7 [OutphaseC4_020]","Q 1 [OutphaseC4_020]","Q  8 [OutphaseC4_020]"
          18,        0.141667,        -89.9217,        -87.9233,        -86.0720,        -80.9102,        -69.4744,        -48.3755,        -89.9920,        -39.6499
          19,        0.150000,        -89.9400,        -88.3920,        -86.9553,        -82.7150,        -73.0856,        -55.2243,        -89.9910,        -47.6762
          20,        0.158333,        -89.9527,        -88.7475,        -87.6339,        -84.1445,        -76.1831,        -61.2218,        -89.9973,        -54.6032
          21,        0.166667,        -89.9596,        -89.0317,        -88.1595,        -85.3154,        -78.7519,        -66.2350,        -89.9963,        -60.5007
          22,        0.175000,        -89.9676,        -89.2475,        -88.5668,        -86.2609,        -80.8956,        -70.3971,        -90.0004,        -65.4201
          23,        0.183333,        -89.9748,        -89.4183,        -88.8855,        -86.9975,        -82.6507,        -73.8476,        -89.9999,        -69.5481
          24,        0.191667,        -89.9825,        -89.5470,        -89.1365,        -87.6050,        -84.0763,        -76.7219,        -90.0007,        -73.0274
          25,        0.200000,        -89.9857,        -89.6495,        -89.3263,        -88.0874,        -85.2258,        -79.1064,        -90.0004,        -75.9778
          26,        0.208333,        -89.9853,        -89.7262,        -89.4761,        -88.4681,        -86.1594,        -81.1063,        -90.0017,        -78.4907
          27,        0.216667,        -89.9935,        -89.7885,        -89.5949,        -88.7718,        -86.9243,        -82.7638,        -89.9999,        -80.6004
          28,        0.225000,        -89.9910,        -89.8366,        -89.6857,        -89.0156,        -87.5306,        -84.1293,        -90.0004,        -82.3477
          29,        0.233333,        -89.9980,        -89.8732,        -89.7549,        -89.2113,        -88.0340,        -85.2456,        -89.9992,        -83.7946
          30,        0.241667,        -89.9952,        -89.9009,        -89.8121,        -89.3565,        -88.4165,        -86.1534,        -90.0007,        -84.9758
          31,        0.250000,        -89.9961,        -89.9244,        -89.8533,        -89.4774,        -88.7359,        -86.8909,        -89.9995,        -85.9358
          32,        0.258333,        -89.9976,        -89.9405,        -89.8862,        -89.5773,        -88.9967,        -87.4924,        -90.0003,        -86.7166
          33,        0.266667,        -89.9980,        -89.9538,        -89.9116,        -89.6506,        -89.1964,        -87.9775,        -89.9996,        -87.3529
          34,        0.275000,        -89.9986,        -89.9652,        -89.9340,        -89.7133,        -89.3623,        -88.3738,        -89.9994,        -87.8627
          35,        0.283333,        -89.9986,        -89.9723,        -89.9478,        -89.7573,        -89.4937,        -88.6931,        -90.0003,        -88.2797
          36,        0.291667,        -89.9989,        -89.9806,        -89.9601,        -89.7920,        -89.5956,        -88.9503,        -90.0015,        -88.6189
          37,        0.300000,        -89.9993,        -89.9822,        -89.9676,        -89.8223,        -89.6789,        -89.1588,        -90.0003,        -88.8896
          38,        0.308333,        -89.9998,        -89.9881,        -89.9770,        -89.8443,        -89.7451,        -89.3239,        -89.9996,        -89.1076
          39,        0.316667,        -90.0000,        -89.9905,        -89.9793,        -89.8664,        -89.7968,        -89.4570,        -89.9992,        -89.2844
          40,        0.325000,        -89.9994,        -89.9930,        -89.9869,        -89.8804,        -89.8407,        -89.5668,        -90.0016,        -89.4260
          41,        0.333333,        -89.9996,        -89.9934,        -89.9866,        -89.8899,        -89.8731,        -89.6509,        -90.0013,        -89.5401
          42,        0.341667,        -89.9995,        -89.9961,        -89.9936,        -89.9003,        -89.8981,        -89.7232,        -89.9992,        -89.6315
          43,        0.350000,        -89.9994,        -89.9966,        -89.9938,        -89.9057,        -89.9205,        -89.7773,        -90.0000,        -89.7046
          44,        0.358333,        -89.9995,        -89.9949,        -89.9943,        -89.9119,        -89.9371,        -89.8231,        -90.0006,        -89.7637
          45,        0.366667,        -89.9999,        -89.9980,        -89.9955,        -89.9163,        -89.9497,        -89.8575,        -89.9991,        -89.8118
          46,        0.375000,        -89.9997,        -89.9984,        -89.9945,        -89.9200,        -89.9602,        -89.8874,        -89.9988,        -89.8494
          47,        0.383333,        -89.9995,        -90.0006,        -89.9987,        -89.9223,        -89.9693,        -89.9094,        -90.0001,        -89.8796
          48,        0.391667,        -90.0000,        -89.9983,        -89.9960,        -89.9258,        -89.9749,        -89.9283,        -89.9994,        -89.9037
          49,        0.400000,        -90.0004,        -89.9991,        -89.9986,        -89.9275,        -89.9804,        -89.9423,        -89.9998,        -89.9233
          50,        0.408333,        -90.0002,        -90.0002,        -89.9979,        -89.9275,        -89.9846,        -89.9551,        -89.9996,        -89.9389
          51,        0.416667,        -90.0000,        -89.9985,        -90.0004,        -89.9284,        -89.9880,        -89.9634,        -89.9987,        -89.9512
          52,        0.425000,        -90.0001,        -90.0002,        -89.9989,        -89.9303,        -89.9897,        -89.9708,        -89.9986,        -89.9613
          53,        0.433333,        -90.0005,        -89.9990,        -90.0007,        -89.9312,        -89.9921,        -89.9769,        -89.9997,        -89.9688
          54,        0.441667,        -90.0000,        -90.0003,        -90.0006,        -89.9307,        -89.9936,        -89.9814,        -89.9999,        -89.9755
          55,        0.450000,        -90.0002,        -90.0000,        -90.0008,        -89.9313,        -89.9949,        -89.9853,        -90.0006,        -89.9805
          56,        0.458333,        -90.0004,        -89.9994,        -90.0011,        -89.9336,        -89.9963,        -89.9891,        -90.0002,        -89.9842
          57,        0.466667,        -89.9997,        -90.0006,        -89.9997,        -89.9317,        -89.9976,        -89.9901,        -90.0008,        -89.9874
          58,        0.475000,        -89.9997,        -90.0000,        -90.0013,        -89.9318,        -89.9976,        -89.9930,        -90.0000,        -89.9898
          59,        0.483333,        -89.9999,        -89.9988,        -89.9999,        -89.9327,        -89.9981,        -89.9942,        -89.9995,        -89.9922
          60,        0.491667,        -90.0005,        -90.0000,        -90.0015,        -89.9333,        -89.9988,        -89.9956,        -90.0006,        -89.9934
          61,        0.500000,        -89.9998,        -90.0019,        -89.9989,        -89.9340,        -89.9990,        -89.9965,        -90.0014,        -89.9957
          62,        0.508333,        -90.0001,        -89.9998,        -90.0010,        -89.9332,        -89.9992,        -89.9970,        -89.9996,        -89.9960
          63,        0.516667,        -89.9996,        -90.0000,        -89.9986,        -89.9330,        -89.9998,        -89.9973,        -89.9987,        -89.9965
          64,        0.525000,        -90.0004,        -90.0012,        -90.0008,        -89.9336,        -89.9996,        -89.9976,        -89.9998,        -89.9977
          65,        0.533333,        -90.0003,        -89.9997,        -89.9978,        -89.9335,        -89.9993,        -89.9981,        -89.9986,        -89.9975
          66,        0.541667,        -89.9997,        -89.9983,        -90.0012,        -89.9343,        -89.9997,        -89.9989,        -89.9990,        -89.9984
          67,        0.550000,        -89.9997,        -89.9996,        -89.9969,        -89.9328,        -89.9997,        -89.9983,        -89.9990,        -89.9982
          68,        0.558333,        -90.0002,        -89.9993,        -90.0011,        -89.9338,        -89.9997,        -89.9984,        -90.0006,        -89.9989
          69,        0.566667,        -89.9995,        -89.9990,        -89.9967,        -89.9317,        -90.0000,        -89.9992,        -90.0002,        -89.9995
          70,        0.575000,        -90.0005,        -89.9987,        -90.0002,        -89.9325,        -89.9999,        -89.9999,        -89.9995,        -89.9994
          71,        0.583333,        -90.0004,        -89.9995,        -89.9978,        -89.9343,        -89.9997,        -90.0000,        -89.9993,        -89.9992
          72,        0.591667,        -90.0000,        -89.9995,        -90.0003,        -89.9350,        -90.0002,        -89.9988,        -90.0008,        -89.9997
          73,        0.600000,        -89.9998,        -90.0001,        -89.9982,        -89.9350,        -89.9989,        -90.0002,        -90.0010,        -89.9999
          74,        0.608333,        -90.0001,        -90.0004,        -90.0004,        -89.9351,        -89.9993,        -89.9993,        -90.0009,        -89.9996
          75,        0.616667,        -90.0002,        -89.9994,        -89.9982,        -89.9334,        -89.9999,        -89.9999,        -89.9976,        -89.9994
          76,        0.625000,        -89.9997,        -89.9993,        -90.0011,        -89.9339,        -90.0002,        -89.9992,        -89.9992,        -89.9997
          77,        0.633333,        -90.0005,        -90.0006,        -89.9993,        -89.9343,        -89.9998,        -89.9993,        -89.9991,        -89.9998
          78,        0.641667,        -90.0003,        -90.0005,        -90.0011,        -89.9337,        -89.9998,        -89.9999,        -90.0008,        -89.9993
          79,        0.650000,        -89.9998,        -90.0002,        -90.0005,        -89.9327,        -89.9997,        -89.9995,        -90.0012,        -89.9996
          80,        0.658333,        -90.0002,        -90.0000,        -90.0022,        -89.9357,        -89.9997,        -89.9999,        -89.9996,        -90.0001
          81,        0.666667,        -90.0002,        -90.0004,        -90.0000,        -89.9350,        -90.0002,        -90.0008,        -89.9998,        -89.9996
          82,        0.675000,        -89.9995,        -89.9999,        -90.0011,        -89.9335,        -90.0005,        -90.0006,        -89.9998,        -89.9993
          83,        0.683333,        -89.9997,        -90.0000,        -90.0014,        -89.9351,        -90.0000,        -89.9987,        -89.9991,        -89.9997
          84,        0.691667,        -90.0001,        -89.9994,        -90.0003,        -89.9332,        -89.9999,        -89.9989,        -90.0005,        -89.9997
          85,        0.700000,        -90.0001,        -89.9990,        -90.0018,        -89.9344,        -90.0001,        -89.9992,        -90.0001,        -90.0002
          86,        0.708333,        -90.0002,        -89.9992,        -89.9996,        -89.9371,        -90.0001,        -89.9997,        -90.0013,        -89.9997
          87,        0.716667,        -89.9996,        -90.0004,        -90.0018,        -89.9367,        -89.9999,        -89.9993,        -90.0012,        -89.9999
          88,        0.725000,        -89.9995,        -90.0005,        -90.0005,        -89.9342,        -89.9999,        -89.9996,        -89.9997,        -90.0000
          89,        0.733333,        -89.9999,        -89.9998,        -90.0014,        -89.9343,        -90.0002,        -90.0000,        -89.9988,        -90.0002
          90,        0.741667,        -90.0002,        -90.0000,        -89.9987,        -89.9358,        -89.9999,        -89.9995,        -90.0004,        -90.0006
          91,        0.750000,        -89.9998,        -90.0001,        -90.0010,        -89.9355,        -90.0000,        -90.0008,        -89.9997,        -90.0001
          92,        0.758333,        -89.9994,        -90.0002,        -89.9990,        -89.9364,        -90.0000,        -89.9996,        -90.0008,        -89.9997
          93,        0.766667,        -90.0001,        -89.9995,        -90.0010,        -89.9343,        -90.0006,        -90.0002,        -90.0002,        -89.9999
          94,        0.775000,        -90.0002,        -90.0007,        -89.9982,        -89.9356,        -89.9996,        -89.9988,        -90.0002,        -89.9997
          95,        0.783333,        -90.0001,        -89.9998,        -90.0004,        -89.9342,        -89.9996,        -89.9996,        -90.0012,        -89.9997
          96,        0.791667,        -90.0001,        -90.0004,        -89.9973,        -89.9332,        -90.0000,        -90.0006,        -90.0000,        -89.9998
          97,        0.800000,        -89.9999,        -90.0007,        -90.0007,        -89.9345,        -89.9997,        -89.9996,        -90.0005,        -90.0001
          98,        0.808333,        -90.0002,        -89.9993,        -89.9971,        -89.9363,        -89.9998,        -89.9996,        -89.9996,        -89.9999
          99,        0.816667,        -90.0004,        -90.0002,        -90.0004,        -89.9347,        -90.0009,        -90.0003,        -89.9991,        -89.9998
         100,        0.825000,        -90.0008,        -90.0002,        -89.9971,        -89.9347,        -90.0001,        -90.0000,        -90.0009,        -90.0000
         101,        0.833333,        -90.0000,        -89.9993,        -90.0006,        -89.9345,        -89.9998,        -90.0005,        -90.0003,        -89.9995
         102,        0.841667,        -89.9993,        -89.9991,        -89.9979,        -89.9346,        -89.9998,        -90.0001,        -90.0011,        -89.9994
         103,        0.850000,        -90.0002,        -90.0001,        -90.0006,        -89.9350,        -89.9997,        -89.9990,        -90.0002,        -89.9995
         104,        0.858333,        -90.0000,        -89.9995,        -89.9973,        -89.9346,        -90.0002,        -89.9995,        -89.9992,        -89.9997
         105,        0.866667,        -90.0000,        -89.9994,        -90.0005,        -89.9351,        -90.0000,        -89.9992,        -89.9995,        -89.9994
         106,        0.875000,        -90.0001,        -89.9987,        -89.9985,        -89.9352,        -90.0002,        -90.0004,        -89.9989,        -89.9999
         107,        0.883333,        -89.9993,        -90.0006,        -90.0005,        -89.9332,        -89.9999,        -89.9997,        -89.9999,        -90.0008
         108,        0.891667,        -90.0002,        -90.0001,        -89.9977,        -89.9355,        -90.0005,        -90.0005,        -89.9989,        -89.9994
         109,        0.900000,        -90.0001,        -90.0007,        -90.0008,        -89.9359,        -89.9996,        -89.9993,        -89.9994,        -89.9996
         110,        0.908333,        -90.0003,        -89.9997,        -89.9978,        -89.9356,        -90.0003,        -89.9993,        -90.0013,        -89.9996
         111,        0.916667,        -89.9999,        -89.9989,        -90.0009,        -89.9358,        -90.0002,        -90.0006,        -89.9998,        -89.9999
         112,        0.925000,        -90.0004,        -89.9995,        -89.9971,        -89.9360,        -89.9987,        -89.9986,        -90.0004,        -89.9994
         113,        0.933333,        -90.0001,        -89.9995,        -90.0000,        -89.9353,        -90.0003,        -89.9996,        -90.0003,        -89.9999
         114,        0.941667,        -89.9997,        -89.9993,        -89.9982,        -89.9356,        -90.0004,        -89.9998,        -90.0002,        -89.9997
         115,        0.950000,        -90.0005,        -90.0005,        -90.0002,        -89.9352,        -89.9995,        -90.0006,        -89.9998,        -89.9999
         116,        0.958333,        -89.9999,        -90.0005,        -89.9984,        -89.9361,        -89.9999,        -89.9992,        -90.0009,        -89.9998
         117,        0.966667,        -89.9995,        -89.9996,        -90.0007,        -89.9339,        -90.0002,        -89.9993,        -90.0000,        -89.9999
         118,        0.975000,        -90.0002,        -89.9993,        -89.9985,        -89.9358,        -89.9995,        -90.0005,        -89.9994,        -89.9995
         119,        0.983333,        -90.0001,        -90.0014,        -90.0004,        -89.9348,        -89.9994,        -89.9999,        -90.0009,        -89.9992
         120,        0.991667,        -89.9995,        -89.9992,        -89.9988,        -89.9354,        -90.0004,        -89.9994,        -90.0009,        -90.0002
         121,        1.000000,        -90.0004,        -90.0018,        -90.0006,        -89.9351,        -89.9999,        -89.9988,        -89.9997,        -89.9995
         122,        1.008333,        -90.0002,        -89.9992,        -89.9993,        -89.9358,        -90.0001,        -89.9999,        -90.0013,        -90.0000
         123,        1.016667,        -89.9997,        -90.0004,        -90.0006,        -89.9359,        -89.9994,        -90.0003,        -89.9997,        -89.9995
         124,        1.025000,        -90.0006,        -89.9981,        -89.9991,        -89.9364,        -89.9999,        -90.0000,        -90.0005,        -89.9999
         125,        1.033333,        -89.9998,        -90.0001,        -90.0010,        -89.9358,        -89.9998,        -89.9989,        -89.9999,        -90.0001
         126,        1.041667,        -89.9995,        -89.9984,        -90.0002,        -89.9351,        -89.9995,        -89.9984,        -89.9997,        -89.9995
         127,        1.050000,        -90.0000,        -89.9991,        -90.0006,        -89.9358,        -90.0003,        -89.9992,        -90.0004,        -90.0000
         128,        1.058333,        -90.0000,        -90.0009,        -89.9997,        -89.9359,        -90.0001,        -89.9990,        -90.0014,        -89.9998
         129,        1.066667,        -90.0000,        -89.9997,        -90.0013,        -89.9350,        -89.9996,        -89.9998,        -90.0011,        -90.0001
         130,        1.075000,        -90.0001,        -90.0020,        -89.9997,        -89.9353,        -89.9995,        -90.0000,        -89.9996,        -89.9999
         131,        1.083333,        -90.0000,        -89.9991,        -90.0010,        -89.9354,        -90.0001,        -89.9995,        -89.9990,        -90.0001
         132,        1.091667,        -89.9995,        -90.0000,        -90.0003,        -89.9358,        -89.9998,        -89.9998,        -89.9983,        -89.9998
         133,        1.100000,        -90.0005,        -90.0001,        -90.0008,        -89.9366,        -90.0002,        -90.0003,        -90.0002,        -90.0000
         134,        1.108333,        -90.0003,        -90.0005,        -90.0005,        -89.9357,        -90.0000,        -89.9998,        -89.9988,        -90.0000
         135,        1.116667,        -89.9999,        -89.9987,        -90.0016,        -89.9363,        -90.0004,        -90.0000,        -90.0016,        -90.0002
         136,        1.125000,        -90.0004,        -89.9996,        -90.0003,        -89.9360,        -89.9997,        -89.9994,        -90.0004,        -90.0003
         137,        1.133333,        -90.0002,        -90.0007,        -90.0016,        -89.9357,        -89.9998,        -90.0000,        -90.0018,        -89.9996
         138,        1.141667,        -89.9995,        -89.9997,        -90.0007,        -89.9353,        -90.0001,        -89.9998,        -90.0008,        -90.0000
         139,        1.150000,        -89.9998,        -89.9997,        -90.0015,        -89.9351,        -89.9998,        -90.0003,        -89.9997,        -90.0000
         140,        1.158333,        -90.0004,        -90.0011,        -90.0014,        -89.9371,        -89.9998,        -89.9993,        -90.0011,        -89.9999
         141,        1.166667,        -89.9998,        -90.0011,        -90.0012,        -89.9363,        -89.9999,        -89.9990,        -90.0005,        -90.0002
         142,        1.175000,        -90.0002,        -89.9988,        -90.0004,        -89.9355,        -90.0005,        -90.0002,        -90.0007,        -89.9999
         143,        1.183333,        -90.0000,        -89.9994,        -90.0012,        -89.9357,        -89.9997,        -89.9994,        -90.0001,        -89.9995
         144,        1.191667,        -89.9997,        -89.9997,        -90.0006,        -89.9360,        -89.9998,        -89.9996,        -89.9998,        -90.0003
         145,        1.200000,        -90.0003,        -90.0000,        -90.0011,        -89.9358,        -90.0004,        -90.0004,        -90.0004,        -90.0002
         146,        1.208333,        -89.9999,        -90.0008,        -90.0009,        -89.9349,        -89.9996,        -89.9997,        -89.9994,        -89.9999
         147,        1.216667,        -89.9999,        -90.0003,        -90.0010,        -89.9360,        -89.9991,        -90.0008,        -90.0014,        -90.0002
         148,        1.225000,        -90.0001,        -90.0003,        -90.0012,        -89.9367,        -90.0004,        -89.9999,        -90.0001,        -90.0004
         149,        1.233333,        -89.9999,        -89.9986,        -90.0004,        -89.9366,        -89.9999,        -89.9998,        -89.9984,        -89.9999
         150,        1.241667,        -89.9999,        -90.0001,        -90.0008,        -89.9374,        -90.0002,        -90.0004,        -90.0002,        -90.0004
         151,        1.250000,        -90.0008,        -90.0014,        -90.0008,        -89.9366,        -90.0001,        -90.0000,        -90.0002,        -90.0002
         152,        1.258333,        -89.9998,        -90.0006,        -90.0009,        -89.9354,        -90.0007,        -90.0005,        -89.9997,        -89.9998
         153,        1.266667,        -89.9998,        -89.9998,        -90.0010,        -89.9361,        -89.9999,        -90.0012,        -89.9999,        -89.9995
         154,        1.275000,        -90.0002,        -89.9990,        -90.0004,        -89.9359,        -90.0000,        -90.0004,        -90.0010,        -90.0000
         155,        1.283333,        -90.0000,        -90.0005,        -90.0013,        -89.9363,        -89.9999,        -90.0009,        -90.0011,        -90.0002
         156,        1.291667,        -90.0000,        -89.9996,        -90.0010,        -89.9357,        -90.0000,        -89.9995,        -89.9998,        -89.9998
         157,        1.300000,        -90.0000,        -90.0002,        -90.0003,        -89.9374,        -90.0003,        -89.9995,        -90.0006,        -90.0001
         158,        1.308333,        -89.9996,        -90.0007,        -90.0013,        -89.9369,        -90.0005,        -89.9996,        -90.0010,        -89.9996
         159,        1.316667,        -89.9999,        -89.9994,        -90.0004,        -89.9354,        -89.9993,        -89.9995,        -90.0016,        -89.9997
         160,        1.325000,        -90.0008,        -90.0006,        -90.0015,        -89.9358,        -89.9997,        -89.9999,        -90.0006,        -89.9998
         161,        1.333333,        -90.0001,        -89.9997,        -89.9998,        -89.9358,        -89.9995,        -89.9990,        -89.9988,        -89.9997
         162,        1.341667,        -89.9999,        -89.9989,        -90.0016,        -89.9361,        -89.9999,        -90.0000,        -90.0007,        -90.0000
         163,        1.350000,        -90.0003,        -90.0008,        -89.9999,        -89.9372,        -90.0006,        -90.0002,        -89.9996,        -89.9990
         164,        1.358333,        -89.9995,        -89.9990,        -90.0015,        -89.9361,        -89.9995,        -90.0001,        -90.0007,        -89.9999
         165,        1.366667,        -90.0002,        -90.0006,        -89.9999,        -89.9366,        -89.9995,        -90.0002,        -90.0009,        -89.9995
         166,        1.375000,        -90.0003,        -89.9994,        -90.0021,        -89.9356,        -90.0001,        -89.9996,        -89.9997,        -89.9995
         167,        1.383333,        -89.9998,        -89.9993,        -89.9997,        -89.9350,        -89.9994,        -89.9995,        -89.9986,        -89.9999
         168,        1.391667,        -89.9996,        -90.0009,        -90.0024,        -89.9352,        -89.9995,        -89.9997,        -90.0004,        -90.0003
         169,        1.400000,        -90.0003,        -90.0000,        -89.9998,        -89.9378,        -90.0002,        -89.9997,        -89.9999,        -90.0004
         170,        1.408333,        -89.9997,        -89.9992,        -90.0017,        -89.9368,        -90.0000,        -90.0002,        -90.0014,        -90.0001
         171,        1.416667,        -90.0000,        -89.9999,        -89.9999,        -89.9361,        -89.9996,        -90.0001,        -90.0008,        -89.9995
         172,        1.425000,        -90.0006,        -90.0000,        -90.0018,        -89.9357,        -90.0003,        -90.0000,        -89.9986,        -90.0001
         173,        1.433333,        -89.9999,        -90.0001,        -89.9988,        -89.9360,        -90.0006,        -89.9992,        -90.0010,        -90.0001
         174,        1.441667,        -89.9994,        -89.9995,        -90.0012,        -89.9351,        -89.9997,        -90.0004,        -89.9991,        -90.0005
         175,        1.450000,        -90.0003,        -90.0004,        -89.9993,        -89.9358,        -89.9999,        -89.9986,        -89.9999,        -89.9997
         176,        1.458333,        -90.0001,        -90.0006,        -90.0016,        -89.9356,        -89.9998,        -90.0000,        -89.9989,        -90.0001
         177,        1.466667,        -90.0002,        -89.9991,        -89.9993,        -89.9361,        -90.0000,        -90.0000,        -90.0001,        -89.9999
         178,        1.475000,        -90.0002,        -89.9994,        -90.0015,        -89.9373,        -89.9999,        -89.9996,        -90.0000,        -90.0001
         179,        1.483333,        -89.9996,        -90.0007,        -89.9993,        -89.9361,        -90.0002,        -89.9999,        -90.0002,        -89.9995
         180,        1.491667,        -89.9998,        -90.0014,        -90.0013,        -89.9355,        -90.0002,        -89.9998,        -89.9996,        -89.9997
         181,        1.500000,        -90.0003,        -90.0008,        -89.9989,        -89.9347,        -89.9998,        -90.0004,        -90.0007,        -90.0000
         182,        1.508333,        -90.0006,        -90.0000,        -90.0016,        -89.9373,        -89.9992,        -90.0003,        -90.0001,        -89.9996
         183,        1.516667,        -89.9996,        -90.0002,        -89.9986,        -89.9367,        -89.9996,        -90.0002,        -89.9996,        -90.0001
         184,        1.525000,        -89.9999,        -90.0006,        -90.0017,        -89.9379,        -89.9995,        -89.9995,        -90.0003,        -90.0001
         185,        1.533333,        -90.0004,        -89.9995,        -89.9991,        -89.9366,        -89.9996,        -90.0002,        -90.0017,        -89.9997
         186,        1.541667,        -89.9999,        -89.9998,        -90.0013,        -89.9365,        -89.9992,        -90.0002,        -90.0002,        -90.0001
         187,        1.550000,        -90.0001,        -90.0004,        -89.9988,        -89.9365,        -90.0003,        -90.0004,        -89.9996,        -90.0000
         188,        1.558333,        -89.9995,        -90.0013,        -90.0013,        -89.9358,        -90.0000,        -90.0011,        -90.0013,        -90.0001
         189,        1.566667,        -89.9998,        -89.9995,        -89.9988,        -89.9365,        -90.0003,        -90.0004,        -90.0007,        -90.0002
         190,        1.575000,        -90.0002,        -90.0000,        -90.0025,        -89.9365,        -90.0000,        -90.0000,        -90.0004,        -89.9999
         191,        1.583333,        -90.0003,        -89.9998,        -89.9980,        -89.9351,        -90.0000,        -89.9993,        -89.9994,        -90.0001
         192,        1.591667,        -90.0000,        -89.9998,        -90.0005,        -89.9370,        -89.9996,        -89.9997,        -90.0006,        -89.9997
         193,        1.600000,        -89.9995,        -89.9999,        -89.9980,        -89.9344,        -90.0001,        -90.0001,        -90.0002,        -89.9999
         194,        1.608333,        -90.0001,        -89.9996,        -90.0017,        -89.9346,        -90.0000,        -89.9995,        -90.0008,        -90.0002
         195,        1.616667,        -90.0000,        -89.9994,        -89.9982,        -89.9367,        -89.9996,        -89.9995,        -89.9995,        -89.9999
         196,        1.625000,        -89.9999,        -90.0005,        -90.0011,        -89.9366,        -89.9999,        -90.0001,        -89.9998,        -89.9999
         197,        1.633333,        -89.9998,        -90.0006,        -89.9981,        -89.9364,        -89.9996,        -89.9997,        -89.9991,        -90.0002
         198,        1.641667,        -90.0001,        -90.0008,        -90.0009,        -89.9361,        -89.9995,        -90.0003,        -90.0006,        -89.9997
         199,        1.650000,        -90.0003,        -90.0003,        -89.9977,        -89.9373,        -90.0004,        -89.9999,        -90.0006,        -89.9994
         200,        1.658333,        -90.0002,        -90.0000,        -90.0010,        -89.9364,        -89.9996,        -90.0011,        -89.9997,        -89.9997
         201,        1.666667,        -90.0000,        -89.9995,        -89.9982,        -89.9371,        -90.0002,        -89.9995,        -90.0002,        -90.0004
         202,        1.675000,        -89.9996,        -90.0010,        -90.0010,        -89.9370,        -89.9999,        -90.0000,        -90.0015,        -90.0002
         203,        1.683333,        -90.0002,        -90.0001,        -89.9976,        -89.9373,        -89.9998,        -89.9999,        -90.0003,        -90.0006
         204,        1.691667,        -89.9999,        -89.9992,        -90.0014,        -89.9376,        -89.9999,        -89.9987,        -89.9997,        -90.0004
         205,        1.700000,        -90.0000,        -90.0010,        -89.9975,        -89.9361,        -90.0005,        -89.9999,        -89.9990,        -89.9998
         206,        1.708333,        -89.9999,        -89.9992,        -90.0011,        -89.9357,        -89.9994,        -89.9994,        -90.0008,        -89.9997
         207,        1.716667,        -89.9999,        -89.9993,        -89.9974,        -89.9357,        -89.9997,        -90.0000,        -89.9999,        -90.0002
         208,        1.725000,        -89.9998,        -89.9997,        -90.0005,        -89.9361,        -90.0004,        -89.9996,        -89.9996,        -90.0003
         209,        1.733333,        -90.0005,        -90.0007,        -89.9971,        -89.9370,        -90.0001,        -90.0008,        -89.9993,        -89.9999
