"OutphaseC4_017","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\runs\OutphaseC4_017.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Outphase\results\017\OutphaseC4_017_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          2.2159,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          1.4454,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -23.8668,         -0.0000
,        0.016667,          1.5746,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.9947,        -12.5411,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -34.8354,         -0.0004
,        0.025000,          1.8247,          0.7933,          3.0710,          1.5806,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.0115,        -28.9647,        -10.0791,          0.0000,          0.0000,          0.0000,          0.0000,        -43.4029,          0.0002
,        0.033333,          1.8444,          1.8924,          3.7094,          1.2380,          0.6678,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.9380,        -41.8949,        -24.0419,          0.0000,          0.0000,          0.0000,          0.0000,        -49.3126,         -0.0001
,        0.041667,          1.8805,          2.2003,          3.9652,          1.0769,          0.8287,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.8981,        -49.4384,        -24.9491,          0.0000,          0.0000,          0.0000,          0.0000,        -53.3989,         -0.0010
,        0.050000,          1.8939,          2.3722,          2.8904,          1.2969,          0.9409,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.9063,        -53.8152,        -30.1617,         -5.8511,          0.0000,          0.0000,          0.0000,        -57.0062,         -0.0004
,        0.058333,          1.9007,          2.4541,          2.6541,          1.5447,          1.0583,          0.0000,          0.4677,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8964,        -56.1550,        -34.2140,        -14.5893,         -5.0583,          0.0000,          0.0000,        -58.2004,          0.0004
,        0.066667,          1.9048,          2.5017,          2.4597,          1.6743,          1.1910,          0.1953,          1.4649,          0.5536,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8918,        -57.6746,        -38.8818,        -22.9484,        -16.6420,          0.0000,          0.0000,        -58.8336,          0.0010
,        0.075000,          1.9073,          2.5360,          2.3198,          1.7264,          1.3377,          1.2505,          1.9430,          0.4018,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8892,        -58.6011,        -43.0359,        -30.4749,        -21.6234,          0.0000,          0.0000,        -59.1956,          0.0004
,        0.083333,          1.9088,          2.5555,          2.2055,          1.7161,          1.4321,          1.6082,          1.1501,          0.3973,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.8884,        -59.1192,        -46.4683,        -36.6025,        -25.1261,          0.0000,          0.0000,        -59.5096,         -0.0002
,        0.091667,          1.9091,          2.5685,          2.1173,          1.6791,          1.4822,          1.8015,          0.1505,          0.4185,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8880,        -59.4598,        -49.3736,        -41.5151,        -28.7638,          0.0000,          0.0000,        -59.7040,          0.0004
,        0.100000,          1.9090,          2.5763,          2.0573,          1.6456,          1.5157,          1.9503,          0.0675,          0.4452,          0.8189,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8879,        -59.6777,        -51.6345,        -45.3973,        -32.1116,         -5.1580,          0.0000,        -59.8184,          0.0004
,        0.108333,          1.9089,          2.5783,          2.0161,          1.6273,          1.5471,          2.0605,          0.0575,          0.4991,          1.1633,          1.2097,          0.4313,          0.4869,          0.0004,          0.0000,          0.0001,          0.8879,        -59.7930,        -53.4287,        -48.4712,        -36.0952,        -11.9488,         -0.0104,        -59.8915,         -0.0005
,        0.116667,          1.9090,          2.5368,          1.9885,          1.6098,          1.5705,          2.1451,          0.0572,          0.5640,          1.3783,          1.8479,          0.1525,          0.3310,          0.3534,          0.0000,          0.0001,          0.8879,        -59.8745,        -54.8936,        -50.8971,        -39.8212,        -19.0776,         -2.0893,        -59.9334,         -0.0000
,        0.125000,          1.9091,          2.3320,          1.9650,          1.5970,          1.5848,          2.2112,          0.0899,          0.6099,          1.5010,          2.2788,          0.1852,          0.3646,          0.4210,          0.0000,          0.0001,          0.8878,        -59.9316,        -55.9726,        -52.7878,        -43.1245,        -25.7081,         -4.2293,        -59.9584,          0.0001
,        0.133333,          1.9091,          2.0541,          1.9449,          1.5767,          1.5909,          2.2645,          0.1319,          0.6597,          1.5853,          2.5748,          0.1895,          0.4047,          0.5175,          0.9960,          0.0001,          0.8877,        -59.9557,        -56.8285,        -54.2795,        -46.0701,        -31.5579,         -8.0165,        -59.9731,         -0.0002
,        0.141667,          1.9090,          1.8346,          1.9283,          1.5589,          1.5921,          2.2978,          0.1672,          0.7183,          1.6539,          2.8066,          0.1691,          0.4546,          0.5804,          1.5680,          0.0498,          0.8877,        -59.9483,        -57.4885,        -55.4530,        -48.5534,        -36.5562,        -11.7399,        -59.9830,         -2.9989
,        0.150000,          1.9090,          1.6911,          1.9100,          1.5453,          1.5932,          2.3153,          0.1855,          0.7523,          1.7154,          2.9804,          0.1156,          0.5516,          0.7932,          1.8937,          0.7905,          0.8877,        -59.9489,        -58.0165,        -56.3788,        -50.6197,        -40.7695,        -16.7492,        -59.9894,         -7.5422
,        0.158333,          1.9091,          1.5826,          1.9018,          1.5265,          1.5975,          2.3249,          0.2016,          0.7476,          1.7520,          3.1065,          0.0855,          0.6425,          0.9847,          2.1464,          1.6539,          0.8877,        -59.9637,        -58.4199,        -57.1223,        -52.3879,        -44.1217,        -21.9689,        -59.9953,        -13.3915
,        0.166667,          1.9090,          1.5140,          1.8877,          1.5299,          1.5967,          2.3360,          0.2217,          0.7346,          1.7763,          3.2063,          0.0984,          0.7278,          1.1394,          2.3326,          2.2751,          0.8877,        -59.9656,        -58.7447,        -57.7020,        -53.7975,        -46.5048,        -27.1157,        -59.9964,        -19.5602
,        0.175000,          1.9091,          1.4721,          1.8806,          1.5111,          1.6041,          2.3457,          0.2421,          0.7325,          1.8016,          3.2181,          0.1416,          0.7750,          1.2559,          2.4767,          2.5813,          0.8877,        -59.9702,        -59.0046,        -58.1672,        -54.9793,        -48.4646,        -31.8977,        -59.9967,        -25.4005
,        0.183333,          1.9091,          1.4410,          1.8802,          1.5127,          1.5946,          2.3531,          0.2638,          0.7399,          1.8264,          2.6610,          0.1855,          0.7960,          1.3437,          2.5910,          3.1881,          0.8877,        -59.9698,        -59.2069,        -58.5350,        -55.9243,        -50.4037,        -36.2116,        -59.9973,        -30.7235
,        0.191667,          1.9090,          1.4150,          1.8764,          1.5250,          1.6072,          2.3612,          0.2826,          0.7518,          1.8452,          2.2181,          0.2224,          0.8435,          1.4087,          2.6838,          3.8670,          0.8877,        -59.9791,        -59.3661,        -58.8313,        -56.6967,        -52.0064,        -39.9987,        -60.0007,        -35.3755
