"InphaseC4_001","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"C:\Users\waterlab\Documents\GitHub\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\runs\InphaseC4_001.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"C:\Users\waterlab\Documents\GitHub\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_inphase\results\001\InphaseC4_001_POMM.csv","Maximum (Extracted from Time Series)",          1.9875,          0.0998,          0.4484,          1.3511,          1.6336,          0.0000,          0.3682,          0.8980,          0.0548,          0.1937,          0.6164,          1.1089,          0.8580,          0.3351,          0.3494,          1.8391,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0008,          0.0000,          0.0013
"","Time of Maximum",          0.0167,          1.4250,          1.4333,          3.5167,          0.1583,          0.0000,          2.3417,          1.6500,          2.3250,          5.5833,          5.7250,          1.8000,          1.6000,          1.2000,          4.9833,          0.0833,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.1250,          0.0000,          0.3250
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -5.0010,         -5.0002,         -5.0010,         -5.0003,         -5.0010,         -5.0004,         -5.0006,         -5.0011
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          5.5833,          1.1833,          2.8167,          2.9833,          4.4250,          5.5167,          2.2000,          4.4583
