"Time (h)    ","1D and 2D:  ","H Vol In    ","H Vol Out   ","Q Vol In    ","Q Vol Out   ","Tot Vol In  ","Tot Vol Out ","Vol I-O     ","dVol        ","Vol Err     ","Q ME (%)    ","Vol I+O     ","Tot Vol     ","Cum Vol I+O ","Cum Vol Err ","Cum ME (%)  ","Cum Q ME (%)"
         0.000,              ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  2841.716    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    
         3.000,              , 0.7186131    ,  47060.94    ,  54000.00    ,  0.000000    ,  54000.72    ,  47060.94    ,  6939.784    ,  6939.784    ,-0.3822573E-03,-0.3782417E-06,  101061.7    ,  9781.500    ,  101061.7    ,-0.3822573E-03,-0.3782417E-06,-0.3782417E-06
         3.500,              ,  0.000000    ,  8999.999    ,  9000.001    ,  0.000000    ,  9000.001    ,  8999.999    , 0.1283884E-02,  0.000000    ,-0.1283884E-02,-0.7132689E-05,  18000.00    ,  9781.500    ,  119061.7    ,-0.1666141E-02,-0.1399394E-05,-0.1399394E-05
         4.000,              ,  0.000000    ,  9000.001    ,  9000.001    ,  0.000000    ,  9000.001    ,  9000.001    , 0.4720688E-04,-0.9765625E-03,-0.1023769E-02,-0.5687607E-05,  18000.00    ,  9781.499    ,  137061.7    ,-0.2689911E-02,-0.1962555E-05,-0.1962555E-05
         4.500,              ,  0.000000    ,  9000.000    ,  9000.001    ,  0.000000    ,  9000.001    ,  9000.000    , 0.6967783E-03, 0.1953125E-02, 0.1256347E-02, 0.6979704E-05,  18000.00    ,  9781.501    ,  155061.7    ,-0.1433564E-02,-0.9245123E-06,-0.9245123E-06
         5.000,              ,  0.000000    ,  9000.000    ,  9000.001    ,  0.000000    ,  9000.001    ,  9000.000    , 0.4665852E-03,-0.9765625E-03,-0.1443148E-02,-0.8017487E-05,  18000.00    ,  9781.500    ,  173061.7    ,-0.2876712E-02,-0.1662247E-05,-0.1662247E-05
         5.500,              ,  0.000000    ,  9000.000    ,  9000.001    ,  0.000000    ,  9000.001    ,  9000.000    , 0.4806519E-03, 0.9765625E-03, 0.4959106E-03, 0.2755059E-05,  18000.00    ,  9781.501    ,  191061.7    ,-0.2380801E-02,-0.1246090E-05,-0.1246090E-05
         6.000,              ,  0.000000    ,  9000.000    ,  9000.001    ,  0.000000    ,  9000.001    ,  9000.000    , 0.3200769E-03, 0.9765625E-03, 0.6564856E-03, 0.3647142E-05,  18000.00    ,  9781.502    ,  209061.7    ,-0.1724316E-02,-0.8247879E-06,-0.8247879E-06
         6.000,              ,  0.000000    , 0.6265693    , 0.6265640    ,  0.000000    , 0.6265640    , 0.6265693    ,-0.5245209E-05,-0.9765625E-03,-0.9713173E-03,-0.7751109E-01,  1.253133    ,  9781.501    ,  209062.9    ,-0.2695633E-02,-0.1289388E-05,-0.1289388E-05
