"VanillaC4_008 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_VanillaC4\runs\VanillaC4_008.tcf]","Time (h)","V 2 [VanillaC4_008]","V 3 [VanillaC4_008]","V 4 [VanillaC4_008]","V 5 [VanillaC4_008]","V 6 [VanillaC4_008]","V 7 [VanillaC4_008]","V 8 [VanillaC4_008]","V 9 [VanillaC4_008]","V 10 [VanillaC4_008]","V 11 [VanillaC4_008]","V 12 [VanillaC4_008]","V 13 [VanillaC4_008]","V 14 [VanillaC4_008]","V 15 [VanillaC4_008]","V 16 [VanillaC4_008]","V  1 [VanillaC4_008]"
          15,        0.116667,          1.0993,          0.6381,          1.0428,          1.0268,          1.0813,          0.6103,          0.6351,          0.6012,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          1.0761
          16,        0.125000,          1.0986,          0.6381,          1.0412,          1.0248,          1.0783,          0.6194,          0.6549,          0.6660,          0.5529,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          1.0755
          17,        0.133333,          1.0981,          0.6383,          1.0401,          1.0234,          1.0759,          0.6255,          0.6673,          0.6964,          0.6787,          0.4352,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          1.0751
          18,        0.141667,          1.0976,          0.6383,          1.0391,          1.0222,          1.0741,          0.6295,          0.6762,          0.7144,          0.7283,          0.6969,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.0748
          19,        0.150000,          1.0972,          0.6384,          1.0385,          1.0213,          1.0726,          0.6323,          0.6814,          0.7241,          0.7498,          0.7624,          0.0000,          0.0000,          0.0003,          0.0001,          0.0002,          1.0746
          20,        0.158333,          1.0971,          0.6384,          1.0380,          1.0207,          1.0715,          0.6343,          0.6848,          0.7308,          0.7633,          0.7890,          0.1432,          0.1422,          0.0002,          0.0001,          0.0001,          1.0744
          21,        0.166667,          1.0969,          0.6384,          1.0376,          1.0202,          1.0707,          0.6358,          0.6873,          0.7357,          0.7719,          0.8063,          0.3801,          0.6702,          0.9881,          0.0001,          0.0001,          1.0744
          22,        0.175000,          1.0968,          0.6385,          1.0374,          1.0198,          1.0700,          0.6367,          0.6890,          0.7390,          0.7785,          0.8153,          0.4568,          0.7458,          1.0694,          0.4755,          0.0001,          1.0744
          23,        0.183333,          1.0967,          0.6386,          1.0371,          1.0194,          1.0695,          0.6374,          0.6902,          0.7414,          0.7824,          0.8207,          0.4944,          0.7758,          1.0833,          0.7767,          0.2805,          1.0742
          24,        0.191667,          1.0966,          0.6385,          1.0369,          1.0192,          1.0691,          0.6379,          0.6911,          0.7429,          0.7849,          0.8249,          0.5203,          0.7950,          1.0880,          0.8869,          0.5181,          1.0743
          25,        0.200000,          1.0966,          0.6385,          1.0369,          1.0191,          1.0687,          0.6382,          0.6916,          0.7441,          0.7868,          0.8279,          0.5361,          0.8057,          1.0885,          0.9417,          0.7943,          1.0742
          26,        0.208333,          1.0966,          0.6385,          1.0368,          1.0189,          1.0685,          0.6385,          0.6921,          0.7448,          0.7880,          0.8299,          0.5472,          0.8120,          1.0887,          0.9973,          0.8701,          1.0741
          27,        0.216667,          1.0965,          0.6385,          1.0368,          1.0189,          1.0683,          0.6387,          0.6924,          0.7454,          0.7889,          0.8312,          0.5550,          0.8170,          1.0884,          1.0311,          0.9160,          1.0742
          28,        0.225000,          1.0965,          0.6385,          1.0367,          1.0188,          1.0682,          0.6388,          0.6927,          0.7458,          0.7896,          0.8321,          0.5606,          0.8208,          1.0920,          1.0455,          0.9494,          1.0741
          29,        0.233333,          1.0965,          0.6385,          1.0367,          1.0187,          1.0682,          0.6389,          0.6928,          0.7460,          0.7900,          0.8327,          0.5648,          0.8245,          1.0943,          1.0542,          0.9753,          1.0741
          30,        0.241667,          1.0965,          0.6386,          1.0366,          1.0187,          1.0681,          0.6391,          0.6929,          0.7463,          0.7903,          0.8331,          0.5682,          0.8271,          1.0956,          1.0601,          0.9949,          1.0742
          31,        0.250000,          1.0965,          0.6385,          1.0366,          1.0187,          1.0681,          0.6390,          0.6930,          0.7464,          0.7905,          0.8334,          0.5706,          0.8288,          1.0961,          1.0642,          1.0096,          1.0742
          32,        0.258333,          1.0966,          0.6385,          1.0366,          1.0186,          1.0680,          0.6391,          0.6931,          0.7466,          0.7907,          0.8336,          0.5724,          0.8301,          1.0964,          1.0672,          1.0206,          1.0740
          33,        0.266667,          1.0965,          0.6385,          1.0366,          1.0186,          1.0680,          0.6391,          0.6932,          0.7466,          0.7908,          0.8339,          0.5738,          0.8310,          1.0966,          1.0694,          1.0288,          1.0742
          34,        0.275000,          1.0964,          0.6386,          1.0365,          1.0186,          1.0679,          0.6391,          0.6931,          0.7467,          0.7909,          0.8339,          0.5749,          0.8316,          1.0968,          1.0711,          1.0350,          1.0742
          35,        0.283333,          1.0965,          0.6384,          1.0365,          1.0186,          1.0679,          0.6392,          0.6932,          0.7467,          0.7909,          0.8340,          0.5757,          0.8322,          1.0968,          1.0723,          1.0397,          1.0740
          36,        0.291667,          1.0965,          0.6385,          1.0365,          1.0186,          1.0679,          0.6392,          0.6933,          0.7468,          0.7909,          0.8341,          0.5762,          0.8325,          1.0969,          1.0732,          1.0433,          1.0742
          37,        0.300000,          1.0965,          0.6386,          1.0366,          1.0186,          1.0679,          0.6392,          0.6932,          0.7468,          0.7910,          0.8341,          0.5767,          0.8328,          1.0970,          1.0739,          1.0460,          1.0742
          38,        0.308333,          1.0965,          0.6385,          1.0365,          1.0185,          1.0678,          0.6392,          0.6933,          0.7468,          0.7910,          0.8342,          0.5770,          0.8330,          1.0970,          1.0744,          1.0477,          1.0741
          39,        0.316667,          1.0964,          0.6386,          1.0366,          1.0186,          1.0679,          0.6393,          0.6932,          0.7468,          0.7910,          0.8341,          0.5772,          0.8333,          1.0971,          1.0748,          1.0495,          1.0742
          40,        0.325000,          1.0965,          0.6385,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7468,          0.7910,          0.8342,          0.5775,          0.8334,          1.0971,          1.0751,          1.0503,          1.0741
          41,        0.333333,          1.0965,          0.6385,          1.0365,          1.0186,          1.0678,          0.6393,          0.6932,          0.7468,          0.7911,          0.8343,          0.5775,          0.8334,          1.0971,          1.0753,          1.0514,          1.0740
          42,        0.341667,          1.0965,          0.6385,          1.0365,          1.0186,          1.0679,          0.6392,          0.6933,          0.7468,          0.7910,          0.8342,          0.5777,          0.8335,          1.0971,          1.0755,          1.0517,          1.0742
          43,        0.350000,          1.0965,          0.6385,          1.0365,          1.0186,          1.0678,          0.6393,          0.6932,          0.7469,          0.7911,          0.8342,          0.5778,          0.8335,          1.0972,          1.0756,          1.0526,          1.0741
          44,        0.358333,          1.0965,          0.6384,          1.0365,          1.0186,          1.0678,          0.6392,          0.6932,          0.7468,          0.7911,          0.8343,          0.5779,          0.8336,          1.0971,          1.0757,          1.0526,          1.0740
          45,        0.366667,          1.0965,          0.6385,          1.0365,          1.0185,          1.0678,          0.6392,          0.6933,          0.7468,          0.7910,          0.8342,          0.5779,          0.8336,          1.0971,          1.0757,          1.0528,          1.0742
          46,        0.375000,          1.0965,          0.6386,          1.0365,          1.0186,          1.0678,          0.6392,          0.6932,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0758,          1.0533,          1.0742
          47,        0.383333,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6932,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0759,          1.0536,          1.0740
          48,        0.391667,          1.0965,          0.6385,          1.0365,          1.0186,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0759,          1.0539,          1.0742
          49,        0.400000,          1.0964,          0.6386,          1.0366,          1.0186,          1.0679,          0.6392,          0.6933,          0.7468,          0.7910,          0.8342,          0.5779,          0.8336,          1.0972,          1.0760,          1.0538,          1.0742
          50,        0.408333,          1.0965,          0.6385,          1.0365,          1.0185,          1.0679,          0.6392,          0.6932,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0759,          1.0535,          1.0740
          51,        0.416667,          1.0964,          0.6385,          1.0365,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0540,          1.0741
          52,        0.425000,          1.0964,          0.6385,          1.0366,          1.0186,          1.0679,          0.6392,          0.6933,          0.7468,          0.7911,          0.8342,          0.5781,          0.8337,          1.0971,          1.0760,          1.0539,          1.0742
          53,        0.433333,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5781,          0.8337,          1.0970,          1.0760,          1.0540,          1.0740
          54,        0.441667,          1.0965,          0.6384,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0972,          1.0760,          1.0539,          1.0741
          55,        0.450000,          1.0964,          0.6386,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0972,          1.0759,          1.0537,          1.0742
          56,        0.458333,          1.0965,          0.6385,          1.0365,          1.0186,          1.0678,          0.6393,          0.6933,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0741
          57,        0.466667,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0741
          58,        0.475000,          1.0964,          0.6386,          1.0366,          1.0185,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0759,          1.0538,          1.0742
          59,        0.483333,          1.0964,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0537,          1.0741
          60,        0.491667,          1.0965,          0.6385,          1.0366,          1.0185,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0759,          1.0543,          1.0740
          61,        0.500000,          1.0964,          0.6386,          1.0365,          1.0185,          1.0678,          0.6393,          0.6933,          0.7469,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0541,          1.0742
          62,        0.508333,          1.0965,          0.6386,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0537,          1.0741
          63,        0.516667,          1.0965,          0.6385,          1.0365,          1.0185,          1.0678,          0.6392,          0.6932,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0759,          1.0538,          1.0741
          64,        0.525000,          1.0964,          0.6386,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0759,          1.0541,          1.0741
          65,        0.533333,          1.0965,          0.6385,          1.0365,          1.0185,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0542,          1.0742
          66,        0.541667,          1.0965,          0.6384,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8336,          1.0971,          1.0761,          1.0537,          1.0740
          67,        0.550000,          1.0965,          0.6386,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0972,          1.0760,          1.0542,          1.0742
          68,        0.558333,          1.0965,          0.6386,          1.0365,          1.0185,          1.0678,          0.6392,          0.6934,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0538,          1.0742
          69,        0.566667,          1.0965,          0.6385,          1.0365,          1.0186,          1.0679,          0.6391,          0.6933,          0.7469,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0538,          1.0740
          70,        0.575000,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0539,          1.0742
          71,        0.583333,          1.0965,          0.6385,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0742
          72,        0.591667,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6393,          0.6933,          0.7469,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0540,          1.0741
          73,        0.600000,          1.0965,          0.6385,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7468,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0741
          74,        0.608333,          1.0965,          0.6385,          1.0366,          1.0185,          1.0678,          0.6393,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0759,          1.0549,          1.0742
          75,        0.616667,          1.0965,          0.6384,          1.0365,          1.0186,          1.0678,          0.6391,          0.6933,          0.7469,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0540,          1.0740
          76,        0.625000,          1.0965,          0.6385,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7469,          0.7910,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0545,          1.0741
          77,        0.633333,          1.0964,          0.6385,          1.0366,          1.0186,          1.0679,          0.6392,          0.6933,          0.7469,          0.7910,          0.8342,          0.5781,          0.8336,          1.0971,          1.0760,          1.0540,          1.0742
          78,        0.641667,          1.0965,          0.6385,          1.0365,          1.0185,          1.0679,          0.6392,          0.6932,          0.7469,          0.7912,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0552,          1.0741
          79,        0.650000,          1.0965,          0.6385,          1.0366,          1.0185,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8342,          0.5780,          0.8337,          1.0972,          1.0761,          1.0539,          1.0742
          80,        0.658333,          1.0963,          0.6385,          1.0365,          1.0186,          1.0679,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0972,          1.0760,          1.0541,          1.0742
          81,        0.666667,          1.0965,          0.6385,          1.0365,          1.0186,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0972,          1.0761,          1.0539,          1.0741
          82,        0.675000,          1.0965,          0.6385,          1.0366,          1.0186,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0761,          1.0544,          1.0742
          83,        0.683333,          1.0965,          0.6385,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0549,          1.0742
          84,        0.691667,          1.0965,          0.6385,          1.0365,          1.0186,          1.0678,          0.6392,          0.6932,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0543,          1.0741
          85,        0.700000,          1.0964,          0.6385,          1.0365,          1.0185,          1.0679,          0.6393,          0.6933,          0.7469,          0.7911,          0.8342,          0.5781,          0.8337,          1.0971,          1.0760,          1.0531,          1.0741
          86,        0.708333,          1.0964,          0.6386,          1.0366,          1.0186,          1.0677,          0.6393,          0.6933,          0.7469,          0.7910,          0.8343,          0.5780,          0.8337,          1.0971,          1.0761,          1.0539,          1.0742
          87,        0.716667,          1.0964,          0.6385,          1.0365,          1.0185,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0545,          1.0740
          88,        0.725000,          1.0964,          0.6385,          1.0365,          1.0185,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0760,          1.0552,          1.0740
          89,        0.733333,          1.0964,          0.6386,          1.0366,          1.0186,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0540,          1.0742
          90,        0.741667,          1.0964,          0.6385,          1.0365,          1.0186,          1.0679,          0.6392,          0.6932,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0761,          1.0553,          1.0741
          91,        0.750000,          1.0965,          0.6385,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0972,          1.0761,          1.0546,          1.0741
          92,        0.758333,          1.0964,          0.6386,          1.0366,          1.0185,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0762,          1.0548,          1.0742
          93,        0.766667,          1.0965,          0.6385,          1.0365,          1.0185,          1.0679,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0763,          1.0535,          1.0740
          94,        0.775000,          1.0965,          0.6384,          1.0366,          1.0186,          1.0678,          0.6393,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0761,          1.0540,          1.0741
          95,        0.783333,          1.0965,          0.6386,          1.0365,          1.0186,          1.0678,          0.6392,          0.6932,          0.7468,          0.7911,          0.8343,          0.5781,          0.8337,          1.0972,          1.0760,          1.0540,          1.0742
          96,        0.791667,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5781,          0.8338,          1.0971,          1.0760,          1.0542,          1.0741
          97,        0.800000,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0740
          98,        0.808333,          1.0965,          0.6386,          1.0366,          1.0185,          1.0678,          0.6392,          0.6932,          0.7469,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0759,          1.0541,          1.0742
          99,        0.816667,          1.0964,          0.6385,          1.0365,          1.0185,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0542,          1.0742
         100,        0.825000,          1.0965,          0.6385,          1.0366,          1.0186,          1.0679,          0.6391,          0.6933,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0740
         101,        0.833333,          1.0964,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7469,          0.7910,          0.8343,          0.5781,          0.8337,          1.0970,          1.0760,          1.0540,          1.0742
         102,        0.841667,          1.0965,          0.6386,          1.0365,          1.0186,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0760,          1.0542,          1.0741
         103,        0.850000,          1.0965,          0.6385,          1.0365,          1.0186,          1.0678,          0.6391,          0.6933,          0.7469,          0.7911,          0.8342,          0.5781,          0.8337,          1.0970,          1.0760,          1.0542,          1.0740
         104,        0.858333,          1.0965,          0.6386,          1.0366,          1.0186,          1.0678,          0.6393,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0742
         105,        0.866667,          1.0965,          0.6385,          1.0366,          1.0185,          1.0678,          0.6392,          0.6932,          0.7469,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0541,          1.0741
         106,        0.875000,          1.0964,          0.6385,          1.0365,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0759,          1.0541,          1.0740
         107,        0.883333,          1.0965,          0.6386,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7468,          0.7911,          0.8344,          0.5781,          0.8337,          1.0971,          1.0760,          1.0541,          1.0741
         108,        0.891667,          1.0964,          0.6385,          1.0366,          1.0186,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0542,          1.0741
         109,        0.900000,          1.0965,          0.6385,          1.0365,          1.0185,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0972,          1.0760,          1.0541,          1.0740
         110,        0.908333,          1.0965,          0.6386,          1.0366,          1.0185,          1.0678,          0.6392,          0.6932,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0760,          1.0542,          1.0742
         111,        0.916667,          1.0965,          0.6386,          1.0365,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0541,          1.0742
         112,        0.925000,          1.0965,          0.6384,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0542,          1.0740
         113,        0.933333,          1.0965,          0.6385,          1.0365,          1.0186,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8342,          0.5781,          0.8337,          1.0971,          1.0760,          1.0543,          1.0742
         114,        0.941667,          1.0965,          0.6385,          1.0366,          1.0185,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0742
         115,        0.950000,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0741
         116,        0.958333,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0542,          1.0741
         117,        0.966667,          1.0965,          0.6385,          1.0366,          1.0186,          1.0679,          0.6391,          0.6932,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0760,          1.0542,          1.0742
         118,        0.975000,          1.0965,          0.6385,          1.0366,          1.0186,          1.0679,          0.6393,          0.6932,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0542,          1.0741
         119,        0.983333,          1.0965,          0.6385,          1.0366,          1.0186,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0741
         120,        0.991667,          1.0964,          0.6385,          1.0366,          1.0185,          1.0678,          0.6392,          0.6933,          0.7468,          0.7911,          0.8342,          0.5781,          0.8338,          1.0971,          1.0759,          1.0540,          1.0742
         121,        1.000000,          1.0965,          0.6385,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0543,          1.0741
         122,        1.008333,          1.0965,          0.6385,          1.0365,          1.0185,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0741
         123,        1.016667,          1.0964,          0.6386,          1.0365,          1.0185,          1.0678,          0.6392,          0.6932,          0.7469,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0542,          1.0742
         124,        1.025000,          1.0965,          0.6385,          1.0366,          1.0185,          1.0679,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5780,          0.8337,          1.0971,          1.0760,          1.0541,          1.0742
         125,        1.033333,          1.0965,          0.6385,          1.0365,          1.0186,          1.0679,          0.6392,          0.6933,          0.7468,          0.7911,          0.8343,          0.5781,          0.8337,          1.0971,          1.0760,          1.0543,          1.0741
         126,        1.041667,          1.0964,          0.6386,          1.0365,          1.0186,          1.0679,          0.6392,          0.6933,          0.7469,          0.7911,          0.8342,          0.5780,          0.8337,          1.0971,          1.0760,          1.0540,          1.0742
         127,        1.050000,          1.0966,          0.6385,          1.0365,          1.0185,          1.0678,          0.6392,          0.6933,          0.7469,          0.7911,          0.8342,          0.5781,          0.8337,          1.0971,          1.0760,          1.0540,          1.0741
