"InphaseC4_004 [F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_004.tcf]","Time (h)","V 2 [InphaseC4_004]","V 3 [InphaseC4_004]","V 4 [InphaseC4_004]","V 5 [InphaseC4_004]","V 6 [InphaseC4_004]","V 7 [InphaseC4_004]","V 8 [InphaseC4_004]","V 9 [InphaseC4_004]","V 10 [InphaseC4_004]","V 11 [InphaseC4_004]","V 12 [InphaseC4_004]","V 13 [InphaseC4_004]","V 14 [InphaseC4_004]","V 15 [InphaseC4_004]","V 16 [InphaseC4_004]","V  1 [InphaseC4_004]"
          15,        0.116667,          0.4875,          0.0164,          0.2270,          0.5317,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          1.3126
          16,        0.125000,          0.4729,          0.0244,          0.2476,          0.7097,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          1.1717
          17,        0.133333,          0.4650,          0.0352,          0.2694,          0.8249,          0.9041,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          1.0805
          18,        0.141667,          0.4584,          0.0413,          0.2911,          0.9142,          1.0898,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0002,          1.0185
          19,        0.150000,          0.4520,          0.0463,          0.3078,          0.9847,          1.2216,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.9736
          20,        0.158333,          0.4471,          0.0519,          0.3222,          1.0394,          1.3210,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.9377
          21,        0.166667,          0.4435,          0.0568,          0.3350,          1.0821,          1.3976,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.9113
          22,        0.175000,          0.4403,          0.0614,          0.3458,          1.1170,          1.4572,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.8902
          23,        0.183333,          0.4377,          0.0644,          0.3541,          1.1448,          1.5117,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.8730
          24,        0.191667,          0.4353,          0.0668,          0.3614,          1.1667,          1.3883,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.8606
          25,        0.200000,          0.4334,          0.0691,          0.3673,          1.1844,          1.0641,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.8498
          26,        0.208333,          0.4317,          0.0710,          0.3722,          1.1985,          0.8755,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.8419
          27,        0.216667,          0.4304,          0.0725,          0.3762,          1.2099,          0.7625,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.8354
          28,        0.225000,          0.4293,          0.0737,          0.3791,          1.2190,          0.6855,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.8294
          29,        0.233333,          0.4283,          0.0748,          0.3815,          1.2263,          0.6285,          0.0000,          0.0659,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.8252
          30,        0.241667,          0.4276,          0.0755,          0.3837,          1.2322,          0.5824,          0.0000,          0.0791,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.8216
          31,        0.250000,          0.4269,          0.0761,          0.3854,          1.2370,          0.5471,          0.0000,          0.0980,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.8189
          32,        0.258333,          0.4264,          0.0767,          0.3868,          1.2408,          0.5219,          0.0000,          0.1237,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.8167
          33,        0.266667,          0.4261,          0.0771,          0.3878,          1.2439,          0.4998,          0.0000,          0.1451,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8149
          34,        0.275000,          0.4257,          0.0776,          0.3888,          1.2464,          0.4836,          0.0000,          0.1709,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.8133
          35,        0.283333,          0.4255,          0.0780,          0.3896,          1.2484,          0.4698,          0.0000,          0.1922,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.8123
          36,        0.291667,          0.4253,          0.0784,          0.3901,          1.2500,          0.4609,          0.0000,          0.2111,          0.0429,          0.0000,          0.0813,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8114
          37,        0.300000,          0.4251,          0.0786,          0.3907,          1.2513,          0.4549,          0.0000,          0.2293,          0.0777,          0.0000,          0.0480,          0.0000,          0.0000,          0.0001,          0.0000,          0.0000,          0.8107
          38,        0.308333,          0.4250,          0.0789,          0.3910,          1.2523,          0.4490,          0.0000,          0.2442,          0.2070,          0.0000,          0.0502,          0.0000,          0.0000,          0.0001,          0.0000,          0.0001,          0.8101
          39,        0.316667,          0.4249,          0.0791,          0.3913,          1.2532,          0.4444,          0.0000,          0.2572,          0.3207,          0.0000,          0.0848,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8097
          40,        0.325000,          0.4248,          0.0793,          0.3916,          1.2539,          0.4401,          0.0000,          0.2684,          0.4138,          0.0000,          0.0826,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.8093
          41,        0.333333,          0.4247,          0.0793,          0.3917,          1.2544,          0.4368,          0.0000,          0.2771,          0.4831,          0.0000,          0.0703,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.8090
          42,        0.341667,          0.4246,          0.0794,          0.3919,          1.2549,          0.4338,          0.0000,          0.2848,          0.5376,          0.0114,          0.0906,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.8087
          43,        0.350000,          0.4246,          0.0795,          0.3920,          1.2552,          0.4321,          0.0000,          0.2912,          0.5821,          0.0130,          0.0952,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.8086
          44,        0.358333,          0.4246,          0.0796,          0.3921,          1.2555,          0.4304,          0.0000,          0.2966,          0.6134,          0.0315,          0.0891,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.8083
          45,        0.366667,          0.4245,          0.0796,          0.3922,          1.2557,          0.4290,          0.0000,          0.3007,          0.6397,          0.0353,          0.0916,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.8082
          46,        0.375000,          0.4246,          0.0796,          0.3922,          1.2559,          0.4283,          0.0000,          0.3041,          0.6575,          0.0350,          0.1020,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.8082
          47,        0.383333,          0.4246,          0.0796,          0.3922,          1.2560,          0.4277,          0.0000,          0.3069,          0.6746,          0.0356,          0.1050,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.8080
          48,        0.391667,          0.4245,          0.0797,          0.3924,          1.2561,          0.4269,          0.0000,          0.3090,          0.6873,          0.0339,          0.1058,          0.0030,          0.0000,          0.0492,          0.0031,          0.0001,          0.8080
          49,        0.400000,          0.4245,          0.0797,          0.3924,          1.2563,          0.4265,          0.0000,          0.3108,          0.6978,          0.0288,          0.1111,          0.1524,          0.0598,          0.0891,          0.0336,          0.0275,          0.8079
          50,        0.408333,          0.4245,          0.0797,          0.3924,          1.2563,          0.4262,          0.0000,          0.3126,          0.7062,          0.0217,          0.1170,          0.2337,          0.2607,          0.1401,          0.0512,          0.0479,          0.8079
          51,        0.416667,          0.4245,          0.0798,          0.3924,          1.2564,          0.4259,          0.0000,          0.3138,          0.7128,          0.0170,          0.1218,          0.2911,          0.4314,          0.2307,          0.0825,          0.0945,          0.8078
          52,        0.425000,          0.4245,          0.0798,          0.3925,          1.2565,          0.4257,          0.0000,          0.3147,          0.7181,          0.0122,          0.1268,          0.3358,          0.5462,          0.3681,          0.1131,          0.1295,          0.8079
          53,        0.433333,          0.4245,          0.0797,          0.3924,          1.2566,          0.4254,          0.0000,          0.3155,          0.7226,          0.0075,          0.1314,          0.3739,          0.6311,          0.4383,          0.1238,          0.1541,          0.8078
          54,        0.441667,          0.4245,          0.0797,          0.3924,          1.2565,          0.4253,          0.0000,          0.3162,          0.7262,          0.0059,          0.1352,          0.4037,          0.6972,          0.4999,          0.1382,          0.1666,          0.8078
          55,        0.450000,          0.4244,          0.0798,          0.3926,          1.2566,          0.4252,          0.0000,          0.3168,          0.7287,          0.0090,          0.1392,          0.4281,          0.7512,          0.5587,          0.1564,          0.1798,          0.8078
          56,        0.458333,          0.4245,          0.0797,          0.3925,          1.2565,          0.4249,          0.0000,          0.3172,          0.7304,          0.0129,          0.1430,          0.4476,          0.7952,          0.5968,          0.1669,          0.1957,          0.8078
          57,        0.466667,          0.4245,          0.0797,          0.3925,          1.2566,          0.4247,          0.0000,          0.3176,          0.7322,          0.0168,          0.1465,          0.4643,          0.8290,          0.6324,          0.1784,          0.2073,          0.8078
          58,        0.475000,          0.4245,          0.0797,          0.3926,          1.2566,          0.4246,          0.0000,          0.3179,          0.7337,          0.0199,          0.1488,          0.4783,          0.8572,          0.6593,          0.1917,          0.2214,          0.8078
          59,        0.483333,          0.4245,          0.0798,          0.3925,          1.2566,          0.4245,          0.0000,          0.3181,          0.7349,          0.0224,          0.1506,          0.4892,          0.8793,          0.6810,          0.2018,          0.2325,          0.8078
          60,        0.491667,          0.4245,          0.0799,          0.3926,          1.2566,          0.4244,          0.0000,          0.3182,          0.7359,          0.0246,          0.1524,          0.4980,          0.8975,          0.6975,          0.2145,          0.2419,          0.8078
          61,        0.500000,          0.4245,          0.0798,          0.3925,          1.2567,          0.4243,          0.0000,          0.3184,          0.7367,          0.0265,          0.1539,          0.5054,          0.9119,          0.7121,          0.2298,          0.2504,          0.8077
          62,        0.508333,          0.4244,          0.0797,          0.3925,          1.2567,          0.4243,          0.0000,          0.3186,          0.7373,          0.0282,          0.1554,          0.5113,          0.9241,          0.7234,          0.2403,          0.2574,          0.8078
          63,        0.516667,          0.4245,          0.0798,          0.3925,          1.2566,          0.4242,          0.0000,          0.3187,          0.7379,          0.0297,          0.1565,          0.5158,          0.9337,          0.7324,          0.2477,          0.2633,          0.8077
          64,        0.525000,          0.4245,          0.0798,          0.3925,          1.2567,          0.4242,          0.0000,          0.3188,          0.7383,          0.0309,          0.1573,          0.5197,          0.9416,          0.7400,          0.2538,          0.2684,          0.8078
          65,        0.533333,          0.4244,          0.0798,          0.3925,          1.2566,          0.4242,          0.0000,          0.3189,          0.7387,          0.0321,          0.1580,          0.5228,          0.9481,          0.7459,          0.2586,          0.2728,          0.8077
          66,        0.541667,          0.4245,          0.0798,          0.3926,          1.2567,          0.4241,          0.0000,          0.3189,          0.7390,          0.0329,          0.1585,          0.5255,          0.9536,          0.7507,          0.2624,          0.2765,          0.8078
          67,        0.550000,          0.4245,          0.0797,          0.3925,          1.2566,          0.4241,          0.0000,          0.3189,          0.7392,          0.0337,          0.1590,          0.5275,          0.9577,          0.7546,          0.2654,          0.2797,          0.8078
          68,        0.558333,          0.4245,          0.0798,          0.3925,          1.2567,          0.4241,          0.0000,          0.3188,          0.7394,          0.0344,          0.1594,          0.5291,          0.9614,          0.7578,          0.2680,          0.2827,          0.8077
          69,        0.566667,          0.4245,          0.0798,          0.3926,          1.2566,          0.4241,          0.0000,          0.3189,          0.7395,          0.0350,          0.1599,          0.5304,          0.9642,          0.7604,          0.2699,          0.2863,          0.8077
          70,        0.575000,          0.4244,          0.0797,          0.3926,          1.2566,          0.4241,          0.0000,          0.3191,          0.7396,          0.0355,          0.1602,          0.5316,          0.9665,          0.7624,          0.2715,          0.2891,          0.8077
          71,        0.583333,          0.4245,          0.0798,          0.3925,          1.2567,          0.4241,          0.0000,          0.3190,          0.7398,          0.0359,          0.1605,          0.5325,          0.9684,          0.7641,          0.2728,          0.2910,          0.8077
          72,        0.591667,          0.4244,          0.0798,          0.3926,          1.2567,          0.4241,          0.0000,          0.3191,          0.7398,          0.0362,          0.1608,          0.5332,          0.9703,          0.7655,          0.2738,          0.2927,          0.8077
          73,        0.600000,          0.4244,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3189,          0.7399,          0.0365,          0.1611,          0.5339,          0.9716,          0.7665,          0.2747,          0.2939,          0.8078
          74,        0.608333,          0.4245,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3190,          0.7399,          0.0367,          0.1612,          0.5343,          0.9725,          0.7675,          0.2754,          0.2948,          0.8077
          75,        0.616667,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7400,          0.0370,          0.1613,          0.5347,          0.9734,          0.7682,          0.2759,          0.2956,          0.8077
          76,        0.625000,          0.4244,          0.0799,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0371,          0.1615,          0.5351,          0.9740,          0.7687,          0.2763,          0.2962,          0.8077
          77,        0.633333,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7400,          0.0372,          0.1616,          0.5354,          0.9745,          0.7692,          0.2767,          0.2967,          0.8077
          78,        0.641667,          0.4244,          0.0797,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7401,          0.0373,          0.1617,          0.5355,          0.9750,          0.7696,          0.2770,          0.2972,          0.8077
          79,        0.650000,          0.4245,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0374,          0.1617,          0.5357,          0.9754,          0.7699,          0.2773,          0.2975,          0.8078
          80,        0.658333,          0.4244,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0375,          0.1618,          0.5358,          0.9757,          0.7701,          0.2775,          0.2978,          0.8078
          81,        0.666667,          0.4244,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7400,          0.0376,          0.1618,          0.5359,          0.9759,          0.7704,          0.2776,          0.2980,          0.8077
          82,        0.675000,          0.4245,          0.0797,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0376,          0.1618,          0.5361,          0.9761,          0.7705,          0.2778,          0.2981,          0.8077
          83,        0.683333,          0.4245,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0376,          0.1618,          0.5362,          0.9763,          0.7707,          0.2779,          0.2983,          0.8077
          84,        0.691667,          0.4245,          0.0796,          0.3925,          1.2567,          0.4240,          0.0000,          0.3192,          0.7402,          0.0377,          0.1618,          0.5362,          0.9764,          0.7708,          0.2780,          0.2984,          0.8077
          85,        0.700000,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3190,          0.7401,          0.0377,          0.1618,          0.5363,          0.9765,          0.7709,          0.2780,          0.2985,          0.8077
          86,        0.708333,          0.4244,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3190,          0.7401,          0.0377,          0.1619,          0.5363,          0.9766,          0.7710,          0.2782,          0.2986,          0.8077
          87,        0.716667,          0.4244,          0.0798,          0.3926,          1.2567,          0.4239,          0.0000,          0.3191,          0.7401,          0.0378,          0.1618,          0.5363,          0.9767,          0.7710,          0.2782,          0.2986,          0.8078
          88,        0.725000,          0.4245,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0377,          0.1618,          0.5364,          0.9767,          0.7711,          0.2783,          0.2987,          0.8077
          89,        0.733333,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5364,          0.9767,          0.7711,          0.2783,          0.2987,          0.8077
          90,        0.741667,          0.4245,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0377,          0.1619,          0.5364,          0.9769,          0.7711,          0.2783,          0.2988,          0.8077
          91,        0.750000,          0.4244,          0.0797,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1618,          0.5364,          0.9769,          0.7712,          0.2783,          0.2988,          0.8078
          92,        0.758333,          0.4244,          0.0798,          0.3927,          1.2567,          0.4239,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5364,          0.9769,          0.7712,          0.2783,          0.2988,          0.8078
          93,        0.766667,          0.4245,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3190,          0.7402,          0.0377,          0.1619,          0.5365,          0.9769,          0.7712,          0.2783,          0.2988,          0.8077
          94,        0.775000,          0.4245,          0.0799,          0.3926,          1.2566,          0.4240,          0.0000,          0.3191,          0.7402,          0.0379,          0.1619,          0.5364,          0.9769,          0.7712,          0.2784,          0.2989,          0.8077
          95,        0.783333,          0.4245,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3190,          0.7402,          0.0378,          0.1619,          0.5364,          0.9769,          0.7712,          0.2784,          0.2988,          0.8077
          96,        0.791667,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9769,          0.7712,          0.2785,          0.2988,          0.8077
          97,        0.800000,          0.4245,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2988,          0.8077
          98,        0.808333,          0.4244,          0.0798,          0.3925,          1.2566,          0.4240,          0.0000,          0.3190,          0.7402,          0.0378,          0.1619,          0.5364,          0.9769,          0.7713,          0.2785,          0.2989,          0.8077
          99,        0.816667,          0.4244,          0.0799,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2784,          0.2989,          0.8077
         100,        0.825000,          0.4245,          0.0798,          0.3924,          1.2566,          0.4240,          0.0000,          0.3192,          0.7401,          0.0378,          0.1619,          0.5365,          0.9770,          0.7712,          0.2784,          0.2989,          0.8077
         101,        0.833333,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         102,        0.841667,          0.4244,          0.0798,          0.3926,          1.2567,          0.4239,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         103,        0.850000,          0.4245,          0.0797,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0377,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8077
         104,        0.858333,          0.4245,          0.0798,          0.3926,          1.2566,          0.4239,          0.0000,          0.3190,          0.7401,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         105,        0.866667,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2988,          0.8077
         106,        0.875000,          0.4245,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3190,          0.7401,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2990,          0.8077
         107,        0.883333,          0.4245,          0.0797,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2988,          0.8077
         108,        0.891667,          0.4245,          0.0798,          0.3926,          1.2567,          0.4239,          0.0000,          0.3190,          0.7402,          0.0377,          0.1619,          0.5366,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         109,        0.900000,          0.4244,          0.0799,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5364,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         110,        0.908333,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0377,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8077
         111,        0.916667,          0.4245,          0.0797,          0.3925,          1.2567,          0.4240,          0.0000,          0.3190,          0.7401,          0.0379,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2988,          0.8077
         112,        0.925000,          0.4245,          0.0797,          0.3926,          1.2567,          0.4239,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         113,        0.933333,          0.4245,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3190,          0.7402,          0.0377,          0.1618,          0.5364,          0.9770,          0.7712,          0.2785,          0.2990,          0.8077
         114,        0.941667,          0.4245,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1620,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8077
         115,        0.950000,          0.4245,          0.0798,          0.3926,          1.2566,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5364,          0.9770,          0.7712,          0.2784,          0.2989,          0.8078
         116,        0.958333,          0.4245,          0.0797,          0.3926,          1.2567,          0.4239,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8077
         117,        0.966667,          0.4244,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7401,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2786,          0.2990,          0.8077
         118,        0.975000,          0.4245,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1620,          0.5366,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         119,        0.983333,          0.4244,          0.0797,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8078
         120,        0.991667,          0.4244,          0.0798,          0.3926,          1.2567,          0.4239,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         121,        1.000000,          0.4245,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         122,        1.008333,          0.4245,          0.0797,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0377,          0.1619,          0.5364,          0.9770,          0.7713,          0.2785,          0.2988,          0.8077
         123,        1.016667,          0.4245,          0.0799,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         124,        1.025000,          0.4245,          0.0798,          0.3926,          1.2567,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2989,          0.8078
         125,        1.033333,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3192,          0.7402,          0.0379,          0.1619,          0.5364,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
         126,        1.041667,          0.4245,          0.0797,          0.3925,          1.2566,          0.4240,          0.0000,          0.3191,          0.7402,          0.0378,          0.1619,          0.5365,          0.9770,          0.7712,          0.2785,          0.2990,          0.8077
         127,        1.050000,          0.4245,          0.0798,          0.3925,          1.2567,          0.4240,          0.0000,          0.3192,          0.7402,          0.0377,          0.1620,          0.5365,          0.9770,          0.7713,          0.2785,          0.2989,          0.8077
