iStep,tEnd,dtStar,dt,Nu,Nc,Nd,Eff
1,0.025,0.025,0.025,0.00234985,0.105957,0.00341797,10.5957
2,0.0504996,0.0255102,0.0254996,0.00956726,0.11821,0.0135803,11.2119
3,0.0765193,0.0260308,0.0260197,0.0208893,0.144653,0.029541,12.3161
4,0.103081,0.0265621,0.0265618,0.0340271,0.163132,0.0480957,13.346
5,0.130184,0.0271041,0.0271027,0.0461578,0.17392,0.0651855,15.0909
6,0.157837,0.0276573,0.0276535,0.0554657,0.177963,0.0783234,17.0205
7,0.186051,0.0282217,0.0282141,0.0617218,0.176849,0.0871277,18.8424
8,0.214836,0.0287977,0.0287844,0.0654602,0.172211,0.0923615,20.4409
9,0.244214,0.0293854,0.0293785,0.0704651,0.165604,0.0931396,21.7158
10,0.274197,0.0299851,0.0299828,0.0783844,0.158417,0.0904999,22.6397
11,0.304779,0.030597,0.0305816,0.0859833,0.151489,0.0861053,23.2465
12,0.336,0.0312215,0.0312214,0.0929108,0.145157,0.0810852,23.5979
13,0.367855,0.0318586,0.0318548,0.0991516,0.139572,0.0759583,23.7467
14,0.400352,0.0325088,0.0324971,0.104767,0.137787,0.0709534,23.7383
15,0.433518,0.0331722,0.0331662,0.1091,0.140594,0.0660248,23.6056
16,0.467363,0.0338492,0.0338446,0.112488,0.143463,0.061264,23.3748
17,0.501894,0.03454,0.0345317,0.118469,0.146393,0.063446,23.2213
18,0.537121,0.0352449,0.0352268,0.125504,0.149384,0.0665283,23.152
19,0.573072,0.0359642,0.035951,0.132507,0.152435,0.0688324,23.1384
20,0.609755,0.0366982,0.0366833,0.139313,0.155548,0.0704803,23.1592
21,0.647202,0.0374471,0.0374466,0.145203,0.158722,0.0750275,23.2662
22,0.685396,0.0382114,0.0381936,0.149109,0.161957,0.0790405,23.4372
23,0.724367,0.0389912,0.0389715,0.152802,0.165268,0.0811157,23.6302
24,0.764149,0.0397869,0.0397823,0.159348,0.16864,0.0812073,23.8091
25,0.804722,0.0405989,0.0405725,0.165588,0.172073,0.0800781,23.9536
26,0.846146,0.0414274,0.0414243,0.171051,0.175598,0.0776672,24.0483
27,0.888399,0.0422729,0.0422528,0.175522,0.179169,0.078064,24.1415
28,0.931515,0.0431356,0.0431157,0.178848,0.182831,0.0800934,24.2593
29,0.97553,0.0440159,0.0440153,0.181381,0.190872,0.0811005,24.3844
30,1.02042,0.0449142,0.0448855,0.186203,0.208221,0.0812836,24.5029
31,1.06624,0.0458308,0.0458272,0.190765,0.22467,0.0808563,24.608
32,1.11298,0.0467662,0.0467357,0.194672,0.239731,0.0849152,24.7625
33,1.1607,0.0477206,0.0477204,0.202301,0.250946,0.0910492,24.9922
34,1.20937,0.0486945,0.0486677,0.214828,0.255951,0.0950623,25.2609
35,1.25902,0.0496882,0.0496543,0.227188,0.254852,0.0976105,25.547
36,1.3097,0.0507023,0.0506825,0.238419,0.249481,0.0986176,25.83
37,1.36141,0.051737,0.0517095,0.247543,0.245956,0.0983582,26.0936
38,1.41419,0.0527929,0.05278,0.261215,0.244354,0.0967407,26.3229
39,1.46804,0.0538703,0.0538472,0.274063,0.239761,0.106888,26.6637
40,1.523,0.0549697,0.0549596,0.284042,0.247787,0.119675,27.1408
41,1.57907,0.0560915,0.0560662,0.291321,0.254517,0.130524,27.7212
42,1.63629,0.0572362,0.0572193,0.301453,0.264297,0.138611,28.3671
43,1.69465,0.0584043,0.0583637,0.306961,0.272797,0.143921,29.0412
44,1.7542,0.0595962,0.059556,0.30899,0.2798,0.145844,29.7046
45,1.815,0.0608125,0.0607994,0.314743,0.28476,0.144272,30.3201
46,1.87704,0.0620536,0.0620309,0.317078,0.286682,0.139664,30.8561
47,1.94035,0.06332,0.0633148,0.316132,0.285782,0.133621,31.3025
48,2.00493,0.0646122,0.0645825,0.318604,0.282867,0.127182,31.6591
49,2.07084,0.0659308,0.0659035,0.320129,0.279449,0.121841,31.9436
50,2.13804,0.0672763,0.0672032,0.31868,0.285156,0.117844,32.1729
51,2.20668,0.0686493,0.0686382,0.322891,0.290985,0.115173,32.3661
52,2.27664,0.0700503,0.0699677,0.324951,0.296921,0.113983,32.5377
53,2.34808,0.0714799,0.0714398,0.331482,0.302979,0.11409,32.7041
54,2.42097,0.0729387,0.0728849,0.332794,0.309158,0.115326,32.876
55,2.49536,0.0744272,0.0743915,0.334579,0.315475,0.136032,33.2471
56,2.57122,0.0759462,0.0758636,0.337463,0.321915,0.152313,33.7625
57,2.64862,0.0774961,0.0773973,0.336349,0.328476,0.163315,34.3646
58,2.72762,0.0790776,0.0789964,0.339218,0.335175,0.168732,34.9966
59,2.80828,0.0806915,0.0806653,0.34108,0.342026,0.172958,35.6469
60,2.89057,0.0823382,0.0822902,0.350494,0.348999,0.175552,36.297
61,2.97456,0.0840186,0.0839844,0.360489,0.356125,0.174103,36.9101
62,3.06018,0.0857333,0.0856238,0.371872,0.369293,0.170303,37.4636
63,3.14765,0.0874829,0.0874652,0.378723,0.378983,0.165802,37.958
64,3.2369,0.0892683,0.0892502,0.394455,0.379562,0.16243,38.404
65,3.32786,0.0910901,0.0909665,0.406372,0.386093,0.160706,38.8165
