"sfe_25","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow"
,        0.816667,          1.3206,          1.7066,          0.1241,          2.3083,          1.8133,          2.2048,          7.6465,         10.7755,         10.7753,         10.7754
,        0.833333,          1.3207,          1.7066,          0.1241,          2.3085,          1.8133,          2.2048,          7.6467,         10.7752,         10.7753,         10.7752
,        0.850000,          1.3207,          1.7066,          0.1241,          2.3085,          1.8133,          2.2048,          7.6465,         10.7750,         10.7752,         10.7755
,        0.866667,          1.3206,          1.7065,          0.1241,          2.3084,          1.8133,          2.2048,          7.6466,         10.7753,         10.7753,         10.7755
,        0.883333,          1.3206,          1.7066,          0.1241,          2.3076,          1.8133,          2.2048,          7.6468,         10.7758,         10.7753,         10.7756
,        0.900000,          1.3206,          1.7066,          0.1242,          2.3081,          1.8133,          2.2048,          7.6466,         10.7755,         10.7749,         10.7757
,        0.916667,          1.3207,          1.7066,          0.1240,          2.3098,          1.8133,          2.2048,          7.6467,         10.7754,         10.7758,         10.7755
,        0.933333,          1.3206,          1.7066,          0.1241,          2.3081,          1.8133,          2.2048,          7.6467,         10.7756,         10.7760,         10.7758
,        0.950000,          1.3207,          1.7066,          0.1241,          2.3081,          1.8133,          2.2048,          7.6467,         10.7755,         10.7750,         10.7755
,        0.966667,          1.3206,          1.7066,          0.1241,          2.3079,          1.8134,          2.2048,          7.6465,         10.7755,         10.7753,         10.7758
,        0.983333,          1.3206,          1.7066,          0.1240,          2.3100,          1.8134,          2.2048,          7.6465,         10.7759,         10.7761,         10.7755
,        1.000000,          1.3206,          1.7066,          0.1241,          2.3069,          1.8133,          2.2048,          7.6464,         10.7752,         10.7749,         10.7754
,        1.016667,          1.3206,          1.7066,          0.1240,          2.3091,          1.8134,          2.2048,          7.6469,         10.7755,         10.7756,         10.7756
,        1.033333,          1.3207,          1.7066,          0.1241,          2.3077,          1.8134,          2.2048,          7.6467,         10.7749,         10.7762,         10.7754
,        1.050000,          1.3206,          1.7066,          0.1241,          2.3076,          1.8134,          2.2048,          7.6469,         10.7758,         10.7759,         10.7757
,        1.066667,          1.3206,          1.7066,          0.1241,          2.3075,          1.8134,          2.2048,          7.6466,         10.7757,         10.7755,         10.7754
,        1.083333,          1.3207,          1.7066,          0.1241,          2.3093,          1.8133,          2.2048,          7.6465,         10.7757,         10.7755,         10.7756
,        1.100000,          1.3206,          1.7066,          0.1240,          2.3077,          1.8133,          2.2048,          7.6467,         10.7761,         10.7756,         10.7754
,        1.116667,          1.3206,          1.7066,          0.1241,          2.3078,          1.8132,          2.2047,          7.6463,         10.7758,         10.7754,         10.7754
,        1.133333,          1.3206,          1.7066,          0.1241,          2.3094,          1.8133,          2.2048,          7.6463,         10.7752,         10.7756,         10.7753
,        1.150000,          1.3206,          1.7066,          0.1240,          2.3100,          1.8133,          2.2048,          7.6464,         10.7747,         10.7754,         10.7757
,        1.166667,          1.3206,          1.7066,          0.1241,          2.3083,          1.8133,          2.2048,          7.6469,         10.7751,         10.7753,         10.7755
,        1.183333,          1.3206,          1.7066,          0.1240,          2.3100,          1.8133,          2.2048,          7.6467,         10.7758,         10.7754,         10.7755
,        1.200000,          1.3206,          1.7066,          0.1241,          2.3082,          1.8133,          2.2048,          7.6468,         10.7758,         10.7749,         10.7755
,        1.216667,          1.3206,          1.7066,          0.1240,          2.3077,          1.8134,          2.2048,          7.6464,         10.7756,         10.7751,         10.7758
,        1.233333,          1.3207,          1.7066,          0.1240,          2.3080,          1.8134,          2.2048,          7.6468,         10.7749,         10.7750,         10.7757
,        1.250000,          1.3207,          1.7066,          0.1241,          2.3095,          1.8133,          2.2048,          7.6470,         10.7751,         10.7755,         10.7758
,        1.266667,          1.3207,          1.7066,          0.1241,          2.3093,          1.8132,          2.2048,          7.6466,         10.7761,         10.7757,         10.7757
,        1.283333,          1.3206,          1.7066,          0.1241,          2.3098,          1.8134,          2.2048,          7.6465,         10.7755,         10.7759,         10.7755
,        1.300000,          1.3206,          1.7066,          0.1241,          2.3083,          1.8134,          2.2048,          7.6465,         10.7756,         10.7762,         10.7756
,        1.316667,          1.3206,          1.7066,          0.1241,          2.3100,          1.8134,          2.2048,          7.6465,         10.7752,         10.7761,         10.7756
,        1.333333,          1.3206,          1.7065,          0.1241,          2.3078,          1.8134,          2.2048,          7.6467,         10.7753,         10.7759,         10.7756
,        1.350000,          1.3206,          1.7066,          0.1241,          2.3081,          1.8133,          2.2048,          7.6464,         10.7755,         10.7756,         10.7752
,        1.366667,          1.3207,          1.7066,          0.1241,          2.3086,          1.8133,          2.2047,          7.6468,         10.7754,         10.7754,         10.7752
,        1.383333,          1.3207,          1.7066,          0.1240,          2.3093,          1.8133,          2.2048,          7.6467,         10.7755,         10.7759,         10.7752
,        1.400000,          1.3206,          1.7066,          0.1241,          2.3076,          1.8133,          2.2048,          7.6469,         10.7758,         10.7754,         10.7755
,        1.416667,          1.3206,          1.7066,          0.1241,          2.3088,          1.8133,          2.2048,          7.6468,         10.7755,         10.7752,         10.7756
,        1.433333,          1.3206,          1.7066,          0.1241,          2.3087,          1.8132,          2.2048,          7.6469,         10.7753,         10.7753,         10.7756
,        1.450000,          1.3206,          1.7066,          0.1240,          2.3102,          1.8133,          2.2048,          7.6466,         10.7755,         10.7768,         10.7756
,        1.466667,          1.3205,          1.7066,          0.1241,          2.3086,          1.8133,          2.2049,          7.6465,         10.7760,         10.7758,         10.7758
,        1.483333,          1.3206,          1.7066,          0.1241,          2.3083,          1.8133,          2.2048,          7.6466,         10.7755,         10.7755,         10.7758
,        1.500000,          1.3207,          1.7066,          0.1241,          2.3085,          1.8134,          2.2048,          7.6466,         10.7752,         10.7748,         10.7756
,        1.516667,          1.3206,          1.7066,          0.1241,          2.3073,          1.8133,          2.2048,          7.6467,         10.7757,         10.7762,         10.7756
,        1.533333,          1.3206,          1.7066,          0.1240,          2.3077,          1.8133,          2.2048,          7.6465,         10.7750,         10.7757,         10.7755
,        1.550000,          1.3206,          1.7066,          0.1241,          2.3092,          1.8134,          2.2048,          7.6467,         10.7756,         10.7758,         10.7757
,        1.566667,          1.3206,          1.7066,          0.1241,          2.3078,          1.8134,          2.2048,          7.6466,         10.7751,         10.7762,         10.7756
,        1.583333,          1.3206,          1.7066,          0.1241,          2.3083,          1.8134,          2.2048,          7.6465,         10.7760,         10.7761,         10.7757
,        1.600000,          1.3206,          1.7066,          0.1241,          2.3079,          1.8134,          2.2048,          7.6466,         10.7753,         10.7761,         10.7756
,        1.616667,          1.3206,          1.7066,          0.1241,          2.3086,          1.8133,          2.2048,          7.6468,         10.7758,         10.7758,         10.7753
,        1.633333,          1.3206,          1.7066,          0.1241,          2.3089,          1.8133,          2.2048,          7.6469,         10.7753,         10.7755,         10.7752
,        1.650000,          1.3207,          1.7066,          0.1241,          2.3097,          1.8133,          2.2047,          7.6468,         10.7750,         10.7755,         10.7753
,        1.666667,          1.3206,          1.7066,          0.1241,          2.3089,          1.8133,          2.2048,          7.6468,         10.7754,         10.7753,         10.7755
,        1.683333,          1.3206,          1.7066,          0.1240,          2.3084,          1.8133,          2.2048,          7.6465,         10.7755,         10.7757,         10.7755
,        1.700000,          1.3206,          1.7066,          0.1241,          2.3083,          1.8133,          2.2048,          7.6469,         10.7758,         10.7751,         10.7755
,        1.716667,          1.3207,          1.7066,          0.1241,          2.3075,          1.8133,          2.2048,          7.6468,         10.7756,         10.7756,         10.7756
,        1.733333,          1.3206,          1.7066,          0.1241,          2.3093,          1.8133,          2.2048,          7.6466,         10.7754,         10.7750,         10.7756
,        1.750000,          1.3206,          1.7066,          0.1241,          2.3098,          1.8133,          2.2048,          7.6463,         10.7754,         10.7752,         10.7754
,        1.766667,          1.3206,          1.7066,          0.1241,          2.3076,          1.8133,          2.2048,          7.6468,         10.7759,         10.7752,         10.7756
,        1.783333,          1.3207,          1.7065,          0.1240,          2.3081,          1.8133,          2.2048,          7.6466,         10.7757,         10.7750,         10.7756
,        1.800000,          1.3206,          1.7066,          0.1241,          2.3096,          1.8133,          2.2048,          7.6465,         10.7757,         10.7766,         10.7755
,        1.816667,          1.3206,          1.7066,          0.1241,          2.3080,          1.8133,          2.2048,          7.6465,         10.7763,         10.7759,         10.7757
,        1.833333,          1.3206,          1.7066,          0.1241,          2.3077,          1.8133,          2.2048,          7.6469,         10.7752,         10.7758,         10.7755
,        1.850000,          1.3206,          1.7066,          0.1241,          2.3084,          1.8133,          2.2048,          7.6466,         10.7759,         10.7758,         10.7754
,        1.866667,          1.3206,          1.7066,          0.1241,          2.3075,          1.8133,          2.2048,          7.6465,         10.7753,         10.7758,         10.7755
,        1.883333,          1.3206,          1.7066,          0.1241,          2.3078,          1.8134,          2.2048,          7.6468,         10.7755,         10.7756,         10.7753
,        1.900000,          1.3206,          1.7066,          0.1241,          2.3099,          1.8133,          2.2047,          7.6466,         10.7755,         10.7761,         10.7753
,        1.916667,          1.3206,          1.7066,          0.1241,          2.3084,          1.8133,          2.2048,          7.6469,         10.7756,         10.7754,         10.7754
,        1.933333,          1.3206,          1.7065,          0.1241,          2.3079,          1.8133,          2.2048,          7.6466,         10.7759,         10.7755,         10.7756
,        1.950000,          1.3206,          1.7066,          0.1241,          2.3082,          1.8133,          2.2048,          7.6463,         10.7756,         10.7751,         10.7756
,        1.966667,          1.3206,          1.7066,          0.1241,          2.3077,          1.8133,          2.2048,          7.6469,         10.7757,         10.7757,         10.7755
,        1.983333,          1.3207,          1.7066,          0.1241,          2.3076,          1.8133,          2.2048,          7.6467,         10.7757,         10.7754,         10.7756
,        2.000000,          1.3206,          1.7066,          0.1241,          2.3079,          1.8133,          2.2048,          7.6469,         10.7756,         10.7753,         10.7755

