"InphaseC4_015","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_015.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\015\InphaseC4_015_POMM.csv","Maximum (Extracted from Time Series)",          3.8743,          0.7282,          1.6814,          2.4094,          2.5318,          0.6853,          1.2127,          2.3747,          0.9150,          1.0170,          1.5838,          2.1304,          1.7681,          1.4881,          1.2931,          3.0399,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.0013,          0.0000,          0.0024
"","Time of Maximum",          0.0083,          5.6333,          0.0167,          0.1417,          0.0500,          0.6917,          2.9167,          0.1167,          1.5000,          2.9667,          3.6333,          1.1250,          5.5333,          2.7167,          4.6167,          0.0167,          0.0000,          0.0000,          0.0000,          0.0000,          0.0333,          0.0167,          0.0000,          0.0750
"","Minimum (Extracted From Time Series)",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -40.0010,        -40.0007,        -40.0012,        -40.0010,        -40.0013,        -40.0006,        -40.4137,        -40.0020
"","Time of Minimum",          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          4.3083,          0.4000,          5.9917,          2.2167,          4.4500,          5.7750,          0.0167,          4.3000
