"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.2500000E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  8047.966    ,     0.000
         4.000,       68681,         0,         0, 0.2098544    ,  3.997844    , 0.6367887    ,  561585.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  576000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  14415.61    ,  14415.65    , 0.4829000E-01,  22463.62    ,     0.000
         4.500,       77261,         0,         0, 0.2098544    ,  4.497145    ,  0.000000    ,  72000.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  72000.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.1979828E-02,  0.000000    , 0.1979828E-02,  22463.62    ,     0.000
         5.000,       85841,         0,         0, 0.2098544    ,  4.995571    ,  0.000000    ,  72000.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  72000.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.2794266E-02,-0.1953125E-02, 0.8411407E-03,  22463.62    ,     0.000
         5.500,       94421,         0,         0, 0.2098544    ,  5.492424    ,  0.000000    ,  72000.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  72000.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.1577377E-02,-0.3906250E-02,-0.2328873E-02,  22463.61    ,    -0.000
         6.000,      103001,         0,         0, 0.2098608    ,  5.998135    ,  0.000000    ,  72000.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  72000.00    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.3235817E-02, 0.3906250E-02, 0.7142067E-02,  22463.62    ,     0.000
         6.000,      103002,         0,         0, 0.2098576    ,  5.998135    ,  0.000000    ,  5.012506    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  5.012512    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.6675720E-05,-0.5859375E-02,-0.5866051E-02,  22463.61    ,    -0.059
