"InphaseC4_015","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\runs\InphaseC4_015.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_InphaseC4\results\015\InphaseC4_015_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          3.8743,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.9714,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,        -35.7678,          0.0009
,        0.016667,          3.0750,          0.0057,          1.6814,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          3.0399,        -32.8494,          0.0000,          0.0000,          0.0000,          0.0000,          0.0013,        -40.4137,          0.0002
,        0.025000,          2.7477,          0.2599,          1.2789,          1.8175,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0001,          0.0000,          3.0397,        -30.8882,        -10.4155,          0.0000,          0.0000,          0.0000,         -0.0006,        -40.2118,          0.0005
,        0.033333,          1.9907,          0.2952,          1.2490,          2.0673,          2.0988,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0002,          0.0001,          0.0001,          0.0001,          3.0141,        -29.3601,        -19.9374,         -0.2820,          0.0000,          0.0004,         -0.0005,        -39.9496,          0.0000
,        0.041667,          1.8463,          0.4725,          1.3035,          2.1803,          2.4980,          0.0000,          0.7962,          0.0000,          0.0001,          0.0001,          0.0001,          0.0001,          0.0000,          0.0001,          0.0001,          2.4880,        -32.7637,        -25.4606,        -19.0002,          0.0000,         -0.0005,          0.0002,        -37.7762,          0.0011
,        0.050000,          1.7808,          0.5830,          1.3719,          2.2865,          2.5318,          0.0000,          0.7252,          0.0000,          0.0001,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0000,          2.2056,        -36.1079,        -30.8533,        -21.3343,         -6.5820,          0.0000,         -0.0013,        -38.7038,         -0.0001
,        0.058333,          1.7225,          0.6326,          1.3970,          2.3433,          2.1535,          0.2266,          0.8154,          1.2337,          0.0033,          0.0001,          0.0001,          0.0000,          0.0001,          0.0001,          0.0001,          2.0966,        -37.5906,        -34.5750,        -24.5569,        -13.0758,         -0.0004,         -0.0003,        -39.1967,          0.0001
,        0.066667,          1.6845,          0.6644,          1.4057,          2.3687,          1.9627,          0.3575,          0.9521,          1.7811,          0.5310,          0.4170,          0.0001,          0.0001,          0.0000,          0.0000,          0.0001,          2.0282,        -38.3577,        -36.6259,        -29.4345,        -20.5890,         -8.5965,         -0.0005,        -39.3725,          0.0019
