"   Time (h) ","iStep     ","nRS_NaNs","nRS_HCNs","dtTarget    ","tLastMax    ","H V In      ","H V Out     ","Es HX V In  ","Es HX V Out ","x1D HX V In ","x1D HX V Out","S/RF Vol In ","S/RF Vol Out","Es SX V In  ","Es SX V Out ","x1D SX V In ","x1D SX V Out","V In-Out    ","dVol        ","V Err       ","Total V     ","Q ME (%)"
         0.000,           0,         0,         0, 0.2500000E-01,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  4360.502    ,     0.000
         4.000,       88591,         0,         6, 0.1692908    ,  3.992088    ,  59898.06    ,  1446023.    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  1440000.    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  53875.33    ,  53875.35    , 0.1741016E-01,  58235.85    ,     0.000
         4.500,       99698,         0,         7, 0.1615341    ,  4.498084    ,  7760.252    ,  187760.3    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  180000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.1508754E-01,-0.1953125E-01,-0.4443705E-02,  58235.83    ,    -0.000
         5.000,      110848,         0,         8, 0.1597128    ,  4.991975    ,  7760.220    ,  187760.3    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  180000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.6418592E-01,-0.6250000E-01, 0.1685917E-02,  58235.77    ,     0.000
         5.500,      121973,         0,         9, 0.1575816    ,  5.493761    ,  7760.219    ,  187760.3    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  180000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,-0.9520370E-01,-0.1054688    ,-0.1026505E-01,  58235.66    ,    -0.000
         6.000,      133213,         0,        10, 0.1582723    ,  5.987871    ,  7760.198    ,  187760.2    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  180000.0    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.1959693E-01, 0.2734375E-01, 0.7746816E-02,  58235.69    ,     0.000
         6.000,      133214,         0,        10, 0.1582730    ,  5.987871    , 0.5402635    ,  13.07146    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  12.53128    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    ,  0.000000    , 0.8136034E-04,-0.3906250E-02,-0.3987610E-02,  58235.68    ,    -0.015
