"InphaseC4_009","Location","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Velocity","Flow","Flow","Flow","Flow","Flow","Flow","Flow","Flow"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\runs\InphaseC4_009.tcf","Time","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"," 1","2","3","4","5","6","7","1"," 8"
"F:\RiverArchitect-tutorial\SampleData_RosgenC4\RosgenC4_Inphase\results\009\InphaseC4_009_PO.csv",        0.000000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000
,        0.008333,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.1790,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,         -6.8493,          0.0000
,        0.016667,          2.3002,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          2.1586,         -4.4847,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0000,         -8.9927,         -0.0010
,        0.025000,          2.1793,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0001,          0.0001,          2.1572,         -5.9538,          0.0000,          0.0000,          0.0000,          0.0000,         -0.0002,         -9.0005,          0.0008
,        0.033333,          1.5354,          0.0000,          0.2901,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0000,          2.1572,         -4.1648,          0.0000,          0.0000,          0.0000,          0.0000,          0.0006,         -8.9998,          0.0008
,        0.041667,          1.1922,          0.0000,          0.2946,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0000,          0.0000,          0.0001,          2.1573,         -4.5925,          0.0000,          0.0000,          0.0000,          0.0000,          0.0005,         -9.0000,         -0.0005
,        0.050000,          1.0672,          0.0000,          0.3816,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0004,          0.0000,          0.0001,          0.0001,          2.1578,         -5.5269,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,         -8.9985,         -0.0013
,        0.058333,          0.9578,          0.0256,          0.3961,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.0001,          2.1519,         -5.5937,         -0.4231,          0.0000,          0.0000,          0.0000,         -0.0003,         -8.9159,          0.0007
,        0.066667,          0.8866,          0.0368,          0.4186,          0.9361,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0001,          2.0740,         -5.8470,         -1.8505,          0.0000,          0.0000,          0.0000,         -0.0003,         -8.6236,         -0.0006
,        0.075000,          0.8595,          0.0699,          0.4685,          1.1352,          1.2604,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0001,          0.0001,          1.6421,         -6.5161,         -3.0269,          0.0000,          0.0000,          0.0000,          0.0002,         -8.6117,          0.0011
,        0.083333,          0.8328,          0.0962,          0.5103,          1.2773,          1.5666,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,          0.0000,          0.0001,          1.4884,         -7.0492,         -4.2295,         -2.0093,          0.0000,          0.0000,          0.0007,         -8.6518,          0.0004
,        0.091667,          0.8080,          0.1106,          0.5369,          1.3762,          1.7567,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0002,          0.0001,          0.0000,          0.0001,          1.3990,         -7.4147,         -5.2911,         -2.6877,          0.0000,          0.0000,          0.0004,         -8.6833,          0.0002
,        0.100000,          0.7927,          0.1258,          0.5581,          1.4411,          1.8853,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0001,          0.0001,          0.0000,          0.0000,          1.3353,         -7.7579,         -6.1244,         -3.1543,          0.0000,          0.0000,         -0.0012,         -8.7244,         -0.0004
,        0.108333,          0.7833,          0.1381,          0.5778,          1.4886,          1.9738,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0001,          0.0000,          0.0001,          1.2916,         -8.0757,         -6.7969,         -3.8973,          0.0000,          0.0000,         -0.0007,         -8.7855,         -0.0004
,        0.116667,          0.7747,          0.1462,          0.5908,          1.5238,          1.5628,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,          0.0000,          0.0001,          1.2614,         -8.2991,         -7.3406,         -4.2770,          0.0000,          0.0000,         -0.0004,         -8.8362,         -0.0006
,        0.125000,          0.7669,          0.1528,          0.6006,          1.5492,          1.2565,          0.0000,          0.1227,          0.0000,          0.0000,          0.0000,          0.0000,          0.0003,          0.0000,          0.0000,          0.0001,          1.2387,         -8.4592,         -7.7560,         -4.6148,          0.0000,          0.0000,         -0.0008,         -8.8696,         -0.0004
